,series_id,FIPS,Average2007,July2015,DateReturned,DateReturned3moMovingAve,DtReturnedValues,MonthsReturn,2007Ave_pls1,DateReturned3MoMovingAve_pls1,MonthsReturn_pls1,id,Area_Type,area_text,display_level,selectable,sort_sequence,FIPS_code
968,LAUCN201750000000003,CN2017500000000,3.26,5.4,2013M12,2014M11_3moAve,2014M11_3moAve,71,4.26,2011M12_3moAve,36,2179,F,"Seward County, KS",0,T,2360,CN2017500000000
969,LAUCN201770000000003,CN2017700000000,4.824,5.0,2013M12,2014M06_3moAve,2014M06_3moAve,66,5.824,2013M10_3moAve,58,2180,F,"Shawnee County, KS",0,T,2361,CN2017700000000
970,LAUCN201790000000003,CN2017900000000,2.68,3.1,2009M01,2009M01_3moAve,2009M01_3moAve,1,3.68,2009M05_3moAve,5,2181,F,"Sheridan County, KS",0,T,2362,CN2017900000000
971,LAUCN201810000000003,CN2018100000000,3.004,3.6,2014M04,2014M11_3moAve,2014M11_3moAve,71,4.004,2009M10_3moAve,10,2182,F,"Sherman County, KS",0,T,2363,CN2018100000000
972,LAUCN201830000000003,CN2018300000000,3.568,4.9,2012M09,2012M11_3moAve,2012M11_3moAve,47,4.568,2009M07_3moAve,7,2183,F,"Smith County, KS",0,T,2364,CN2018300000000
973,LAUCN201850000000003,CN2018500000000,3.676,5.6,2013M12,2013M12_3moAve,2013M12_3moAve,60,4.676,2010M11_3moAve,23,2184,F,"Stafford County, KS",0,T,2365,CN2018500000000
974,LAUCN201870000000003,CN2018700000000,3.14,3.5,2009M01,2009M01_3moAve,2009M01_3moAve,1,4.14,2009M05_3moAve,5,2185,F,"Stanton County, KS",0,T,2366,CN2018700000000
975,LAUCN201890000000003,CN2018900000000,3.34,4.6,2012M04,2012M11_3moAve,2012M11_3moAve,47,4.34,2009M12_3moAve,12,2186,F,"Stevens County, KS",0,T,2367,CN2018900000000
976,LAUCN201910000000003,CN2019100000000,4.512,5.5,2013M12,2014M11_3moAve,2014M11_3moAve,71,5.512,2013M10_3moAve,58,2187,F,"Sumner County, KS",0,T,2368,CN2019100000000
977,LAUCN201930000000003,CN2019300000000,3.048,3.5,2012M09,2013M12_3moAve,2013M12_3moAve,60,4.048,2009M05_3moAve,5,2188,F,"Thomas County, KS",0,T,2369,CN2019300000000
978,LAUCN201950000000003,CN2019500000000,3.164,4.0,2009M10,2013M12_3moAve,2013M12_3moAve,60,4.164,2009M05_3moAve,5,2189,F,"Trego County, KS",0,T,2370,CN2019500000000
979,LAUCN201970000000003,CN2019700000000,4.248,4.5,2013M11,2013M12_3moAve,2013M12_3moAve,60,5.248,2012M06_3moAve,42,2190,F,"Wabaunsee County, KS",0,T,2371,CN2019700000000
980,LAUCN201990000000003,CN2019900000000,3.792,4.0,2010M07,2013M04_3moAve,2013M04_3moAve,52,4.792,2010M08_3moAve,20,2191,F,"Wallace County, KS",0,T,2372,CN2019900000000
981,LAUCN202010000000003,CN2020100000000,3.496,4.1,2013M04,2013M10_3moAve,2013M10_3moAve,58,4.496,2009M10_3moAve,10,2192,F,"Washington County, KS",0,T,2373,CN2020100000000
982,LAUCN202030000000003,CN2020300000000,3.06,3.8,2009M11,2009M12_3moAve,2009M12_3moAve,12,4.06,2009M05_3moAve,5,2193,F,"Wichita County, KS",0,T,2374,CN2020300000000
983,LAUCN202050000000003,CN2020500000000,4.612,7.7,,,0,-24108,5.612,,-24108,2194,F,"Wilson County, KS",0,T,2375,CN2020500000000
984,LAUCN202070000000003,CN2020700000000,5.392,6.4,2013M11,2013M12_3moAve,2013M12_3moAve,60,6.392,2011M05_3moAve,29,2195,F,"Woodson County, KS",0,T,2376,CN2020700000000
985,LAUCN202090000000003,CN2020900000000,7.824,6.8,2012M11,2013M11_3moAve,2013M11_3moAve,59,8.824,2011M12_3moAve,36,2196,F,"Wyandotte County, KS",0,T,2377,CN2020900000000
986,LAUCN210010000000003,CN2100100000000,6.3,6.9,,,0,-24108,7.3,2014M10_3moAve,70,2197,F,"Adair County, KY",0,T,2424,CN2100100000000
987,LAUCN210030000000003,CN2100300000000,6.404,5.2,2013M12,2014M05_3moAve,2014M05_3moAve,65,7.404,2013M10_3moAve,58,2198,F,"Allen County, KY",0,T,2425,CN2100300000000
988,LAUCN210050000000003,CN2100500000000,5.652,4.6,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.652,2012M05_3moAve,41,2199,F,"Anderson County, KY",0,T,2426,CN2100500000000
989,LAUCN210070000000003,CN2100700000000,5.86,6.7,,,0,-24108,6.86,2014M10_3moAve,70,2200,F,"Ballard County, KY",0,T,2427,CN2100700000000
990,LAUCN210090000000003,CN2100900000000,5.632,5.2,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.632,2014M06_3moAve,66,2201,F,"Barren County, KY",0,T,2428,CN2100900000000
991,LAUCN210110000000003,CN2101100000000,8.184,7.9,2014M08,2014M09_3moAve,2014M09_3moAve,69,9.184,2014M06_3moAve,66,2202,F,"Bath County, KY",0,T,2429,CN2101100000000
992,LAUCN210130000000003,CN2101300000000,8.412,9.2,2014M09,2014M11_3moAve,2014M11_3moAve,71,9.412,2014M09_3moAve,69,2203,F,"Bell County, KY",0,T,2430,CN2101300000000
993,LAUCN210150000000003,CN2101500000000,4.896,4.3,2014M08,2014M09_3moAve,2014M09_3moAve,69,5.896,2014M05_3moAve,65,2204,F,"Boone County, KY",0,T,2431,CN2101500000000
994,LAUCN210170000000003,CN2101700000000,5.328,5.0,2014M08,2014M10_3moAve,2014M10_3moAve,70,6.328,2014M05_3moAve,65,2205,F,"Bourbon County, KY",0,T,2432,CN2101700000000
995,LAUCN210190000000003,CN2101900000000,5.508,6.8,,,0,-24108,6.508,2014M10_3moAve,70,2206,F,"Boyd County, KY",0,T,2433,CN2101900000000
996,LAUCN210210000000003,CN2102100000000,6.38,5.9,2014M09,2014M10_3moAve,2014M10_3moAve,70,7.38,2014M06_3moAve,66,2207,F,"Boyle County, KY",0,T,2434,CN2102100000000
997,LAUCN210230000000003,CN2102300000000,6.572,6.1,2014M09,2014M10_3moAve,2014M10_3moAve,70,7.572,2014M08_3moAve,68,2208,F,"Bracken County, KY",0,T,2435,CN2102300000000
998,LAUCN210250000000003,CN2102500000000,7.124,9.4,,,0,-24108,8.124,,-24108,2209,F,"Breathitt County, KY",0,T,2436,CN2102500000000
999,LAUCN210270000000003,CN2102700000000,6.708,6.1,2014M04,2014M10_3moAve,2014M10_3moAve,70,7.708,2014M05_3moAve,65,2210,F,"Breckinridge County, KY",0,T,2437,CN2102700000000
1000,LAUCN210290000000003,CN2102900000000,6.256,5.4,2014M04,2014M06_3moAve,2014M06_3moAve,66,7.256,2013M10_3moAve,58,2211,F,"Bullitt County, KY",0,T,2438,CN2102900000000
1001,LAUCN210310000000003,CN2103100000000,7.072,5.8,2014M08,2014M09_3moAve,2014M09_3moAve,69,8.072,2012M11_3moAve,47,2212,F,"Butler County, KY",0,T,2439,CN2103100000000
1002,LAUCN210330000000003,CN2103300000000,5.892,5.8,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.892,2014M06_3moAve,66,2213,F,"Caldwell County, KY",0,T,2440,CN2103300000000
1003,LAUCN210350000000003,CN2103500000000,5.592,4.9,2014M04,2014M09_3moAve,2014M09_3moAve,69,6.592,2014M04_3moAve,64,2214,F,"Calloway County, KY",0,T,2441,CN2103500000000
1004,LAUCN210370000000003,CN2103700000000,5.484,4.5,2014M04,2014M06_3moAve,2014M06_3moAve,66,6.484,2012M11_3moAve,47,2215,F,"Campbell County, KY",0,T,2442,CN2103700000000
1005,LAUCN210390000000003,CN2103900000000,6.288,5.6,2013M12,2014M05_3moAve,2014M05_3moAve,65,7.288,2012M11_3moAve,47,2216,F,"Carlisle County, KY",0,T,2443,CN2103900000000
1006,LAUCN210410000000003,CN2104100000000,6.384,6.2,2014M09,2014M10_3moAve,2014M10_3moAve,70,7.384,2014M08_3moAve,68,2217,F,"Carroll County, KY",0,T,2444,CN2104100000000
1007,LAUCN210430000000003,CN2104300000000,7.6,10.3,,,0,-24108,8.6,2014M11_3moAve,71,2218,F,"Carter County, KY",0,T,2445,CN2104300000000
1008,LAUCN210450000000003,CN2104500000000,5.912,6.2,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.912,2014M07_3moAve,67,2219,F,"Casey County, KY",0,T,2446,CN2104500000000
1009,LAUCN210470000000003,CN2104700000000,7.26,6.8,2014M09,2014M10_3moAve,2014M10_3moAve,70,8.26,2014M05_3moAve,65,2220,F,"Christian County, KY",0,T,2447,CN2104700000000
1010,LAUCN210490000000003,CN2104900000000,5.576,5.4,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.576,2014M05_3moAve,65,2221,F,"Clark County, KY",0,T,2448,CN2104900000000
1011,LAUCN210510000000003,CN2105100000000,10.472,10.1,2014M09,2014M10_3moAve,2014M10_3moAve,70,11.472,2014M08_3moAve,68,2222,F,"Clay County, KY",0,T,2449,CN2105100000000
1012,LAUCN210530000000003,CN2105300000000,5.82,9.8,,,0,-24108,6.82,,-24108,2223,F,"Clinton County, KY",0,T,2450,CN2105300000000
1013,LAUCN210550000000003,CN2105500000000,6.308,5.6,2014M04,2014M08_3moAve,2014M08_3moAve,68,7.308,2011M12_3moAve,36,2224,F,"Crittenden County, KY",0,T,2451,CN2105500000000
1014,LAUCN210570000000003,CN2105700000000,7.352,6.6,2014M06,2014M07_3moAve,2014M07_3moAve,67,8.352,2014M06_3moAve,66,2225,F,"Cumberland County, KY",0,T,2452,CN2105700000000
1015,LAUCN210590000000003,CN2105900000000,5.252,4.8,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.252,2013M12_3moAve,60,2226,F,"Daviess County, KY",0,T,2453,CN2105900000000
1016,LAUCN210610000000003,CN2106100000000,6.912,6.8,2014M09,2014M10_3moAve,2014M10_3moAve,70,7.912,2014M08_3moAve,68,2227,F,"Edmonson County, KY",0,T,2454,CN2106100000000
1017,LAUCN210630000000003,CN2106300000000,7.892,9.9,,,0,-24108,8.892,2014M11_3moAve,71,2228,F,"Elliott County, KY",0,T,2455,CN2106300000000
1018,LAUCN210650000000003,CN2106500000000,7.06,6.1,2014M08,2014M09_3moAve,2014M09_3moAve,69,8.06,2014M06_3moAve,66,2229,F,"Estill County, KY",0,T,2456,CN2106500000000
1019,LAUCN210670000000003,CN2106700000000,4.4,4.1,2014M09,2014M10_3moAve,2014M10_3moAve,70,5.4,2013M12_3moAve,60,2230,F,"Fayette County, KY",0,T,2457,CN2106700000000
1020,LAUCN210690000000003,CN2106900000000,6.788,6.9,2014M09,2014M10_3moAve,2014M10_3moAve,70,7.788,2014M08_3moAve,68,2231,F,"Fleming County, KY",0,T,2458,CN2106900000000
1021,LAUCN210710000000003,CN2107100000000,6.58,9.1,,,0,-24108,7.58,,-24108,2232,F,"Floyd County, KY",0,T,2459,CN2107100000000
1022,LAUCN210730000000003,CN2107300000000,5.132,4.8,2014M08,2014M09_3moAve,2014M09_3moAve,69,6.132,2012M12_3moAve,48,2233,F,"Franklin County, KY",0,T,2460,CN2107300000000
1023,LAUCN210750000000003,CN2107500000000,7.532,8.0,2014M09,2014M10_3moAve,2014M10_3moAve,70,8.532,2014M09_3moAve,69,2234,F,"Fulton County, KY",0,T,2461,CN2107500000000
1024,LAUCN210770000000003,CN2107700000000,6.184,5.3,2014M08,2014M09_3moAve,2014M09_3moAve,69,7.184,2014M06_3moAve,66,2235,F,"Gallatin County, KY",0,T,2462,CN2107700000000
1025,LAUCN210790000000003,CN2107900000000,6.04,5.2,2014M08,2014M09_3moAve,2014M09_3moAve,69,7.04,2014M06_3moAve,66,2236,F,"Garrard County, KY",0,T,2463,CN2107900000000
1026,LAUCN210810000000003,CN2108100000000,6.192,5.2,2014M08,2014M09_3moAve,2014M09_3moAve,69,7.192,2014M05_3moAve,65,2237,F,"Grant County, KY",0,T,2464,CN2108100000000
1027,LAUCN210830000000003,CN2108300000000,6.564,6.3,2014M10,2014M11_3moAve,2014M11_3moAve,71,7.564,2014M10_3moAve,70,2238,F,"Graves County, KY",0,T,2465,CN2108300000000
1028,LAUCN210850000000003,CN2108500000000,8.968,7.1,2014M04,2014M05_3moAve,2014M05_3moAve,65,9.968,2012M05_3moAve,41,2239,F,"Grayson County, KY",0,T,2466,CN2108500000000
1029,LAUCN210870000000003,CN2108700000000,6.884,5.5,2014M05,2014M06_3moAve,2014M06_3moAve,66,7.884,2012M11_3moAve,47,2240,F,"Green County, KY",0,T,2467,CN2108700000000
1030,LAUCN210890000000003,CN2108900000000,5.812,7.8,,,0,-24108,6.812,,-24108,2241,F,"Greenup County, KY",0,T,2468,CN2108900000000
1031,LAUCN210910000000003,CN2109100000000,5.464,5.0,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.464,2014M06_3moAve,66,2242,F,"Hancock County, KY",0,T,2469,CN2109100000000
1032,LAUCN210930000000003,CN2109300000000,5.632,5.3,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.632,2014M06_3moAve,66,2243,F,"Hardin County, KY",0,T,2470,CN2109300000000
1033,LAUCN210950000000003,CN2109500000000,8.912,12.0,,2009M01_3moAve,2009M01_3moAve,1,9.912,,-24108,2244,F,"Harlan County, KY",0,T,2471,CN2109500000000
1034,LAUCN210970000000003,CN2109700000000,5.548,4.9,2014M08,2014M09_3moAve,2014M09_3moAve,69,6.548,2014M06_3moAve,66,2245,F,"Harrison County, KY",0,T,2472,CN2109700000000
1035,LAUCN210990000000003,CN2109900000000,5.924,5.7,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.924,2014M05_3moAve,65,2246,F,"Hart County, KY",0,T,2473,CN2109900000000
1036,LAUCN211010000000003,CN2110100000000,5.528,5.1,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.528,2014M06_3moAve,66,2247,F,"Henderson County, KY",0,T,2474,CN2110100000000
1037,LAUCN211030000000003,CN2110300000000,5.74,5.6,2014M08,2014M09_3moAve,2014M09_3moAve,69,6.74,2012M11_3moAve,47,2248,F,"Henry County, KY",0,T,2475,CN2110300000000
1038,LAUCN211050000000003,CN2110500000000,6.9,5.7,2013M08,2013M10_3moAve,2013M10_3moAve,58,7.9,2010M09_3moAve,21,2249,F,"Hickman County, KY",0,T,2476,CN2110500000000
1039,LAUCN211070000000003,CN2110700000000,6.576,5.5,2014M07,2014M08_3moAve,2014M08_3moAve,68,7.576,2011M12_3moAve,36,2250,F,"Hopkins County, KY",0,T,2477,CN2110700000000
1040,LAUCN211090000000003,CN2110900000000,12.472,8.5,2010M10,2011M11_3moAve,2011M11_3moAve,35,13.472,2010M09_3moAve,21,2251,F,"Jackson County, KY",0,T,2478,CN2110900000000
1041,LAUCN211110000000003,CN2111100000000,5.768,5.3,2014M09,2014M09_3moAve,2014M09_3moAve,69,6.768,2014M05_3moAve,65,2252,F,"Jefferson County, KY",0,T,2479,CN2111100000000
1042,LAUCN211130000000003,CN2111300000000,4.94,4.5,2014M08,2014M10_3moAve,2014M10_3moAve,70,5.94,2014M05_3moAve,65,2253,F,"Jessamine County, KY",0,T,2480,CN2111300000000
1043,LAUCN211150000000003,CN2111500000000,6.472,8.4,,,0,-24108,7.472,2014M11_3moAve,71,2254,F,"Johnson County, KY",0,T,2481,CN2111500000000
1044,LAUCN211170000000003,CN2111700000000,5.336,4.5,2014M08,2014M09_3moAve,2014M09_3moAve,69,6.336,2014M05_3moAve,65,2255,F,"Kenton County, KY",0,T,2482,CN2111700000000
1045,LAUCN211190000000003,CN2111900000000,6.808,10.1,,2009M01_3moAve,2009M01_3moAve,1,7.808,,-24108,2256,F,"Knott County, KY",0,T,2483,CN2111900000000
1046,LAUCN211210000000003,CN2112100000000,7.148,8.6,,,0,-24108,8.148,2014M12_3moAve,72,2257,F,"Knox County, KY",0,T,2484,CN2112100000000
1047,LAUCN211230000000003,CN2112300000000,5.752,5.6,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.752,2014M06_3moAve,66,2258,F,"Larue County, KY",0,T,2485,CN2112300000000
1048,LAUCN211250000000003,CN2112500000000,5.932,6.4,2015M04,,0,-24108,6.932,2014M10_3moAve,70,2259,F,"Laurel County, KY",0,T,2486,CN2112500000000
1049,LAUCN211270000000003,CN2112700000000,8.148,9.3,2014M09,2014M10_3moAve,2014M10_3moAve,70,9.148,2014M09_3moAve,69,2260,F,"Lawrence County, KY",0,T,2487,CN2112700000000
1050,LAUCN211290000000003,CN2112900000000,6.932,8.5,,,0,-24108,7.932,2014M11_3moAve,71,2261,F,"Lee County, KY",0,T,2488,CN2112900000000
1051,LAUCN211310000000003,CN2113100000000,8.48,11.1,,,0,-24108,9.48,,-24108,2262,F,"Leslie County, KY",0,T,2489,CN2113100000000
1052,LAUCN211330000000003,CN2113300000000,7.156,10.8,,,0,-24108,8.156,,-24108,2263,F,"Letcher County, KY",0,T,2490,CN2113300000000
1053,LAUCN211350000000003,CN2113500000000,8.504,9.1,2014M09,2014M10_3moAve,2014M10_3moAve,70,9.504,2014M06_3moAve,66,2264,F,"Lewis County, KY",0,T,2491,CN2113500000000
1054,LAUCN211370000000003,CN2113700000000,6.968,6.5,2014M10,2015M04_3moAve,2015M04_3moAve,76,7.968,2014M10_3moAve,70,2265,F,"Lincoln County, KY",0,T,2492,CN2113700000000
1055,LAUCN211390000000003,CN2113900000000,5.724,7.1,,,0,-24108,6.724,2014M10_3moAve,70,2266,F,"Livingston County, KY",0,T,2493,CN2113900000000
1056,LAUCN211410000000003,CN2114100000000,5.808,5.2,2014M04,2014M06_3moAve,2014M06_3moAve,66,6.808,2013M11_3moAve,59,2267,F,"Logan County, KY",0,T,2494,CN2114100000000
1057,LAUCN211430000000003,CN2114300000000,6.988,5.9,2014M04,2014M06_3moAve,2014M06_3moAve,66,7.988,2013M06_3moAve,54,2268,F,"Lyon County, KY",0,T,2495,CN2114300000000
1058,LAUCN211450000000003,CN2114500000000,5.3,5.8,2015M04,,0,-24108,6.3,2014M11_3moAve,71,2269,F,"McCracken County, KY",0,T,2496,CN2114500000000
1059,LAUCN211470000000003,CN2114700000000,9.28,8.4,2014M09,2014M10_3moAve,2014M10_3moAve,70,10.28,2014M08_3moAve,68,2270,F,"McCreary County, KY",0,T,2497,CN2114700000000
1060,LAUCN211490000000003,CN2114900000000,6.428,5.3,2012M04,2014M09_3moAve,2014M09_3moAve,69,7.428,2012M04_3moAve,40,2271,F,"McLean County, KY",0,T,2498,CN2114900000000
1061,LAUCN211510000000003,CN2115100000000,5.088,4.7,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.088,2012M12_3moAve,48,2272,F,"Madison County, KY",0,T,2499,CN2115100000000
1062,LAUCN211530000000003,CN2115300000000,10.5,12.8,,,0,-24108,11.5,2014M11_3moAve,71,2273,F,"Magoffin County, KY",0,T,2500,CN2115300000000
1063,LAUCN211550000000003,CN2115500000000,5.76,6.0,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.76,2014M06_3moAve,66,2274,F,"Marion County, KY",0,T,2501,CN2115500000000
1064,LAUCN211570000000003,CN2115700000000,6.028,5.8,2014M09,2014M10_3moAve,2014M10_3moAve,70,7.028,2014M06_3moAve,66,2275,F,"Marshall County, KY",0,T,2502,CN2115700000000
1065,LAUCN211590000000003,CN2115900000000,7.716,8.6,2014M09,2009M01_3moAve,2009M01_3moAve,1,8.716,2011M12_3moAve,36,2276,F,"Martin County, KY",0,T,2503,CN2115900000000
1066,LAUCN211610000000003,CN2116100000000,5.236,6.3,,,0,-24108,6.236,2014M11_3moAve,71,2277,F,"Mason County, KY",0,T,2504,CN2116100000000
1067,LAUCN211630000000003,CN2116300000000,6.824,6.0,2014M07,2014M08_3moAve,2014M08_3moAve,68,7.824,2014M05_3moAve,65,2278,F,"Meade County, KY",0,T,2505,CN2116300000000
1068,LAUCN211650000000003,CN2116500000000,9.152,8.5,2014M05,2014M07_3moAve,2014M07_3moAve,67,10.152,2012M11_3moAve,47,2279,F,"Menifee County, KY",0,T,2506,CN2116500000000
1069,LAUCN211670000000003,CN2116700000000,5.7,5.3,2014M08,2014M09_3moAve,2014M09_3moAve,69,6.7,2014M06_3moAve,66,2280,F,"Mercer County, KY",0,T,2507,CN2116700000000
1070,LAUCN211690000000003,CN2116900000000,6.232,5.0,2014M04,2014M06_3moAve,2014M06_3moAve,66,7.232,2013M10_3moAve,58,2281,F,"Metcalfe County, KY",0,T,2508,CN2116900000000
1071,LAUCN211710000000003,CN2117100000000,7.496,4.7,2012M04,2012M04_3moAve,2012M04_3moAve,40,8.496,2011M10_3moAve,34,2282,F,"Monroe County, KY",0,T,2509,CN2117100000000
1072,LAUCN211730000000003,CN2117300000000,6.564,6.9,2014M09,2014M10_3moAve,2014M10_3moAve,70,7.564,2014M06_3moAve,66,2283,F,"Montgomery County, KY",0,T,2510,CN2117300000000
1073,LAUCN211750000000003,CN2117500000000,9.168,7.4,2014M04,2014M09_3moAve,2014M09_3moAve,69,10.168,2011M10_3moAve,34,2284,F,"Morgan County, KY",0,T,2511,CN2117500000000
1074,LAUCN211770000000003,CN2117700000000,8.232,7.3,2013M11,2013M12_3moAve,2013M12_3moAve,60,9.232,2012M11_3moAve,47,2285,F,"Muhlenberg County, KY",0,T,2512,CN2117700000000
1075,LAUCN211790000000003,CN2117900000000,6.488,5.7,2014M04,2014M06_3moAve,2014M06_3moAve,66,7.488,2012M11_3moAve,47,2286,F,"Nelson County, KY",0,T,2513,CN2117900000000
1076,LAUCN211810000000003,CN2118100000000,6.756,6.3,2014M09,2014M11_3moAve,2014M11_3moAve,71,7.756,2014M09_3moAve,69,2287,F,"Nicholas County, KY",0,T,2514,CN2118100000000
1077,LAUCN211830000000003,CN2118300000000,5.78,6.5,2015M04,,0,-24108,6.78,2014M10_3moAve,70,2288,F,"Ohio County, KY",0,T,2515,CN2118300000000
1078,LAUCN211850000000003,CN2118500000000,5.156,5.0,2013M12,2014M06_3moAve,2014M06_3moAve,66,6.156,2012M04_3moAve,40,2289,F,"Oldham County, KY",0,T,2516,CN2118500000000
1079,LAUCN211870000000003,CN2118700000000,5.728,4.1,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.728,2011M11_3moAve,35,2290,F,"Owen County, KY",0,T,2517,CN2118700000000
1080,LAUCN211890000000003,CN2118900000000,8.616,9.3,2014M10,2009M01_3moAve,2009M01_3moAve,1,9.616,2014M09_3moAve,69,2291,F,"Owsley County, KY",0,T,2518,CN2118900000000
1081,LAUCN211910000000003,CN2119100000000,6.708,5.3,2014M04,2014M07_3moAve,2014M07_3moAve,67,7.708,2013M10_3moAve,58,2292,F,"Pendleton County, KY",0,T,2519,CN2119100000000
1082,LAUCN230210000000003,CN2302100000000,7.912,5.1,2012M09,2014M06_3moAve,2014M06_3moAve,66,8.912,2011M09_3moAve,33,2391,F,"Piscataquis County, ME",0,T,2692,CN2302100000000
1083,LAUCN230230000000003,CN2302300000000,4.344,3.2,2014M06,2014M08_3moAve,2014M08_3moAve,68,5.344,2013M08_3moAve,56,2392,F,"Sagadahoc County, ME",0,T,2693,CN2302300000000
1084,LAUCN230250000000003,CN2302500000000,7.392,6.0,2014M06,2014M08_3moAve,2014M08_3moAve,68,8.392,2013M08_3moAve,56,2393,F,"Somerset County, ME",0,T,2694,CN2302500000000
1085,LAUCN230270000000003,CN2302700000000,5.828,5.0,2013M09,2014M07_3moAve,2014M07_3moAve,67,6.828,2013M07_3moAve,55,2394,F,"Waldo County, ME",0,T,2695,CN2302700000000
1086,LAUCN230290000000003,CN2302900000000,8.088,5.5,2013M08,2013M09_3moAve,2013M09_3moAve,57,9.088,2011M10_3moAve,34,2395,F,"Washington County, ME",0,T,2696,CN2302900000000
1087,LAUCN230310000000003,CN2303100000000,4.448,3.4,2014M08,2014M10_3moAve,2014M10_3moAve,70,5.448,2013M10_3moAve,58,2396,F,"York County, ME",0,T,2697,CN2303100000000
1088,LAUCN240010000000003,CN2400100000000,5.36,7.0,,,0,-24108,6.36,,-24108,2397,F,"Allegany County, MD",0,T,3253,CN2400100000000
1089,LAUCN240030000000003,CN2400300000000,3.348,4.8,,,0,-24108,4.348,,-24108,2398,F,"Anne Arundel County, MD",0,T,3254,CN2400300000000
1090,LAUCN240050000000003,CN2400500000000,3.936,5.8,,,0,-24108,4.936,,-24108,2399,F,"Baltimore County, MD",0,T,3255,CN2400500000000
1091,LAUCN240090000000003,CN2400900000000,3.104,5.1,,,0,-24108,4.104,,-24108,2400,F,"Calvert County, MD",0,T,3256,CN2400900000000
1092,LAUCN240110000000003,CN2401100000000,4.708,5.5,,,0,-24108,5.708,2015M05_3moAve,77,2401,F,"Caroline County, MD",0,T,3257,CN2401100000000
1093,LAUCN240130000000003,CN2401300000000,3.272,4.6,,,0,-24108,4.272,,-24108,2402,F,"Carroll County, MD",0,T,3258,CN2401300000000
1094,LAUCN240150000000003,CN2401500000000,4.42,6.3,,,0,-24108,5.42,,-24108,2403,F,"Cecil County, MD",0,T,3259,CN2401500000000
1095,LAUCN240170000000003,CN2401700000000,3.22,5.5,,,0,-24108,4.22,,-24108,2404,F,"Charles County, MD",0,T,3260,CN2401700000000
1096,LAUCN240190000000003,CN2401900000000,6.22,7.0,,,0,-24108,7.22,,-24108,2405,F,"Dorchester County, MD",0,T,3261,CN2401900000000
1097,LAUCN240210000000003,CN2402100000000,3.22,4.7,,,0,-24108,4.22,,-24108,2406,F,"Frederick County, MD",0,T,3262,CN2402100000000
1098,LAUCN240230000000003,CN2402300000000,4.6,5.9,,,0,-24108,5.6,,-24108,2407,F,"Garrett County, MD",0,T,3263,CN2402300000000
1099,LAUCN240250000000003,CN2402500000000,3.688,5.4,,,0,-24108,4.688,,-24108,2408,F,"Harford County, MD",0,T,3264,CN2402500000000
1100,LAUCN240270000000003,CN2402700000000,2.784,4.3,,,0,-24108,3.784,,-24108,2409,F,"Howard County, MD",0,T,3265,CN2402700000000
1101,LAUCN240290000000003,CN2402900000000,4.1,5.5,,,0,-24108,5.1,,-24108,2410,F,"Kent County, MD",0,T,3266,CN2402900000000
1102,LAUCN240310000000003,CN2403100000000,2.88,4.1,,,0,-24108,3.88,,-24108,2411,F,"Montgomery County, MD",0,T,3267,CN2403100000000
1103,LAUCN240330000000003,CN2403300000000,3.94,5.5,,,0,-24108,4.94,,-24108,2412,F,"Prince George's County, MD",0,T,3268,CN2403300000000
1104,LAUCN240350000000003,CN2403500000000,3.528,4.7,,,0,-24108,4.528,,-24108,2413,F,"Queen Anne's County, MD",0,T,3269,CN2403500000000
1105,LAUCN240370000000003,CN2403700000000,3.252,5.6,,,0,-24108,4.252,,-24108,2414,F,"St. Mary's County, MD",0,T,3270,CN2403700000000
1106,LAUCN240390000000003,CN2403900000000,5.812,7.9,,,0,-24108,6.812,,-24108,2415,F,"Somerset County, MD",0,T,3271,CN2403900000000
1107,LAUCN240410000000003,CN2404100000000,3.748,4.7,,,0,-24108,4.748,,-24108,2416,F,"Talbot County, MD",0,T,3272,CN2404100000000
