id,Area_Type,FIPS,area_text,display_level,selectable,sort_sequence
3519,F,CN4400900000000,"Washington County, RI",0,T,6231
3520,F,CN4500100000000,"Abbeville County, SC",0,T,6292
3521,F,CN4500300000000,"Aiken County, SC",0,T,6293
3522,F,CN4500500000000,"Allendale County, SC",0,T,6294
3523,F,CN4500700000000,"Anderson County, SC",0,T,6295
3524,F,CN4500900000000,"Bamberg County, SC",0,T,6296
3525,F,CN4501100000000,"Barnwell County, SC",0,T,6297
3526,F,CN4501300000000,"Beaufort County, SC",0,T,6298
3527,F,CN4501500000000,"Berkeley County, SC",0,T,6299
3528,F,CN4501700000000,"Calhoun County, SC",0,T,6300
3529,F,CN4501900000000,"Charleston County, SC",0,T,6301
3530,F,CN4502100000000,"Cherokee County, SC",0,T,6302
3531,F,CN4502300000000,"Chester County, SC",0,T,6303
3532,F,CN4502500000000,"Chesterfield County, SC",0,T,6304
3533,F,CN4502700000000,"Clarendon County, SC",0,T,6305
3534,F,CN4502900000000,"Colleton County, SC",0,T,6306
3535,F,CN4503100000000,"Darlington County, SC",0,T,6307
3536,F,CN4503300000000,"Dillon County, SC",0,T,6308
3537,F,CN4503500000000,"Dorchester County, SC",0,T,6309
3538,F,CN4503700000000,"Edgefield County, SC",0,T,6310
3539,F,CN4503900000000,"Fairfield County, SC",0,T,6311
3540,F,CN4504100000000,"Florence County, SC",0,T,6312
3541,F,CN4504300000000,"Georgetown County, SC",0,T,6313
3542,F,CN4504500000000,"Greenville County, SC",0,T,6314
3543,F,CN4504700000000,"Greenwood County, SC",0,T,6315
3544,F,CN4504900000000,"Hampton County, SC",0,T,6316
3545,F,CN4505100000000,"Horry County, SC",0,T,6317
3546,F,CN4505300000000,"Jasper County, SC",0,T,6318
3547,F,CN4505500000000,"Kershaw County, SC",0,T,6319
3548,F,CN4505700000000,"Lancaster County, SC",0,T,6320
3549,F,CN4505900000000,"Laurens County, SC",0,T,6321
3550,F,CN4506100000000,"Lee County, SC",0,T,6322
3551,F,CN4506300000000,"Lexington County, SC",0,T,6323
3552,F,CN4506500000000,"McCormick County, SC",0,T,6324
3553,F,CN4506700000000,"Marion County, SC",0,T,6325
3554,F,CN4506900000000,"Marlboro County, SC",0,T,6326
3555,F,CN4507100000000,"Newberry County, SC",0,T,6327
3556,F,CN4507300000000,"Oconee County, SC",0,T,6328
3557,F,CN4507500000000,"Orangeburg County, SC",0,T,6329
3558,F,CN4507700000000,"Pickens County, SC",0,T,6330
3559,F,CN4507900000000,"Richland County, SC",0,T,6331
3560,F,CN4508100000000,"Saluda County, SC",0,T,6332
3561,F,CN4508300000000,"Spartanburg County, SC",0,T,6333
3562,F,CN4508500000000,"Sumter County, SC",0,T,6334
3563,F,CN4508700000000,"Union County, SC",0,T,6335
3564,F,CN4508900000000,"Williamsburg County, SC",0,T,6336
3565,F,CN4509100000000,"York County, SC",0,T,6337
3566,F,CN4600300000000,"Aurora County, SD",0,T,6381
3567,F,CN4600500000000,"Beadle County, SD",0,T,6382
3568,F,CN4600700000000,"Bennett County, SD",0,T,6383
3569,F,CN4600900000000,"Bon Homme County, SD",0,T,6384
3570,F,CN4601100000000,"Brookings County, SD",0,T,6385
3571,F,CN4601300000000,"Brown County, SD",0,T,6386
3572,F,CN4601500000000,"Brule County, SD",0,T,6387
3573,F,CN4601700000000,"Buffalo County, SD",0,T,6388
3574,F,CN4601900000000,"Butte County, SD",0,T,6389
3575,F,CN4602100000000,"Campbell County, SD",0,T,6390
3576,F,CN4602300000000,"Charles Mix County, SD",0,T,6391
3577,F,CN4602500000000,"Clark County, SD",0,T,6392
3578,F,CN4602700000000,"Clay County, SD",0,T,6393
3579,F,CN4602900000000,"Codington County, SD",0,T,6394
3580,F,CN4603100000000,"Corson County, SD",0,T,6395
3581,F,CN4603300000000,"Custer County, SD",0,T,6396
3582,F,CN4603500000000,"Davison County, SD",0,T,6397
3583,F,CN4603700000000,"Day County, SD",0,T,6398
3584,F,CN4603900000000,"Deuel County, SD",0,T,6399
3585,F,CN4604100000000,"Dewey County, SD",0,T,6400
3586,F,CN4604300000000,"Douglas County, SD",0,T,6401
3587,F,CN4604500000000,"Edmunds County, SD",0,T,6402
3588,F,CN4604700000000,"Fall River County, SD",0,T,6403
3589,F,CN4604900000000,"Faulk County, SD",0,T,6404
3590,F,CN4605100000000,"Grant County, SD",0,T,6405
3591,F,CN4605300000000,"Gregory County, SD",0,T,6406
3592,F,CN4605500000000,"Haakon County, SD",0,T,6407
3593,F,CN4605700000000,"Hamlin County, SD",0,T,6408
3594,F,CN4605900000000,"Hand County, SD",0,T,6409
3595,F,CN4606100000000,"Hanson County, SD",0,T,6410
3596,F,CN4606300000000,"Harding County, SD",0,T,6411
3597,F,CN4606500000000,"Hughes County, SD",0,T,6412
3598,F,CN4606700000000,"Hutchinson County, SD",0,T,6413
3599,F,CN4606900000000,"Hyde County, SD",0,T,6414
3600,F,CN4607100000000,"Jackson County, SD",0,T,6415
3601,F,CN4607300000000,"Jerauld County, SD",0,T,6416
3602,F,CN4607500000000,"Jones County, SD",0,T,6417
3603,F,CN4607700000000,"Kingsbury County, SD",0,T,6418
3604,F,CN4607900000000,"Lake County, SD",0,T,6419
3605,F,CN4608100000000,"Lawrence County, SD",0,T,6420
3606,F,CN4608300000000,"Lincoln County, SD",0,T,6421
3607,F,CN4608500000000,"Lyman County, SD",0,T,6422
3608,F,CN4608700000000,"McCook County, SD",0,T,6423
3609,F,CN4608900000000,"McPherson County, SD",0,T,6424
3610,F,CN4609100000000,"Marshall County, SD",0,T,6425
3611,F,CN4609300000000,"Meade County, SD",0,T,6426
3612,F,CN4609500000000,"Mellette County, SD",0,T,6427
3613,F,CN4609700000000,"Miner County, SD",0,T,6428
3614,F,CN4609900000000,"Minnehaha County, SD",0,T,6429
3615,F,CN4610100000000,"Moody County, SD",0,T,6430
3616,F,CN4610300000000,"Pennington County, SD",0,T,6431
3617,F,CN4610500000000,"Perkins County, SD",0,T,6432
3618,F,CN4610700000000,"Potter County, SD",0,T,6433
3619,F,CN4610900000000,"Roberts County, SD",0,T,6434
3620,F,CN4611100000000,"Sanborn County, SD",0,T,6435
3621,F,CN4611300000000,"Shannon County, SD",0,T,6436
3622,F,CN4611500000000,"Spink County, SD",0,T,6437
3623,F,CN4611700000000,"Stanley County, SD",0,T,6438
3624,F,CN4611900000000,"Sully County, SD",0,T,6439
3625,F,CN4612100000000,"Todd County, SD",0,T,6440
3626,F,CN4612300000000,"Tripp County, SD",0,T,6441
3627,F,CN4612500000000,"Turner County, SD",0,T,6442
3628,F,CN4612700000000,"Union County, SD",0,T,6443
3629,F,CN4612900000000,"Walworth County, SD",0,T,6444
3630,F,CN4613500000000,"Yankton County, SD",0,T,6445
3631,F,CN4613700000000,"Ziebach County, SD",0,T,6446
3632,F,CN4700100000000,"Anderson County, TN",0,T,6487
3633,F,CN4700300000000,"Bedford County, TN",0,T,6488
3634,F,CN4700500000000,"Benton County, TN",0,T,6489
3635,F,CN4700700000000,"Bledsoe County, TN",0,T,6490
3636,F,CN4700900000000,"Blount County, TN",0,T,6491
3637,F,CN4701100000000,"Bradley County, TN",0,T,6492
3638,F,CN4701300000000,"Campbell County, TN",0,T,6493
3639,F,CN4701500000000,"Cannon County, TN",0,T,6494
3640,F,CN4701700000000,"Carroll County, TN",0,T,6495
3641,F,CN4701900000000,"Carter County, TN",0,T,6496
3642,F,CN4702100000000,"Cheatham County, TN",0,T,6497
3643,F,CN4702300000000,"Chester County, TN",0,T,6498
3644,F,CN4702500000000,"Claiborne County, TN",0,T,6499
3645,F,CN4702700000000,"Clay County, TN",0,T,6500
3646,F,CN4702900000000,"Cocke County, TN",0,T,6501
3647,F,CN4703100000000,"Coffee County, TN",0,T,6502
3648,F,CN4703300000000,"Crockett County, TN",0,T,6503
3649,F,CN4703500000000,"Cumberland County, TN",0,T,6504
3650,F,CN4703700000000,"Davidson County, TN",0,T,6505
3651,F,CN4703900000000,"Decatur County, TN",0,T,6506
3652,F,CN4704100000000,"DeKalb County, TN",0,T,6507
3653,F,CN4704300000000,"Dickson County, TN",0,T,6508
3654,F,CN4704500000000,"Dyer County, TN",0,T,6509
3655,F,CN4704700000000,"Fayette County, TN",0,T,6510
3656,F,CN4704900000000,"Fentress County, TN",0,T,6511
3657,F,CN4705100000000,"Franklin County, TN",0,T,6512
3658,F,CN4705300000000,"Gibson County, TN",0,T,6513
3659,F,CN4705500000000,"Giles County, TN",0,T,6514
3660,F,CN4705700000000,"Grainger County, TN",0,T,6515
3661,F,CN4705900000000,"Greene County, TN",0,T,6516
3662,F,CN4706100000000,"Grundy County, TN",0,T,6517
3663,F,CN4706300000000,"Hamblen County, TN",0,T,6518
3664,F,CN4706500000000,"Hamilton County, TN",0,T,6519
3665,F,CN4706700000000,"Hancock County, TN",0,T,6520
3666,F,CN4706900000000,"Hardeman County, TN",0,T,6521
3667,F,CN4707100000000,"Hardin County, TN",0,T,6522
3668,F,CN4707300000000,"Hawkins County, TN",0,T,6523
3669,F,CN4707500000000,"Haywood County, TN",0,T,6524
3670,F,CN4707700000000,"Henderson County, TN",0,T,6525
3671,F,CN4707900000000,"Henry County, TN",0,T,6526
3672,F,CN4708100000000,"Hickman County, TN",0,T,6527
3673,F,CN4708300000000,"Houston County, TN",0,T,6528
3674,F,CN4708500000000,"Humphreys County, TN",0,T,6529
3675,F,CN4708700000000,"Jackson County, TN",0,T,6530
3676,F,CN4708900000000,"Jefferson County, TN",0,T,6531
3677,F,CN4709100000000,"Johnson County, TN",0,T,6532
3678,F,CN4709300000000,"Knox County, TN",0,T,6533
3679,F,CN4709500000000,"Lake County, TN",0,T,6534
3680,F,CN4709700000000,"Lauderdale County, TN",0,T,6535
3681,F,CN4709900000000,"Lawrence County, TN",0,T,6536
3682,F,CN4710100000000,"Lewis County, TN",0,T,6537
3683,F,CN4710300000000,"Lincoln County, TN",0,T,6538
3684,F,CN4710500000000,"Loudon County, TN",0,T,6539
3685,F,CN4710700000000,"McMinn County, TN",0,T,6540
3686,F,CN4710900000000,"McNairy County, TN",0,T,6541
3687,F,CN4711100000000,"Macon County, TN",0,T,6542
3688,F,CN4711300000000,"Madison County, TN",0,T,6543
3689,F,CN4711500000000,"Marion County, TN",0,T,6544
3690,F,CN4711700000000,"Marshall County, TN",0,T,6545
3691,F,CN4711900000000,"Maury County, TN",0,T,6546
3692,F,CN4712100000000,"Meigs County, TN",0,T,6547
3693,F,CN4712300000000,"Monroe County, TN",0,T,6548
3694,F,CN4712500000000,"Montgomery County, TN",0,T,6549
3695,F,CN4712700000000,"Moore County, TN",0,T,6550
3696,F,CN4712900000000,"Morgan County, TN",0,T,6551
3697,F,CN4713100000000,"Obion County, TN",0,T,6552
3698,F,CN4713300000000,"Overton County, TN",0,T,6553
3699,F,CN4713500000000,"Perry County, TN",0,T,6554
3700,F,CN4713700000000,"Pickett County, TN",0,T,6555
3701,F,CN4713900000000,"Polk County, TN",0,T,6556
3702,F,CN4714100000000,"Putnam County, TN",0,T,6557
3703,F,CN4714300000000,"Rhea County, TN",0,T,6558
3704,F,CN4714500000000,"Roane County, TN",0,T,6559
3705,F,CN4714700000000,"Robertson County, TN",0,T,6560
3706,F,CN4714900000000,"Rutherford County, TN",0,T,6561
3707,F,CN4715100000000,"Scott County, TN",0,T,6562
3708,F,CN4715300000000,"Sequatchie County, TN",0,T,6563
3709,F,CN4715500000000,"Sevier County, TN",0,T,6564
3710,F,CN4715700000000,"Shelby County, TN",0,T,6565
3711,F,CN4715900000000,"Smith County, TN",0,T,6566
3712,F,CN4716100000000,"Stewart County, TN",0,T,6567
3713,F,CN4716300000000,"Sullivan County, TN",0,T,6568
3714,F,CN4716500000000,"Sumner County, TN",0,T,6569
3715,F,CN4716700000000,"Tipton County, TN",0,T,6570
3716,F,CN4716900000000,"Trousdale County, TN",0,T,6571
3717,F,CN4717100000000,"Unicoi County, TN",0,T,6572
3718,F,CN4717300000000,"Union County, TN",0,T,6573
3719,F,CN4717500000000,"Van Buren County, TN",0,T,6574
3720,F,CN4717700000000,"Warren County, TN",0,T,6575
3721,F,CN4717900000000,"Washington County, TN",0,T,6576
3722,F,CN4718100000000,"Wayne County, TN",0,T,6577
3723,F,CN4718300000000,"Weakley County, TN",0,T,6578
3724,F,CN4718500000000,"White County, TN",0,T,6579
3725,F,CN4718700000000,"Williamson County, TN",0,T,6580
3726,F,CN4718900000000,"Wilson County, TN",0,T,6581
3727,F,CN4800100000000,"Anderson County, TX",0,T,6707
3728,F,CN4800300000000,"Andrews County, TX",0,T,6708
3729,F,CN4800500000000,"Angelina County, TX",0,T,6709
3730,F,CN4800700000000,"Aransas County, TX",0,T,6710
3731,F,CN4800900000000,"Archer County, TX",0,T,6711
3732,F,CN4801100000000,"Armstrong County, TX",0,T,6712
3733,F,CN4801300000000,"Atascosa County, TX",0,T,6713
3734,F,CN4801500000000,"Austin County, TX",0,T,6714
3735,F,CN4801700000000,"Bailey County, TX",0,T,6715
3736,F,CN4801900000000,"Bandera County, TX",0,T,6716
3737,F,CN4802100000000,"Bastrop County, TX",0,T,6717
3738,F,CN4802300000000,"Baylor County, TX",0,T,6718
3739,F,CN4802500000000,"Bee County, TX",0,T,6719
3740,F,CN4802700000000,"Bell County, TX",0,T,6720
3741,F,CN4802900000000,"Bexar County, TX",0,T,6721
3742,F,CN4803100000000,"Blanco County, TX",0,T,6722
3743,F,CN4803300000000,"Borden County, TX",0,T,6723
3744,F,CN4803500000000,"Bosque County, TX",0,T,6724
3745,F,CN4803700000000,"Bowie County, TX",0,T,6725
3746,F,CN4803900000000,"Brazoria County, TX",0,T,6726
3747,F,CN4804100000000,"Brazos County, TX",0,T,6727
3748,F,CN4804300000000,"Brewster County, TX",0,T,6728
3749,F,CN4804500000000,"Briscoe County, TX",0,T,6729
3750,F,CN4804700000000,"Brooks County, TX",0,T,6730
3751,F,CN4804900000000,"Brown County, TX",0,T,6731
3752,F,CN4805100000000,"Burleson County, TX",0,T,6732
3753,F,CN4805300000000,"Burnet County, TX",0,T,6733
3754,F,CN4805500000000,"Caldwell County, TX",0,T,6734
3755,F,CN4805700000000,"Calhoun County, TX",0,T,6735
3756,F,CN4805900000000,"Callahan County, TX",0,T,6736
3757,F,CN4806100000000,"Cameron County, TX",0,T,6737
3758,F,CN4806300000000,"Camp County, TX",0,T,6738
3759,F,CN4806500000000,"Carson County, TX",0,T,6739
3760,F,CN4806700000000,"Cass County, TX",0,T,6740
3761,F,CN4806900000000,"Castro County, TX",0,T,6741
3762,F,CN4807100000000,"Chambers County, TX",0,T,6742
3763,F,CN4807300000000,"Cherokee County, TX",0,T,6743
3764,F,CN4807500000000,"Childress County, TX",0,T,6744
3765,F,CN4807700000000,"Clay County, TX",0,T,6745
3766,F,CN4807900000000,"Cochran County, TX",0,T,6746
3767,F,CN4808100000000,"Coke County, TX",0,T,6747
3768,F,CN4808300000000,"Coleman County, TX",0,T,6748
3769,F,CN4808500000000,"Collin County, TX",0,T,6749
3770,F,CN4808700000000,"Collingsworth County, TX",0,T,6750
3771,F,CN4808900000000,"Colorado County, TX",0,T,6751
3772,F,CN4809100000000,"Comal County, TX",0,T,6752
3773,F,CN4809300000000,"Comanche County, TX",0,T,6753
3774,F,CN4809500000000,"Concho County, TX",0,T,6754
3775,F,CN4809700000000,"Cooke County, TX",0,T,6755
3776,F,CN4809900000000,"Coryell County, TX",0,T,6756
3777,F,CN4810100000000,"Cottle County, TX",0,T,6757
3778,F,CN4810300000000,"Crane County, TX",0,T,6758
3779,F,CN4810500000000,"Crockett County, TX",0,T,6759
3780,F,CN4810700000000,"Crosby County, TX",0,T,6760
3781,F,CN4810900000000,"Culberson County, TX",0,T,6761
3782,F,CN4811100000000,"Dallam County, TX",0,T,6762
3783,F,CN4811300000000,"Dallas County, TX",0,T,6763
3784,F,CN4811500000000,"Dawson County, TX",0,T,6764
3785,F,CN4811700000000,"Deaf Smith County, TX",0,T,6765
3786,F,CN4811900000000,"Delta County, TX",0,T,6766
3787,F,CN4812100000000,"Denton County, TX",0,T,6767
3788,F,CN4812300000000,"DeWitt County, TX",0,T,6768
3789,F,CN4812500000000,"Dickens County, TX",0,T,6769
3790,F,CN4812700000000,"Dimmit County, TX",0,T,6770
3791,F,CN4812900000000,"Donley County, TX",0,T,6771
3792,F,CN4813100000000,"Duval County, TX",0,T,6772
3793,F,CN4813300000000,"Eastland County, TX",0,T,6773
3794,F,CN4813500000000,"Ector County, TX",0,T,6774
3795,F,CN4813700000000,"Edwards County, TX",0,T,6775
3796,F,CN4813900000000,"Ellis County, TX",0,T,6776
3797,F,CN4814100000000,"El Paso County, TX",0,T,6777
3798,F,CN4814300000000,"Erath County, TX",0,T,6778
3799,F,CN4814500000000,"Falls County, TX",0,T,6779
3800,F,CN4814700000000,"Fannin County, TX",0,T,6780
3801,F,CN4814900000000,"Fayette County, TX",0,T,6781
3802,F,CN4815100000000,"Fisher County, TX",0,T,6782
3803,F,CN4815300000000,"Floyd County, TX",0,T,6783
3804,F,CN4815500000000,"Foard County, TX",0,T,6784
3805,F,CN4815700000000,"Fort Bend County, TX",0,T,6785
3806,F,CN4815900000000,"Franklin County, TX",0,T,6786
3807,F,CN4816100000000,"Freestone County, TX",0,T,6787
3808,F,CN4816300000000,"Frio County, TX",0,T,6788
3809,F,CN4816500000000,"Gaines County, TX",0,T,6789
3810,F,CN4816700000000,"Galveston County, TX",0,T,6790
3811,F,CN4816900000000,"Garza County, TX",0,T,6791
3812,F,CN4817100000000,"Gillespie County, TX",0,T,6792
3813,F,CN4817300000000,"Glasscock County, TX",0,T,6793
3814,F,CN4817500000000,"Goliad County, TX",0,T,6794
3815,F,CN4817700000000,"Gonzales County, TX",0,T,6795
3816,F,CN4817900000000,"Gray County, TX",0,T,6796
3817,F,CN4818100000000,"Grayson County, TX",0,T,6797
3818,F,CN4818300000000,"Gregg County, TX",0,T,6798
3819,F,CN4818500000000,"Grimes County, TX",0,T,6799
3820,F,CN4818700000000,"Guadalupe County, TX",0,T,6800
3821,F,CN4818900000000,"Hale County, TX",0,T,6801
3822,F,CN4819100000000,"Hall County, TX",0,T,6802
3823,F,CN4819300000000,"Hamilton County, TX",0,T,6803
3824,F,CN4819500000000,"Hansford County, TX",0,T,6804
3825,F,CN4819700000000,"Hardeman County, TX",0,T,6805
3826,F,CN4819900000000,"Hardin County, TX",0,T,6806
3827,F,CN4820100000000,"Harris County, TX",0,T,6807
3828,F,CN4820300000000,"Harrison County, TX",0,T,6808
3829,F,CN4820500000000,"Hartley County, TX",0,T,6809
3830,F,CN4820700000000,"Haskell County, TX",0,T,6810
3831,F,CN4820900000000,"Hays County, TX",0,T,6811
3832,F,CN4821100000000,"Hemphill County, TX",0,T,6812
3833,F,CN4821300000000,"Henderson County, TX",0,T,6813
3834,F,CN4821500000000,"Hidalgo County, TX",0,T,6814
3835,F,CN4821700000000,"Hill County, TX",0,T,6815
3836,F,CN4821900000000,"Hockley County, TX",0,T,6816
3837,F,CN4822100000000,"Hood County, TX",0,T,6817
3838,F,CN4822300000000,"Hopkins County, TX",0,T,6818
3839,F,CN4822500000000,"Houston County, TX",0,T,6819
3840,F,CN4822700000000,"Howard County, TX",0,T,6820
3841,F,CN4822900000000,"Hudspeth County, TX",0,T,6821
3842,F,CN4823100000000,"Hunt County, TX",0,T,6822
3843,F,CN4823300000000,"Hutchinson County, TX",0,T,6823
3844,F,CN4823500000000,"Irion County, TX",0,T,6824
3845,F,CN4823700000000,"Jack County, TX",0,T,6825
3846,F,CN4823900000000,"Jackson County, TX",0,T,6826
3847,F,CN4824100000000,"Jasper County, TX",0,T,6827
3848,F,CN4824300000000,"Jeff Davis County, TX",0,T,6828
3849,F,CN4824500000000,"Jefferson County, TX",0,T,6829
3850,F,CN4824700000000,"Jim Hogg County, TX",0,T,6830
3851,F,CN4824900000000,"Jim Wells County, TX",0,T,6831
3852,F,CN4825100000000,"Johnson County, TX",0,T,6832
3853,F,CN4825300000000,"Jones County, TX",0,T,6833
3854,F,CN4825500000000,"Karnes County, TX",0,T,6834
3855,F,CN4825700000000,"Kaufman County, TX",0,T,6835
3856,F,CN4825900000000,"Kendall County, TX",0,T,6836
3857,F,CN4826100000000,"Kenedy County, TX",0,T,6837
3858,F,CN4826300000000,"Kent County, TX",0,T,6838
3859,F,CN4826500000000,"Kerr County, TX",0,T,6839
3860,F,CN4826700000000,"Kimble County, TX",0,T,6840
3861,F,CN4826900000000,"King County, TX",0,T,6841
3862,F,CN4827100000000,"Kinney County, TX",0,T,6842
3863,F,CN4827300000000,"Kleberg County, TX",0,T,6843
3864,F,CN4827500000000,"Knox County, TX",0,T,6844
3865,F,CN4827700000000,"Lamar County, TX",0,T,6845
3866,F,CN4827900000000,"Lamb County, TX",0,T,6846
3867,F,CN4828100000000,"Lampasas County, TX",0,T,6847
3868,F,CN4828300000000,"La Salle County, TX",0,T,6848
3869,F,CN4828500000000,"Lavaca County, TX",0,T,6849
3870,F,CN4828700000000,"Lee County, TX",0,T,6850
3871,F,CN4828900000000,"Leon County, TX",0,T,6851
3872,F,CN4829100000000,"Liberty County, TX",0,T,6852
3873,F,CN4829300000000,"Limestone County, TX",0,T,6853
3874,F,CN4829500000000,"Lipscomb County, TX",0,T,6854
3875,F,CN4829700000000,"Live Oak County, TX",0,T,6855
3876,F,CN4829900000000,"Llano County, TX",0,T,6856
3877,F,CN4830100000000,"Loving County, TX",0,T,6857
3878,F,CN4830300000000,"Lubbock County, TX",0,T,6858
3879,F,CN4830500000000,"Lynn County, TX",0,T,6859
3880,F,CN4830700000000,"McCulloch County, TX",0,T,6860
3881,F,CN4830900000000,"McLennan County, TX",0,T,6861
3882,F,CN4831100000000,"McMullen County, TX",0,T,6862
3883,F,CN4831300000000,"Madison County, TX",0,T,6863
3884,F,CN4831500000000,"Marion County, TX",0,T,6864
3885,F,CN4831700000000,"Martin County, TX",0,T,6865
3886,F,CN4831900000000,"Mason County, TX",0,T,6866
3887,F,CN4832100000000,"Matagorda County, TX",0,T,6867
3888,F,CN4832300000000,"Maverick County, TX",0,T,6868
3889,F,CN4832500000000,"Medina County, TX",0,T,6869
3890,F,CN4832700000000,"Menard County, TX",0,T,6870
3891,F,CN4832900000000,"Midland County, TX",0,T,6871
3892,F,CN4833100000000,"Milam County, TX",0,T,6872
3893,F,CN4833300000000,"Mills County, TX",0,T,6873
3894,F,CN4833500000000,"Mitchell County, TX",0,T,6874
3895,F,CN4833700000000,"Montague County, TX",0,T,6875
3896,F,CN4833900000000,"Montgomery County, TX",0,T,6876
3897,F,CN4834100000000,"Moore County, TX",0,T,6877
3898,F,CN4834300000000,"Morris County, TX",0,T,6878
3899,F,CN4834500000000,"Motley County, TX",0,T,6879
3900,F,CN4834700000000,"Nacogdoches County, TX",0,T,6880
3901,F,CN4834900000000,"Navarro County, TX",0,T,6881
3902,F,CN4835100000000,"Newton County, TX",0,T,6882
3903,F,CN4835300000000,"Nolan County, TX",0,T,6883
3904,F,CN4835500000000,"Nueces County, TX",0,T,6884
3905,F,CN4835700000000,"Ochiltree County, TX",0,T,6885
3906,F,CN4835900000000,"Oldham County, TX",0,T,6886
3907,F,CN4836100000000,"Orange County, TX",0,T,6887
3908,F,CN4836300000000,"Palo Pinto County, TX",0,T,6888
3909,F,CN4836500000000,"Panola County, TX",0,T,6889
3910,F,CN4836700000000,"Parker County, TX",0,T,6890
3911,F,CN4836900000000,"Parmer County, TX",0,T,6891
3912,F,CN4837100000000,"Pecos County, TX",0,T,6892
3913,F,CN4837300000000,"Polk County, TX",0,T,6893
3914,F,CN4837500000000,"Potter County, TX",0,T,6894
3915,F,CN4837700000000,"Presidio County, TX",0,T,6895
3916,F,CN4837900000000,"Rains County, TX",0,T,6896
3917,F,CN4838100000000,"Randall County, TX",0,T,6897
3918,F,CN4838300000000,"Reagan County, TX",0,T,6898
3919,F,CN4838500000000,"Real County, TX",0,T,6899
3920,F,CN4838700000000,"Red River County, TX",0,T,6900
3921,F,CN4838900000000,"Reeves County, TX",0,T,6901
3922,F,CN4839100000000,"Refugio County, TX",0,T,6902
3923,F,CN4839300000000,"Roberts County, TX",0,T,6903
3924,F,CN4839500000000,"Robertson County, TX",0,T,6904
3925,F,CN4839700000000,"Rockwall County, TX",0,T,6905
3926,F,CN4839900000000,"Runnels County, TX",0,T,6906
3927,F,CN4840100000000,"Rusk County, TX",0,T,6907
3928,F,CN4840300000000,"Sabine County, TX",0,T,6908
3929,F,CN4840500000000,"San Augustine County, TX",0,T,6909
3930,F,CN4840700000000,"San Jacinto County, TX",0,T,6910
3931,F,CN4840900000000,"San Patricio County, TX",0,T,6911
3932,F,CN4841100000000,"San Saba County, TX",0,T,6912
3933,F,CN4841300000000,"Schleicher County, TX",0,T,6913
3934,F,CN4841500000000,"Scurry County, TX",0,T,6914
3935,F,CN4841700000000,"Shackelford County, TX",0,T,6915
3936,F,CN4841900000000,"Shelby County, TX",0,T,6916
3937,F,CN4842100000000,"Sherman County, TX",0,T,6917
3938,F,CN4842300000000,"Smith County, TX",0,T,6918
3939,F,CN4842500000000,"Somervell County, TX",0,T,6919
3940,F,CN4842700000000,"Starr County, TX",0,T,6920
3941,F,CN4842900000000,"Stephens County, TX",0,T,6921
3942,F,CN4843100000000,"Sterling County, TX",0,T,6922
3943,F,CN4843300000000,"Stonewall County, TX",0,T,6923
3944,F,CN4843500000000,"Sutton County, TX",0,T,6924
3945,F,CN4843700000000,"Swisher County, TX",0,T,6925
3946,F,CN4843900000000,"Tarrant County, TX",0,T,6926
3947,F,CN4844100000000,"Taylor County, TX",0,T,6927
3948,F,CN4844300000000,"Terrell County, TX",0,T,6928
3949,F,CN4844500000000,"Terry County, TX",0,T,6929
3950,F,CN4844700000000,"Throckmorton County, TX",0,T,6930
3951,F,CN4844900000000,"Titus County, TX",0,T,6931
3952,F,CN4845100000000,"Tom Green County, TX",0,T,6932
3953,F,CN4845300000000,"Travis County, TX",0,T,6933
3954,F,CN4845500000000,"Trinity County, TX",0,T,6934
3955,F,CN4845700000000,"Tyler County, TX",0,T,6935
3956,F,CN4845900000000,"Upshur County, TX",0,T,6936
3957,F,CN4846100000000,"Upton County, TX",0,T,6937
3958,F,CN4846300000000,"Uvalde County, TX",0,T,6938
3959,F,CN4846500000000,"Val Verde County, TX",0,T,6939
3960,F,CN4846700000000,"Van Zandt County, TX",0,T,6940
3961,F,CN4846900000000,"Victoria County, TX",0,T,6941
3962,F,CN4847100000000,"Walker County, TX",0,T,6942
3963,F,CN4847300000000,"Waller County, TX",0,T,6943
3964,F,CN4847500000000,"Ward County, TX",0,T,6944
3965,F,CN4847700000000,"Washington County, TX",0,T,6945
3966,F,CN4847900000000,"Webb County, TX",0,T,6946
3967,F,CN4848100000000,"Wharton County, TX",0,T,6947
3968,F,CN4848300000000,"Wheeler County, TX",0,T,6948
3969,F,CN4848500000000,"Wichita County, TX",0,T,6949
3970,F,CN4848700000000,"Wilbarger County, TX",0,T,6950
3971,F,CN4848900000000,"Willacy County, TX",0,T,6951
3972,F,CN4849100000000,"Williamson County, TX",0,T,6952
3973,F,CN4849300000000,"Wilson County, TX",0,T,6953
3974,F,CN4849500000000,"Winkler County, TX",0,T,6954
3975,F,CN4849700000000,"Wise County, TX",0,T,6955
3976,F,CN4849900000000,"Wood County, TX",0,T,6956
3977,F,CN4850100000000,"Yoakum County, TX",0,T,6957
3978,F,CN4850300000000,"Young County, TX",0,T,6958
3979,F,CN4850500000000,"Zapata County, TX",0,T,6959
3980,F,CN4850700000000,"Zavala County, TX",0,T,6960
3981,F,CN4900100000000,"Beaver County, UT",0,T,7173
3982,F,CN4900300000000,"Box Elder County, UT",0,T,7174
3983,F,CN4900500000000,"Cache County, UT",0,T,7175
