series_id,FIPS_Code,fips_code3,bFIPS,Average2007,July2015,DateReturned,DateReturned3moMovingAve,DateReturned3moMovingAve_VALUES,MonthsReturn,2007Ave_pls1,DateReturned3MoMovingAve_pls1,MonthsReturn_pls1,County_Name,_Name,LAT,LON,State,SpotCheck,Rural_urban_continuum_code_2013,Urban_influence_code_2013,Civilian_labor_force_2011,Median_Household_Income_2013,Median_Household_Income_Percent_of_State_Total_2013,Pct_less_than_hs_2009_2013,Pct_HS_Grad_only_2009_2013,Pct_SomeCollege_2009_2013,Pct_college_grad_2009_2013,Net_Mig_2010_2014,MigRate_2010_2014,Total_Business_Establishments_2011,Business_Estab_under_20_emp,Business_Estab_20to99_emp,Business_Estab_100to499_emp,Business_Estab_over500_emp,Stimulus,StimulusPerCapita
LAUCN190910000000003,19091,19091,b19091,3.372,3,2013M10,2015M06_3moAve,2015M06_3moAve,78,4.372,2011M11_3moAve,35,"Humboldt County, IA","Humboldt, IA",42.782221,-94.202775,IA,#REF!,7,9,5171,52286,100,9.451934349,37.9982415,34.32004689,18.22977726,-131.00,-1.33,329.00,238.00,29.00,31.00,31.00,7794785,796
LAUCN191250000000003,19125,19125,b19125,3.796,3,2014M04,2014M06_3moAve,2014M06_3moAve,66,4.796,2011M11_3moAve,35,"Marion County, IA","Marion, IA",41.331455,-93.093849,IA,#REF!,6,6,17168,56883,108.7920285,7.580727122,34.94248626,32.45253384,25.02425278,-104.00,-0.31,829.00,604.00,89.00,44.00,92.00,18790599,565
LAUCN191890000000003,19189,19189,b19189,4.872,4,2012M10,2012M11_3moAve,2012M11_3moAve,47,5.872,2011M11_3moAve,35,"Winnebago County, IA","Winnebago, IA",43.378124,-93.743488,IA,#REF!,7,9,5449,50383,96.3604024,8.083233293,36.52127518,36.77470988,18.62078165,-254.00,-2.34,332.00,238.00,36.00,24.00,34.00,25201401,2325
LAUCN200490000000003,20049,20049,b20049,5.72,7.3,2012M10,2012M12_3moAve,2012M12_3moAve,48,6.72,2011M11_3moAve,35,"Elk County, KS","Elk, KS",37.456026,-96.244642,KS,#REF!,8,7,1381,37537,73.75815452,10.82771896,38.11357074,33.01251203,18.04619827,-121.00,-4.20,73.00,62.00,9.00,1.00,1.00,4482565,1561
LAUCN200730000000003,20073,20073,b20073,4.952,5.4,2013M04,2013M11_3moAve,2013M11_3moAve,59,5.952,2011M11_3moAve,35,"Greenwood County, KS","Greenwood, KS",37.879347,-96.241732,KS,#REF!,6,6,3466,35803,70.35093924,9.429121232,42.09963652,31.98631601,16.48492623,-238.00,-3.56,181.00,145.00,16.00,4.00,16.00,18755579,2809
LAUCN201050000000003,20105,20105,b20105,3.808,4.2,2013M11,2013M12_3moAve,2013M12_3moAve,60,4.808,2011M11_3moAve,35,"Lincoln County, KS","Lincoln, KS",39.047276,-98.214265,KS,#REF!,9,10,1877,42521,83.55144227,7.891332471,31.52220785,40.87968952,19.70677016,-55.00,-1.70,91.00,73.00,9.00,7.00,2.00,2569124,794
LAUCN211870000000003,21187,21187,b21187,5.728,4.1,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.728,2011M11_3moAve,35,"Owen County, KY","Owen, KY",38.499588,-84.841492,KY,#REF!,8,4,5701,42134,97.29143095,15.86850649,42.84361472,25.36525974,15.92261905,-190.00,-1.75,128.00,92.00,9.00,8.00,19.00,5572465,514
LAUCN260050000000003,26005,26005,b26005,6.84,4.3,2012M09,2012M10_3moAve,2012M10_3moAve,46,7.84,2011M11_3moAve,35,"Allegan County, MI","Allegan, MI",42.595787,-86.634745,MI,#REF!,4,5,56838,55274,114.6763485,9.999461526,38.54935114,31.23822088,20.21296645,333.00,0.30,"2,230.00","1,680.00",212.00,100.00,238.00,66562678,597
LAUCN260070000000003,26007,26007,b26007,8.608,6.1,2011M11,2012M11_3moAve,2012M11_3moAve,47,9.608,2011M11_3moAve,35,"Alpena County, MI","Alpena, MI",44.894954,-83.426574,MI,#REF!,7,8,13688,38784,80.46473029,11.98230422,34.48795181,37.52823795,16.00150602,-144.00,-0.49,796.00,570.00,77.00,34.00,115.00,66522980,2253
LAUCN260350000000003,26035,26035,b26035,11.044,7.9,2012M09,2012M10_3moAve,2012M10_3moAve,46,12.044,2011M11_3moAve,35,"Clare County, MI","Clare, MI",43.991137,-84.838325,MI,#REF!,6,6,12174,33605,69.71991701,16.14012854,39.94749706,32.78718204,11.12519236,40.00,0.13,527.00,390.00,39.00,39.00,59.00,39612630,1281
LAUCN260370000000003,26037,26037,b26037,5.652,4.3,2012M04,2012M11_3moAve,2012M11_3moAve,47,6.652,2011M11_3moAve,35,"Clinton County, MI","Clinton, MI",42.950455,-84.591695,MI,#REF!,2,2,38974,61733,128.0767635,7.099652352,28.70405723,36.02274782,28.17354259,778.00,1.03,"1,231.00",928.00,106.00,49.00,148.00,88506913,1173
LAUCN260610000000003,26061,26061,b26061,7.46,6.7,2012M09,2012M11_3moAve,2012M11_3moAve,47,8.46,2011M11_3moAve,35,"Houghton County, MI","Houghton, MI",46.998431,-88.651908,MI,#REF!,5,8,17326,36947,76.65352697,8.979061238,34.48163796,27.62430939,28.91499141,-289.00,-0.79,900.00,680.00,78.00,58.00,84.00,60112760,1639
LAUCN260670000000003,26067,26067,b26067,7.9,5,2012M09,2012M10_3moAve,2012M10_3moAve,46,8.9,2011M11_3moAve,35,"Ionia County, MI","Ionia, MI",42.94465,-85.073766,MI,#REF!,4,5,29113,49047,101.7572614,12.11677107,38.80865146,35.03132017,14.0432573,-641.00,-1.00,873.00,634.00,73.00,49.00,117.00,27846408,436
LAUCN260750000000003,26075,26075,b26075,7.944,6,2012M04,2012M11_3moAve,2012M11_3moAve,47,8.944,2011M11_3moAve,35,"Jackson County, MI","Jackson, MI",42.248474,-84.420868,MI,#REF!,3,2,72635,45002,93.36514523,10.92774965,33.91348366,36.31661298,18.8421537,"-1,293.00",-0.81,"2,995.00","1,999.00",305.00,191.00,500.00,120106597,750
LAUCN261150000000003,26115,26115,b26115,7.596,5.3,2011M11,2012M10_3moAve,2012M10_3moAve,46,8.596,2011M11_3moAve,35,"Monroe County, MI","Monroe, MI",41.916097,-83.487106,MI,#REF!,3,2,73683,55745,115.653527,10.71251398,36.11983853,35.20354068,17.9641068,"-2,849.00",-1.87,"2,333.00","1,650.00",226.00,101.00,356.00,70287855,463
LAUCN261230000000003,26123,26123,b26123,8.388,5.9,2012M09,2012M10_3moAve,2012M10_3moAve,46,9.388,2011M11_3moAve,35,"Newaygo County, MI","Newaygo, MI",43.562709,-85.791423,MI,#REF!,6,6,22472,43238,89.70539419,14.09796894,41.191067,31.85368992,12.85727415,-886.00,-1.83,784.00,603.00,39.00,58.00,84.00,20461522,423
LAUCN261390000000003,26139,26139,b26139,6.212,4,2012M04,2012M10_3moAve,2012M10_3moAve,46,7.212,2011M11_3moAve,35,"Ottawa County, MI","Ottawa, MI",42.942346,-86.655342,MI,#REF!,2,2,139650,57994,120.3195021,9.089013584,30.10088002,30.8288106,29.9812958,"5,463.00",2.07,"5,633.00","4,041.00",601.00,282.00,709.00,344026854,1303
LAUCN261510000000003,26151,26151,b26151,9.936,6.8,2011M11,2012M10_3moAve,2012M10_3moAve,46,10.936,2011M11_3moAve,35,"Sanilac County, MI","Sanilac, MI",43.449155,-82.642815,MI,#REF!,6,4,19510,41502,86.10373444,13.18398701,46.05258705,29.3831004,11.38032554,"-1,367.00",-3.17,845.00,648.00,75.00,53.00,69.00,24019522,559
LAUCN261550000000003,26155,26155,b26155,8.936,6.2,2012M04,2012M11_3moAve,2012M11_3moAve,47,9.936,2011M11_3moAve,35,"Shiawassee County, MI","Shiawassee, MI",42.951545,-84.146352,MI,#REF!,4,3,33641,43839,90.95228216,9.39747348,38.45667166,37.92732564,14.21852922,"-1,877.00",-2.66,"1,158.00",862.00,102.00,51.00,143.00,45093519,639
LAUCN261610000000003,26161,26161,b26161,5.244,4.5,2012M11,2012M11_3moAve,2012M11_3moAve,47,6.244,2011M11_3moAve,35,"Washtenaw County, MI","Washtenaw, MI",42.252327,-83.844634,MI,#REF!,2,2,180826,59965,124.4087137,5.961571413,15.97949364,26.80136894,51.257566,"4,926.00",1.43,"7,889.00","5,453.00",810.00,336.00,"1,290.00",703276002,2037
LAUCN270030000000003,27003,27003,b27003,4.98,3.8,2013M05,2013M09_3moAve,2013M09_3moAve,57,5.98,2011M11_3moAve,35,"Anoka County, MN","Anoka, MN",45.27411,-93.242723,MN,#REF!,1,1,186878,70619,116.410062,6.746681461,29.31410092,37.04179803,26.89741959,"1,348.00",0.41,"7,207.00","5,233.00",677.00,307.00,990.00,140827477,425
LAUCN270130000000003,27013,27013,b27013,4.052,3.3,2012M11,2013M10_3moAve,2013M10_3moAve,58,5.052,2011M11_3moAve,35,"Blue Earth County, MN","Blue Earth, MN",44.03371,-94.064012,MN,#REF!,3,2,38290,51283,84.53613346,6.186969745,29.20335094,34.15239315,30.45728616,98.00,0.15,"1,919.00","1,200.00",226.00,127.00,366.00,64769075,1010
LAUCN270370000000003,27037,27037,b27037,4.472,3.5,2012M11,2013M09_3moAve,2013M09_3moAve,57,5.472,2011M11_3moAve,35,"Dakota County, MN","Dakota, MN",44.670893,-93.062481,MN,#REF!,1,1,227827,73833,121.7080971,5.250840134,22.27106337,33.72952172,38.74857477,"1,171.00",0.29,"9,835.00","6,536.00",994.00,554.00,"1,751.00",222206370,557
LAUCN270530000000003,27053,27053,b27053,4.48,3.6,2013M04,2013M10_3moAve,2013M10_3moAve,58,5.48,2011M11_3moAve,35,"Hennepin County, MN","Hennepin, MN",45.006121,-93.475228,MN,#REF!,1,1,655641,64331,106.0447712,7.658447716,18.43587219,28.10172036,45.80395973,"25,149.00",2.18,"38,620.00","25,632.00","4,032.00","2,004.00","6,952.00",1476980078,1279
LAUCN270850000000003,27085,27085,b27085,5.508,3.9,2013M05,2013M07_3moAve,2013M07_3moAve,55,6.508,2011M11_3moAve,35,"McLeod County, MN","McLeod, MN",44.821644,-94.27232,MN,#REF!,6,3,20331,54971,90.61552156,9.237894053,36.48440039,36.52908677,17.74861878,"-1,277.00",-3.48,993.00,679.00,119.00,60.00,135.00,23393182,638
LAUCN271170000000003,27117,27117,b27117,4.076,2.8,2012M09,2012M11_3moAve,2012M11_3moAve,47,5.076,2011M11_3moAve,35,"Pipestone County, MN","Pipestone, MN",44.015361,-96.257015,MN,#REF!,6,6,5026,47613,78.48641699,14.67098166,34.9976884,33.54908306,16.78224688,-338.00,-3.52,336.00,256.00,36.00,15.00,29.00,5656981,591
LAUCN271630000000003,27163,27163,b27163,4.464,3.4,2012M11,2013M09_3moAve,2013M09_3moAve,57,5.464,2011M11_3moAve,35,"Washington County, MN","Washington, MN",45.037929,-92.890117,MN,#REF!,1,1,133014,81052,133.6080707,4.050283688,22.90666683,32.51524552,40.52780396,"4,983.00",2.09,"5,313.00","3,857.00",504.00,239.00,713.00,142666821,597
LAUCN271690000000003,27169,27169,b27169,4.464,3.8,2012M04,2012M11_3moAve,2012M11_3moAve,47,5.464,2011M11_3moAve,35,"Winona County, MN","Winona, MN",43.982268,-91.776708,MN,#REF!,4,5,29416,49636,81.82117895,10.10028419,31.16649789,31.94394538,26.78927253,-619.00,-1.20,"1,182.00",814.00,123.00,103.00,142.00,46664815,908
LAUCN281030000000003,28103,28103,b28103,12.984,11.3,2011M11,2012M04_3moAve,2012M04_3moAve,40,13.984,2011M11_3moAve,35,"Noxubee County, MS","Noxubee, MS",33.106508,-88.566004,MS,#REF!,7,9,4382,26459,69.28072059,34.54744625,31.27481857,22.94947282,11.22826236,-634.00,-5.49,194.00,145.00,14.00,13.00,22.00,30457566,2646
LAUCN290190000000003,29019,29019,b29019,4.044,4.3,2012M11,2013M11_3moAve,2013M11_3moAve,59,5.044,2011M11_3moAve,35,"Boone County, MO","Boone, MO",38.989861,-92.310202,MO,#REF!,3,2,94086,49118,104.7180471,6.983065675,20.40659043,25.33066717,47.27967673,"5,242.00",3.22,"4,376.00","3,038.00",379.00,252.00,707.00,410360675,2514
LAUCN291270000000003,29127,29127,b29127,5.468,5.3,2012M09,2013M11_3moAve,2013M11_3moAve,59,6.468,2011M11_3moAve,35,"Marion County, MO","Marion, MO",39.807538,-91.635379,MO,#REF!,5,8,14540,40981,87.37021639,15.87746625,37.65835929,28.00623053,18.45794393,-117.00,-0.41,835.00,550.00,92.00,62.00,131.00,21532753,748
LAUCN291290000000003,29129,29129,b29129,4.448,5,2012M09,2012M11_3moAve,2012M11_3moAve,47,5.448,2011M11_3moAve,35,"Mercer County, MO","Mercer, MO",40.421413,-93.567631,MO,#REF!,9,12,1837,38726,82.56262659,12.30709877,50.03858025,24.76851852,12.88580247,-59.00,-1.56,74.00,58.00,5.00,2.00,9.00,2573104,681
LAUCN291710000000003,29171,29171,b29171,5.476,4.8,2012M05,2013M10_3moAve,2013M10_3moAve,58,6.476,2011M11_3moAve,35,"Putnam County, MO","Putnam, MO",40.478606,-93.014531,MO,#REF!,9,10,2380,34106,72.71293039,15.2809633,44.12270642,26.89220183,13.70412844,-115.00,-2.31,96.00,75.00,9.00,4.00,8.00,14655994,2948
LAUCN292050000000003,29205,29205,b29205,5.148,5.4,2012M09,2012M11_3moAve,2012M11_3moAve,47,6.148,2011M11_3moAve,35,"Shelby County, MO","Shelby, MO",39.797531,-92.088719,MO,#REF!,9,10,3204,40420,86.17418186,10.45706371,46.16805171,30.70175439,12.67313019,-213.00,-3.34,171.00,126.00,13.00,7.00,25.00,11543875,1812
LAUCN310010000000003,31001,31001,b31001,2.888,3.2,2014M09,2014M10_3moAve,2014M10_3moAve,70,3.888,2011M11_3moAve,35,"Adams County, NE","Adams, NE",40.520632,-98.500044,NE,#REF!,4,5,16490,52267,101.4853792,9.321024419,32.74766726,37.54218781,20.38912051,-357.00,-1.14,953.00,665.00,115.00,51.00,122.00,19109170,609
LAUCN310430000000003,31043,31043,b31043,4.08,4.8,2015M04,#N/A,#N/A,#N/A,5.08,2011M11_3moAve,35,"Dakota County, NE","Dakota, NE",42.391645,-96.561356,NE,#REF!,3,2,11017,45631,88.6004427,27.20853601,32.975051,28.67566295,11.14075004,"-1,137.00",-5.41,431.00,300.00,45.00,28.00,58.00,21029163,1000
LAUCN310550000000003,31055,31055,b31055,3.548,3.3,2013M11,2014M10_3moAve,2014M10_3moAve,70,4.548,2011M11_3moAve,35,"Douglas County, NE","Douglas, NE",41.297091,-96.154066,NE,#REF!,2,2,282090,51959,100.8873442,10.45978344,22.0754902,31.02832295,36.43640341,"7,298.00",1.41,"14,761.00","9,461.00","1,552.00",920.00,"2,828.00",503443859,970
LAUCN311570000000003,31157,31157,b31157,3.324,3.4,2014M10,2014M11_3moAve,2014M11_3moAve,71,4.324,2011M11_3moAve,35,"Scotts Bluff County, NE","Scotts Bluff, NE",41.850331,-103.701549,NE,#REF!,5,8,19211,43406,84.28022213,12.92036834,30.71274999,36.40014604,19.96673563,-841.00,-2.27,"1,093.00",747.00,108.00,89.00,149.00,51815474,1398
LAUCN391750000000003,39175,39175,b39175,7.172,3.6,2012M04,2012M05_3moAve,2012M05_3moAve,41,8.172,2011M11_3moAve,35,"Wyandot County, OH","Wyandot, OH",40.839782,-83.313681,OH,#REF!,7,9,12120,46568,96.73854335,10.40805785,49.92897727,27.71177686,11.95118802,-393.00,-1.74,495.00,353.00,64.00,25.00,53.00,15699190,695
LAUCN400110000000003,40011,40011,b40011,3.944,4,2012M04,2012M04_3moAve,2012M04_3moAve,40,4.944,2011M11_3moAve,35,"Blaine County, OK","Blaine, OK",35.877782,-98.428934,OK,#REF!,6,4,4359,41276,90.27206719,17.28291317,37.43697479,28.30532213,16.97478992,"-2,400.00",-20.10,289.00,229.00,20.00,15.00,25.00,19092571,1595
LAUCN420270000000003,42027,42027,b42027,3.892,4.6,2014M04,2014M11_3moAve,2014M11_3moAve,71,4.892,2011M11_3moAve,35,"Centre County, PA","Centre, PA",40.90916,-77.84783,PA,#REF!,3,2,77386,52559,101.0652822,7.293883594,32.32973998,19.96853891,40.40783751,"3,329.00",2.16,"3,169.00","2,036.00",390.00,207.00,536.00,257411330,1670
LAUCN460270000000003,46027,46027,b46027,2.628,4.1,#N/A,#N/A,#N/A,#N/A,3.628,2011M11_3moAve,35,"Clay County, SD","Clay, SD",42.91615,-96.980468,SD,#REF!,6,5,7484,41970,85.30487805,5.357142857,27.99036281,25.02834467,41.62414966,-196.00,-1.41,314.00,237.00,23.00,22.00,32.00,95848694,6915
LAUCN460290000000003,46029,46029,b46029,2.824,2.9,2013M10,2014M08_3moAve,2014M08_3moAve,68,3.824,2011M11_3moAve,35,"Codington County, SD","Codington, SD",44.966285,-97.198837,SD,#REF!,5,8,15343,49022,99.63821138,9.335539013,37.14915908,31.64047422,21.87482768,117.00,0.43,"1,092.00",790.00,106.00,74.00,122.00,23842623,876
LAUCN461110000000003,46111,46111,b46111,2.56,2.9,2014M05,2014M06_3moAve,2014M06_3moAve,66,3.56,2011M11_3moAve,35,"Sanborn County, SD","Sanborn, SD",44.021032,-98.092105,SD,#REF!,9,10,1332,46936,95.39837398,11.79976162,43.20619785,28.60548272,16.38855781,-28.00,-1.19,64.00,51.00,7.00,4.00,2.00,2001653,851
LAUCN470990000000003,47099,47099,b47099,8.904,7.3,2012M04,2014M01_3moAve,2014M01_3moAve,61,9.904,2011M11_3moAve,35,"Lawrence County, TN","Lawrence, TN",35.220476,-87.396546,TN,#REF!,6,3,19288,39532,89.30152706,20.99614946,42.72318882,24.32615516,11.95450656,201.00,0.48,706.00,508.00,55.00,48.00,95.00,24015257,572
LAUCN471810000000003,47181,47181,b47181,8.656,7.5,2012M11,2013M11_3moAve,2013M11_3moAve,59,9.656,2011M11_3moAve,35,"Wayne County, TN","Wayne, TN",35.242886,-87.81985,TN,#REF!,8,6,6822,33318,75.26429927,24.30961663,45.8008447,21.97043535,7.919103314,15.00,0.09,205.00,133.00,31.00,20.00,21.00,7454758,438
LAUCN481630000000003,48163,48163,b48163,5.076,3.5,2012M04,2012M05_3moAve,2012M05_3moAve,41,6.076,2011M11_3moAve,35,"Frio County, TX","Frio, TX",28.869334,-99.108788,TX,#REF!,6,4,7969,35405,68.46308543,36.07879066,34.68621164,22.74851122,6.486486486,769.00,4.47,273.00,170.00,29.00,23.00,51.00,9598731,557
LAUCN482830000000003,48283,48283,b48283,5.072,3.6,2012M03,2012M04_3moAve,2012M04_3moAve,40,6.072,2011M11_3moAve,35,"La Salle County, TX","La Salle, TX",28.351098,-99.096774,TX,#REF!,6,6,3133,35491,68.62938469,47.12643678,27.49237626,20.24395965,5.137227305,347.00,5.04,89.00,59.00,13.00,3.00,14.00,4827216,700
LAUCN550430000000003,55043,55043,b55043,4.8,4.2,2012M10,2014M06_3moAve,2014M06_3moAve,66,5.8,2011M11_3moAve,35,"Grant County, WI","Grant, WI",42.870028,-90.694229,WI,#REF!,6,5,27916,45854,89.08186657,10.20401698,40.2109865,30.44414877,19.14084775,391.00,0.76,"1,236.00",900.00,112.00,96.00,128.00,46410885,906
LAUCN550510000000003,55051,55051,b55051,7.952,8.5,2014M09,2014M10_3moAve,2014M10_3moAve,70,8.952,2011M11_3moAve,35,"Iron County, WI","Iron, WI",46.32655,-90.261298,WI,#REF!,9,12,2755,37412,72.68135369,8.549389329,35.84743947,34.84036855,20.76280266,180.00,3.04,216.00,177.00,20.00,10.00,9.00,4930634,836
LAUCN551210000000003,55121,55121,b55121,4.528,3.6,2012M10,2014M07_3moAve,2014M07_3moAve,67,5.528,2011M11_3moAve,35,"Trempealeau County, WI","Trempealeau, WI",44.30305,-91.358867,WI,#REF!,6,6,16195,50953,98.98783852,12.41386198,40.40247678,29.65145311,17.53220813,156.00,0.54,650.00,480.00,77.00,32.00,61.00,39114415,1356
LAUCN010750000000003,01075,1075,b01075,7.08,7.1,2012M04,2012M11_3moAve,2012M11_3moAve,47,8.08,2011M12_3moAve,36,"Lamar County, AL","Lamar, AL",33.787085,-88.087431,AL,#REF!,8,7,5827,36475,85.05899911,23.94726486,38.14443133,28.364817,9.543486816,-244.00,-1.68,246.00,189.00,19.00,13.00,25.00,11857982,817
LAUCN200450000000003,20045,20045,b20045,4.044,4.8,2013M10,2013M12_3moAve,2013M12_3moAve,60,5.044,2011M12_3moAve,36,"Douglas County, KS","Douglas, KS",38.896415,-95.290946,KS,#REF!,3,2,63758,51221,100.646467,4.881337648,19.72364998,25.839203,49.55580938,"2,995.00",2.70,"2,601.00","1,889.00",262.00,108.00,342.00,132660867,1194
LAUCN201030000000003,20103,20103,b20103,5.592,5.1,2013M10,2013M11_3moAve,2013M11_3moAve,59,6.592,2011M12_3moAve,36,"Leavenworth County, KS","Leavenworth, KS",39.189511,-95.038977,KS,#REF!,1,1,34432,65424,128.5545862,7.921233873,31.91774178,31.45018916,28.71083519,865.00,1.13,"1,177.00",824.00,115.00,60.00,178.00,71542315,935
LAUCN201750000000003,20175,20175,b20175,3.26,5.4,2013M12,2014M11_3moAve,2014M11_3moAve,71,4.26,2011M12_3moAve,36,"Seward County, KS","Seward, KS",37.180623,-100.854932,KS,#REF!,5,8,10822,45349,89.10830779,36.72156262,24.86403677,25.76790502,12.6464956,-895.00,-3.90,567.00,363.00,51.00,37.00,116.00,18970938,824
LAUCN202090000000003,20209,20209,b20209,7.824,6.8,2012M11,2013M11_3moAve,2013M11_3moAve,59,8.824,2011M12_3moAve,36,"Wyandotte County, KS","Wyandotte, KS",39.115384,-94.763087,KS,#REF!,1,1,74562,38728,76.09840446,21.76133255,33.18101684,29.56898823,15.48866238,"-1,756.00",-1.11,"2,950.00","1,727.00",343.00,213.00,667.00,157638169,999
LAUCN210550000000003,21055,21055,b21055,6.308,5.6,2014M04,2014M08_3moAve,2014M08_3moAve,68,7.308,2011M12_3moAve,36,"Crittenden County, KY","Crittenden, KY",37.358149,-88.10501,KY,#REF!,7,9,4171,37372,86.29551805,20.96029548,40.85872576,26.79285934,11.38811942,-19.00,-0.20,155.00,115.00,9.00,11.00,20.00,3726995,400
LAUCN211070000000003,21107,21107,b21107,6.576,5.5,2014M07,2014M08_3moAve,2014M08_3moAve,68,7.576,2011M12_3moAve,36,"Hopkins County, KY","Hopkins, KY",37.31107,-87.542196,KY,#REF!,5,8,21526,40782,94.16953379,17.41911674,38.98080945,29.40091032,14.19916349,-434.00,-0.92,955.00,613.00,85.00,47.00,210.00,40374051,861
LAUCN211590000000003,21159,21159,b21159,7.716,8.6,2014M09,2014M10_3moAve,2014M10_3moAve,70,8.716,2011M12_3moAve,36,"Martin County, KY","Martin, KY",37.796774,-82.506623,KY,#REF!,9,12,3869,26931,62.18625165,28.54077253,35.10277841,28.89089677,7.465552293,-386.00,-2.99,168.00,87.00,23.00,33.00,25.00,7283930,565
LAUCN260490000000003,26049,26049,b26049,9.184,6.8,2012M04,2012M11_3moAve,2012M11_3moAve,47,10.184,2011M12_3moAve,36,"Genesee County, MI","Genesee, MI",43.021077,-83.706372,MI,#REF!,2,2,182851,41393,85.87759336,11.32318748,33.30523639,36.46507109,18.90650504,"-15,968.00",-3.75,"7,810.00","5,243.00",712.00,457.00,"1,398.00",422828925,995
LAUCN260810000000003,26081,26081,b26081,6.276,4.1,2012M09,2012M11_3moAve,2012M11_3moAve,47,7.276,2011M12_3moAve,36,"Kent County, MI","Kent, MI",43.032497,-85.547446,MI,#REF!,2,2,315194,51997,107.8775934,10.62155581,26.41747176,31.23850864,31.7224638,"7,563.00",1.26,"15,408.00","9,758.00","1,785.00",869.00,"2,996.00",458240506,760
LAUCN270910000000003,27091,27091,b27091,4.628,4,2013M10,2013M11_3moAve,2013M11_3moAve,59,5.628,2011M12_3moAve,36,"Martin County, MN","Martin, MN",43.677118,-94.537197,MN,#REF!,7,11,11198,51118,84.26414348,11.58280212,37.40675437,32.51051133,18.49993218,-525.00,-2.52,622.00,436.00,59.00,49.00,78.00,10989462,527
LAUCN271230000000003,27123,27123,b27123,4.8,3.9,2013M05,2013M10_3moAve,2013M10_3moAve,58,5.8,2011M12_3moAve,36,"Ramsey County, MN","Ramsey, MN",45.01525,-93.100141,MN,#REF!,1,1,272203,56293,92.79473823,10.14280734,23.05773969,27.40154993,39.39790303,"8,588.00",1.69,"13,132.00","8,423.00","1,424.00",987.00,"2,298.00",4189563125,8226
LAUCN290250000000003,29025,29025,b29025,6.064,5,2012M10,2013M11_3moAve,2013M11_3moAve,59,7.064,2011M12_3moAve,36,"Caldwell County, MO","Caldwell, MO",39.658998,-93.979179,MO,#REF!,1,1,4449,41546,88.57477881,13.07448494,44.72266244,28.65293185,13.54992076,-402.00,-4.27,160.00,122.00,13.00,5.00,20.00,6094476,646
LAUCN290630000000003,29063,29063,b29063,5.72,5.6,2012M04,2012M10_3moAve,2012M10_3moAve,46,6.72,2011M12_3moAve,36,"DeKalb County, MO","DeKalb, MO",39.894665,-94.40719,MO,#REF!,3,2,5035,44286,94.41637352,17.02708377,47.8165022,25.64560151,9.510812513,-212.00,-1.64,224.00,176.00,11.00,6.00,31.00,6949342,539
LAUCN290730000000003,29073,29073,b29073,6.528,4.9,2012M04,2012M11_3moAve,2012M11_3moAve,47,7.528,2011M12_3moAve,36,"Gasconade County, MO","Gasconade, MO",38.441183,-91.50578,MO,#REF!,6,4,7629,41270,87.9863554,15.84719769,43.87024816,24.90008365,15.38247049,-113.00,-0.74,418.00,319.00,37.00,19.00,43.00,5646772,371
LAUCN290790000000003,29079,29079,b29079,5.192,5.3,2013M09,2013M11_3moAve,2013M11_3moAve,59,6.192,2011M12_3moAve,36,"Grundy County, MO","Grundy, MO",40.112541,-93.565054,MO,#REF!,7,11,4955,37172,79.24954696,14.60138648,40.00577701,30.47371462,14.91912189,-112.00,-1.09,251.00,184.00,26.00,6.00,35.00,13968833,1360
LAUCN292170000000003,29217,29217,b29217,5.248,6.6,2012M09,2012M11_3moAve,2012M11_3moAve,47,6.248,2011M12_3moAve,36,"Vernon County, MO","Vernon, MO",37.850196,-94.341597,MO,#REF!,7,11,9593,35090,74.81078776,15.076062,44.02985075,27.74110218,13.15298507,-245.00,-1.16,503.00,382.00,32.00,26.00,63.00,9696572,458
LAUCN311410000000003,31141,31141,b31141,2.676,2.7,2014M10,2014M10_3moAve,2014M10_3moAve,70,3.676,2011M12_3moAve,36,"Platte County, NE","Platte, NE",41.576866,-97.513467,NE,#REF!,5,8,17829,52368,101.6814881,11.38927229,31.33596687,38.80348389,18.47127695,-511.00,-1.59,"1,023.00",724.00,114.00,63.00,122.00,27100027,838
LAUCN390350000000003,39035,39035,b39035,5.94,5.8,2014M04,2014M10_3moAve,2014M10_3moAve,70,6.94,2011M12_3moAve,36,"Cuyahoga County, OH","Cuyahoga, OH",41.760392,-81.724217,OH,#REF!,1,1,624555,43653,90.68303627,12.48055468,28.63871874,29.14621169,29.73451489,"-24,649.00",-1.93,"33,255.00","21,614.00","3,268.00","1,769.00","6,604.00",1602443971,1254
