id,Area_Type,FIPS,FIPS_Code,area_text,state
3587,F,CN4604500000000,46045,"Edmunds County, SD",SD
3588,F,CN4604700000000,46047,"Fall River County, SD",SD
3589,F,CN4604900000000,46049,"Faulk County, SD",SD
3590,F,CN4605100000000,46051,"Grant County, SD",SD
3591,F,CN4605300000000,46053,"Gregory County, SD",SD
3592,F,CN4605500000000,46055,"Haakon County, SD",SD
3593,F,CN4605700000000,46057,"Hamlin County, SD",SD
3594,F,CN4605900000000,46059,"Hand County, SD",SD
3595,F,CN4606100000000,46061,"Hanson County, SD",SD
3596,F,CN4606300000000,46063,"Harding County, SD",SD
3597,F,CN4606500000000,46065,"Hughes County, SD",SD
3598,F,CN4606700000000,46067,"Hutchinson County, SD",SD
3599,F,CN4606900000000,46069,"Hyde County, SD",SD
3600,F,CN4607100000000,46071,"Jackson County, SD",SD
3601,F,CN4607300000000,46073,"Jerauld County, SD",SD
3602,F,CN4607500000000,46075,"Jones County, SD",SD
3603,F,CN4607700000000,46077,"Kingsbury County, SD",SD
3604,F,CN4607900000000,46079,"Lake County, SD",SD
3605,F,CN4608100000000,46081,"Lawrence County, SD",SD
3606,F,CN4608300000000,46083,"Lincoln County, SD",SD
3607,F,CN4608500000000,46085,"Lyman County, SD",SD
3608,F,CN4608700000000,46087,"McCook County, SD",SD
3609,F,CN4608900000000,46089,"McPherson County, SD",SD
3610,F,CN4609100000000,46091,"Marshall County, SD",SD
3611,F,CN4609300000000,46093,"Meade County, SD",SD
3612,F,CN4609500000000,46095,"Mellette County, SD",SD
3613,F,CN4609700000000,46097,"Miner County, SD",SD
3614,F,CN4609900000000,46099,"Minnehaha County, SD",SD
3615,F,CN4610100000000,46101,"Moody County, SD",SD
3616,F,CN4610300000000,46103,"Pennington County, SD",SD
3617,F,CN4610500000000,46105,"Perkins County, SD",SD
3618,F,CN4610700000000,46107,"Potter County, SD",SD
3619,F,CN4610900000000,46109,"Roberts County, SD",SD
3620,F,CN4611100000000,46111,"Sanborn County, SD",SD
3621,F,CN4611300000000,46113,"Shannon County, SD",SD
3622,F,CN4611500000000,46115,"Spink County, SD",SD
3623,F,CN4611700000000,46117,"Stanley County, SD",SD
3624,F,CN4611900000000,46119,"Sully County, SD",SD
3625,F,CN4612100000000,46121,"Todd County, SD",SD
3626,F,CN4612300000000,46123,"Tripp County, SD",SD
3627,F,CN4612500000000,46125,"Turner County, SD",SD
3628,F,CN4612700000000,46127,"Union County, SD",SD
3629,F,CN4612900000000,46129,"Walworth County, SD",SD
3630,F,CN4613500000000,46135,"Yankton County, SD",SD
3631,F,CN4613700000000,46137,"Ziebach County, SD",SD
3632,F,CN4700100000000,47001,"Anderson County, TN",TN
3633,F,CN4700300000000,47003,"Bedford County, TN",TN
3634,F,CN4700500000000,47005,"Benton County, TN",TN
3635,F,CN4700700000000,47007,"Bledsoe County, TN",TN
3636,F,CN4700900000000,47009,"Blount County, TN",TN
3637,F,CN4701100000000,47011,"Bradley County, TN",TN
3638,F,CN4701300000000,47013,"Campbell County, TN",TN
3639,F,CN4701500000000,47015,"Cannon County, TN",TN
3640,F,CN4701700000000,47017,"Carroll County, TN",TN
3641,F,CN4701900000000,47019,"Carter County, TN",TN
3642,F,CN4702100000000,47021,"Cheatham County, TN",TN
3643,F,CN4702300000000,47023,"Chester County, TN",TN
3644,F,CN4702500000000,47025,"Claiborne County, TN",TN
3645,F,CN4702700000000,47027,"Clay County, TN",TN
3646,F,CN4702900000000,47029,"Cocke County, TN",TN
3647,F,CN4703100000000,47031,"Coffee County, TN",TN
3648,F,CN4703300000000,47033,"Crockett County, TN",TN
3649,F,CN4703500000000,47035,"Cumberland County, TN",TN
3650,F,CN4703700000000,47037,"Davidson County, TN",TN
3651,F,CN4703900000000,47039,"Decatur County, TN",TN
3652,F,CN4704100000000,47041,"DeKalb County, TN",TN
3653,F,CN4704300000000,47043,"Dickson County, TN",TN
3654,F,CN4704500000000,47045,"Dyer County, TN",TN
3655,F,CN4704700000000,47047,"Fayette County, TN",TN
3656,F,CN4704900000000,47049,"Fentress County, TN",TN
3657,F,CN4705100000000,47051,"Franklin County, TN",TN
3658,F,CN4705300000000,47053,"Gibson County, TN",TN
3659,F,CN4705500000000,47055,"Giles County, TN",TN
3660,F,CN4705700000000,47057,"Grainger County, TN",TN
3661,F,CN4705900000000,47059,"Greene County, TN",TN
3662,F,CN4706100000000,47061,"Grundy County, TN",TN
3663,F,CN4706300000000,47063,"Hamblen County, TN",TN
3664,F,CN4706500000000,47065,"Hamilton County, TN",TN
3665,F,CN4706700000000,47067,"Hancock County, TN",TN
3666,F,CN4706900000000,47069,"Hardeman County, TN",TN
3667,F,CN4707100000000,47071,"Hardin County, TN",TN
3668,F,CN4707300000000,47073,"Hawkins County, TN",TN
3669,F,CN4707500000000,47075,"Haywood County, TN",TN
3670,F,CN4707700000000,47077,"Henderson County, TN",TN
3671,F,CN4707900000000,47079,"Henry County, TN",TN
3672,F,CN4708100000000,47081,"Hickman County, TN",TN
3673,F,CN4708300000000,47083,"Houston County, TN",TN
3674,F,CN4708500000000,47085,"Humphreys County, TN",TN
3675,F,CN4708700000000,47087,"Jackson County, TN",TN
3676,F,CN4708900000000,47089,"Jefferson County, TN",TN
3677,F,CN4709100000000,47091,"Johnson County, TN",TN
3678,F,CN4709300000000,47093,"Knox County, TN",TN
3679,F,CN4709500000000,47095,"Lake County, TN",TN
3680,F,CN4709700000000,47097,"Lauderdale County, TN",TN
3681,F,CN4709900000000,47099,"Lawrence County, TN",TN
3682,F,CN4710100000000,47101,"Lewis County, TN",TN
3683,F,CN4710300000000,47103,"Lincoln County, TN",TN
3684,F,CN4710500000000,47105,"Loudon County, TN",TN
3685,F,CN4710700000000,47107,"McMinn County, TN",TN
3686,F,CN4710900000000,47109,"McNairy County, TN",TN
3687,F,CN4711100000000,47111,"Macon County, TN",TN
3688,F,CN4711300000000,47113,"Madison County, TN",TN
3689,F,CN4711500000000,47115,"Marion County, TN",TN
3690,F,CN4711700000000,47117,"Marshall County, TN",TN
3691,F,CN4711900000000,47119,"Maury County, TN",TN
3692,F,CN4712100000000,47121,"Meigs County, TN",TN
3693,F,CN4712300000000,47123,"Monroe County, TN",TN
3694,F,CN4712500000000,47125,"Montgomery County, TN",TN
3695,F,CN4712700000000,47127,"Moore County, TN",TN
3696,F,CN4712900000000,47129,"Morgan County, TN",TN
3697,F,CN4713100000000,47131,"Obion County, TN",TN
3698,F,CN4713300000000,47133,"Overton County, TN",TN
3699,F,CN4713500000000,47135,"Perry County, TN",TN
3700,F,CN4713700000000,47137,"Pickett County, TN",TN
3701,F,CN4713900000000,47139,"Polk County, TN",TN
3702,F,CN4714100000000,47141,"Putnam County, TN",TN
3703,F,CN4714300000000,47143,"Rhea County, TN",TN
3704,F,CN4714500000000,47145,"Roane County, TN",TN
3705,F,CN4714700000000,47147,"Robertson County, TN",TN
3706,F,CN4714900000000,47149,"Rutherford County, TN",TN
3707,F,CN4715100000000,47151,"Scott County, TN",TN
3708,F,CN4715300000000,47153,"Sequatchie County, TN",TN
3709,F,CN4715500000000,47155,"Sevier County, TN",TN
3710,F,CN4715700000000,47157,"Shelby County, TN",TN
3711,F,CN4715900000000,47159,"Smith County, TN",TN
3712,F,CN4716100000000,47161,"Stewart County, TN",TN
3713,F,CN4716300000000,47163,"Sullivan County, TN",TN
3714,F,CN4716500000000,47165,"Sumner County, TN",TN
3715,F,CN4716700000000,47167,"Tipton County, TN",TN
3716,F,CN4716900000000,47169,"Trousdale County, TN",TN
3717,F,CN4717100000000,47171,"Unicoi County, TN",TN
3718,F,CN4717300000000,47173,"Union County, TN",TN
3719,F,CN4717500000000,47175,"Van Buren County, TN",TN
3720,F,CN4717700000000,47177,"Warren County, TN",TN
3721,F,CN4717900000000,47179,"Washington County, TN",TN
3722,F,CN4718100000000,47181,"Wayne County, TN",TN
3723,F,CN4718300000000,47183,"Weakley County, TN",TN
3724,F,CN4718500000000,47185,"White County, TN",TN
3725,F,CN4718700000000,47187,"Williamson County, TN",TN
3726,F,CN4718900000000,47189,"Wilson County, TN",TN
3727,F,CN4800100000000,48001,"Anderson County, TX",TX
3728,F,CN4800300000000,48003,"Andrews County, TX",TX
3729,F,CN4800500000000,48005,"Angelina County, TX",TX
3730,F,CN4800700000000,48007,"Aransas County, TX",TX
3731,F,CN4800900000000,48009,"Archer County, TX",TX
3732,F,CN4801100000000,48011,"Armstrong County, TX",TX
3733,F,CN4801300000000,48013,"Atascosa County, TX",TX
3734,F,CN4801500000000,48015,"Austin County, TX",TX
3735,F,CN4801700000000,48017,"Bailey County, TX",TX
3736,F,CN4801900000000,48019,"Bandera County, TX",TX
3737,F,CN4802100000000,48021,"Bastrop County, TX",TX
3738,F,CN4802300000000,48023,"Baylor County, TX",TX
3739,F,CN4802500000000,48025,"Bee County, TX",TX
3740,F,CN4802700000000,48027,"Bell County, TX",TX
3741,F,CN4802900000000,48029,"Bexar County, TX",TX
3742,F,CN4803100000000,48031,"Blanco County, TX",TX
3743,F,CN4803300000000,48033,"Borden County, TX",TX
3744,F,CN4803500000000,48035,"Bosque County, TX",TX
3745,F,CN4803700000000,48037,"Bowie County, TX",TX
3746,F,CN4803900000000,48039,"Brazoria County, TX",TX
3747,F,CN4804100000000,48041,"Brazos County, TX",TX
3748,F,CN4804300000000,48043,"Brewster County, TX",TX
3749,F,CN4804500000000,48045,"Briscoe County, TX",TX
3750,F,CN4804700000000,48047,"Brooks County, TX",TX
3751,F,CN4804900000000,48049,"Brown County, TX",TX
3752,F,CN4805100000000,48051,"Burleson County, TX",TX
3753,F,CN4805300000000,48053,"Burnet County, TX",TX
3754,F,CN4805500000000,48055,"Caldwell County, TX",TX
3755,F,CN4805700000000,48057,"Calhoun County, TX",TX
3756,F,CN4805900000000,48059,"Callahan County, TX",TX
3757,F,CN4806100000000,48061,"Cameron County, TX",TX
3758,F,CN4806300000000,48063,"Camp County, TX",TX
3759,F,CN4806500000000,48065,"Carson County, TX",TX
3760,F,CN4806700000000,48067,"Cass County, TX",TX
3761,F,CN4806900000000,48069,"Castro County, TX",TX
3762,F,CN4807100000000,48071,"Chambers County, TX",TX
3763,F,CN4807300000000,48073,"Cherokee County, TX",TX
3764,F,CN4807500000000,48075,"Childress County, TX",TX
3765,F,CN4807700000000,48077,"Clay County, TX",TX
3766,F,CN4807900000000,48079,"Cochran County, TX",TX
3767,F,CN4808100000000,48081,"Coke County, TX",TX
3768,F,CN4808300000000,48083,"Coleman County, TX",TX
3769,F,CN4808500000000,48085,"Collin County, TX",TX
3770,F,CN4808700000000,48087,"Collingsworth County, TX",TX
3771,F,CN4808900000000,48089,"Colorado County, TX",TX
3772,F,CN4809100000000,48091,"Comal County, TX",TX
3773,F,CN4809300000000,48093,"Comanche County, TX",TX
3774,F,CN4809500000000,48095,"Concho County, TX",TX
3775,F,CN4809700000000,48097,"Cooke County, TX",TX
3776,F,CN4809900000000,48099,"Coryell County, TX",TX
3777,F,CN4810100000000,48101,"Cottle County, TX",TX
3778,F,CN4810300000000,48103,"Crane County, TX",TX
3779,F,CN4810500000000,48105,"Crockett County, TX",TX
3780,F,CN4810700000000,48107,"Crosby County, TX",TX
3781,F,CN4810900000000,48109,"Culberson County, TX",TX
3782,F,CN4811100000000,48111,"Dallam County, TX",TX
3783,F,CN4811300000000,48113,"Dallas County, TX",TX
3784,F,CN4811500000000,48115,"Dawson County, TX",TX
3785,F,CN4811700000000,48117,"Deaf Smith County, TX",TX
3786,F,CN4811900000000,48119,"Delta County, TX",TX
3787,F,CN4812100000000,48121,"Denton County, TX",TX
3788,F,CN4812300000000,48123,"DeWitt County, TX",TX
3789,F,CN4812500000000,48125,"Dickens County, TX",TX
3790,F,CN4812700000000,48127,"Dimmit County, TX",TX
3791,F,CN4812900000000,48129,"Donley County, TX",TX
3792,F,CN4813100000000,48131,"Duval County, TX",TX
3793,F,CN4813300000000,48133,"Eastland County, TX",TX
3794,F,CN4813500000000,48135,"Ector County, TX",TX
3795,F,CN4813700000000,48137,"Edwards County, TX",TX
3796,F,CN4813900000000,48139,"Ellis County, TX",TX
3797,F,CN4814100000000,48141,"El Paso County, TX",TX
3798,F,CN4814300000000,48143,"Erath County, TX",TX
3799,F,CN4814500000000,48145,"Falls County, TX",TX
3800,F,CN4814700000000,48147,"Fannin County, TX",TX
3801,F,CN4814900000000,48149,"Fayette County, TX",TX
3802,F,CN4815100000000,48151,"Fisher County, TX",TX
3803,F,CN4815300000000,48153,"Floyd County, TX",TX
3804,F,CN4815500000000,48155,"Foard County, TX",TX
3805,F,CN4815700000000,48157,"Fort Bend County, TX",TX
3806,F,CN4815900000000,48159,"Franklin County, TX",TX
3807,F,CN4816100000000,48161,"Freestone County, TX",TX
3808,F,CN4816300000000,48163,"Frio County, TX",TX
3809,F,CN4816500000000,48165,"Gaines County, TX",TX
3810,F,CN4816700000000,48167,"Galveston County, TX",TX
3811,F,CN4816900000000,48169,"Garza County, TX",TX
3812,F,CN4817100000000,48171,"Gillespie County, TX",TX
3813,F,CN4817300000000,48173,"Glasscock County, TX",TX
3814,F,CN4817500000000,48175,"Goliad County, TX",TX
3815,F,CN4817700000000,48177,"Gonzales County, TX",TX
3816,F,CN4817900000000,48179,"Gray County, TX",TX
3817,F,CN4818100000000,48181,"Grayson County, TX",TX
3818,F,CN4818300000000,48183,"Gregg County, TX",TX
3819,F,CN4818500000000,48185,"Grimes County, TX",TX
3820,F,CN4818700000000,48187,"Guadalupe County, TX",TX
3821,F,CN4818900000000,48189,"Hale County, TX",TX
3822,F,CN4819100000000,48191,"Hall County, TX",TX
3823,F,CN4819300000000,48193,"Hamilton County, TX",TX
3824,F,CN4819500000000,48195,"Hansford County, TX",TX
3825,F,CN4819700000000,48197,"Hardeman County, TX",TX
3826,F,CN4819900000000,48199,"Hardin County, TX",TX
3827,F,CN4820100000000,48201,"Harris County, TX",TX
3828,F,CN4820300000000,48203,"Harrison County, TX",TX
3829,F,CN4820500000000,48205,"Hartley County, TX",TX
3830,F,CN4820700000000,48207,"Haskell County, TX",TX
3831,F,CN4820900000000,48209,"Hays County, TX",TX
3832,F,CN4821100000000,48211,"Hemphill County, TX",TX
3833,F,CN4821300000000,48213,"Henderson County, TX",TX
3834,F,CN4821500000000,48215,"Hidalgo County, TX",TX
3835,F,CN4821700000000,48217,"Hill County, TX",TX
3836,F,CN4821900000000,48219,"Hockley County, TX",TX
3837,F,CN4822100000000,48221,"Hood County, TX",TX
3838,F,CN4822300000000,48223,"Hopkins County, TX",TX
3839,F,CN4822500000000,48225,"Houston County, TX",TX
3840,F,CN4822700000000,48227,"Howard County, TX",TX
3841,F,CN4822900000000,48229,"Hudspeth County, TX",TX
3842,F,CN4823100000000,48231,"Hunt County, TX",TX
3843,F,CN4823300000000,48233,"Hutchinson County, TX",TX
3844,F,CN4823500000000,48235,"Irion County, TX",TX
3845,F,CN4823700000000,48237,"Jack County, TX",TX
3846,F,CN4823900000000,48239,"Jackson County, TX",TX
3847,F,CN4824100000000,48241,"Jasper County, TX",TX
3848,F,CN4824300000000,48243,"Jeff Davis County, TX",TX
3849,F,CN4824500000000,48245,"Jefferson County, TX",TX
3850,F,CN4824700000000,48247,"Jim Hogg County, TX",TX
3851,F,CN4824900000000,48249,"Jim Wells County, TX",TX
3852,F,CN4825100000000,48251,"Johnson County, TX",TX
3853,F,CN4825300000000,48253,"Jones County, TX",TX
3854,F,CN4825500000000,48255,"Karnes County, TX",TX
3855,F,CN4825700000000,48257,"Kaufman County, TX",TX
3856,F,CN4825900000000,48259,"Kendall County, TX",TX
3857,F,CN4826100000000,48261,"Kenedy County, TX",TX
3858,F,CN4826300000000,48263,"Kent County, TX",TX
3859,F,CN4826500000000,48265,"Kerr County, TX",TX
3860,F,CN4826700000000,48267,"Kimble County, TX",TX
3861,F,CN4826900000000,48269,"King County, TX",TX
3862,F,CN4827100000000,48271,"Kinney County, TX",TX
3863,F,CN4827300000000,48273,"Kleberg County, TX",TX
3864,F,CN4827500000000,48275,"Knox County, TX",TX
3865,F,CN4827700000000,48277,"Lamar County, TX",TX
3866,F,CN4827900000000,48279,"Lamb County, TX",TX
3867,F,CN4828100000000,48281,"Lampasas County, TX",TX
3868,F,CN4828300000000,48283,"La Salle County, TX",TX
3869,F,CN4828500000000,48285,"Lavaca County, TX",TX
3870,F,CN4828700000000,48287,"Lee County, TX",TX
3871,F,CN4828900000000,48289,"Leon County, TX",TX
3872,F,CN4829100000000,48291,"Liberty County, TX",TX
3873,F,CN4829300000000,48293,"Limestone County, TX",TX
3874,F,CN4829500000000,48295,"Lipscomb County, TX",TX
3875,F,CN4829700000000,48297,"Live Oak County, TX",TX
3876,F,CN4829900000000,48299,"Llano County, TX",TX
3877,F,CN4830100000000,48301,"Loving County, TX",TX
3878,F,CN4830300000000,48303,"Lubbock County, TX",TX
3879,F,CN4830500000000,48305,"Lynn County, TX",TX
3880,F,CN4830700000000,48307,"McCulloch County, TX",TX
3881,F,CN4830900000000,48309,"McLennan County, TX",TX
3882,F,CN4831100000000,48311,"McMullen County, TX",TX
3883,F,CN4831300000000,48313,"Madison County, TX",TX
3884,F,CN4831500000000,48315,"Marion County, TX",TX
3885,F,CN4831700000000,48317,"Martin County, TX",TX
3886,F,CN4831900000000,48319,"Mason County, TX",TX
3887,F,CN4832100000000,48321,"Matagorda County, TX",TX
3888,F,CN4832300000000,48323,"Maverick County, TX",TX
3889,F,CN4832500000000,48325,"Medina County, TX",TX
3890,F,CN4832700000000,48327,"Menard County, TX",TX
3891,F,CN4832900000000,48329,"Midland County, TX",TX
3892,F,CN4833100000000,48331,"Milam County, TX",TX
3893,F,CN4833300000000,48333,"Mills County, TX",TX
3894,F,CN4833500000000,48335,"Mitchell County, TX",TX
3895,F,CN4833700000000,48337,"Montague County, TX",TX
3896,F,CN4833900000000,48339,"Montgomery County, TX",TX
3897,F,CN4834100000000,48341,"Moore County, TX",TX
3898,F,CN4834300000000,48343,"Morris County, TX",TX
3899,F,CN4834500000000,48345,"Motley County, TX",TX
3900,F,CN4834700000000,48347,"Nacogdoches County, TX",TX
3901,F,CN4834900000000,48349,"Navarro County, TX",TX
3902,F,CN4835100000000,48351,"Newton County, TX",TX
3903,F,CN4835300000000,48353,"Nolan County, TX",TX
3904,F,CN4835500000000,48355,"Nueces County, TX",TX
3905,F,CN4835700000000,48357,"Ochiltree County, TX",TX
3906,F,CN4835900000000,48359,"Oldham County, TX",TX
3907,F,CN4836100000000,48361,"Orange County, TX",TX
3908,F,CN4836300000000,48363,"Palo Pinto County, TX",TX
3909,F,CN4836500000000,48365,"Panola County, TX",TX
3910,F,CN4836700000000,48367,"Parker County, TX",TX
3911,F,CN4836900000000,48369,"Parmer County, TX",TX
3912,F,CN4837100000000,48371,"Pecos County, TX",TX
3913,F,CN4837300000000,48373,"Polk County, TX",TX
3914,F,CN4837500000000,48375,"Potter County, TX",TX
3915,F,CN4837700000000,48377,"Presidio County, TX",TX
3916,F,CN4837900000000,48379,"Rains County, TX",TX
3917,F,CN4838100000000,48381,"Randall County, TX",TX
3918,F,CN4838300000000,48383,"Reagan County, TX",TX
3919,F,CN4838500000000,48385,"Real County, TX",TX
3920,F,CN4838700000000,48387,"Red River County, TX",TX
3921,F,CN4838900000000,48389,"Reeves County, TX",TX
3922,F,CN4839100000000,48391,"Refugio County, TX",TX
3923,F,CN4839300000000,48393,"Roberts County, TX",TX
3924,F,CN4839500000000,48395,"Robertson County, TX",TX
3925,F,CN4839700000000,48397,"Rockwall County, TX",TX
3926,F,CN4839900000000,48399,"Runnels County, TX",TX
3927,F,CN4840100000000,48401,"Rusk County, TX",TX
3928,F,CN4840300000000,48403,"Sabine County, TX",TX
3929,F,CN4840500000000,48405,"San Augustine County, TX",TX
3930,F,CN4840700000000,48407,"San Jacinto County, TX",TX
3931,F,CN4840900000000,48409,"San Patricio County, TX",TX
3932,F,CN4841100000000,48411,"San Saba County, TX",TX
3933,F,CN4841300000000,48413,"Schleicher County, TX",TX
3934,F,CN4841500000000,48415,"Scurry County, TX",TX
3935,F,CN4841700000000,48417,"Shackelford County, TX",TX
3936,F,CN4841900000000,48419,"Shelby County, TX",TX
3937,F,CN4842100000000,48421,"Sherman County, TX",TX
3938,F,CN4842300000000,48423,"Smith County, TX",TX
3939,F,CN4842500000000,48425,"Somervell County, TX",TX
3940,F,CN4842700000000,48427,"Starr County, TX",TX
3941,F,CN4842900000000,48429,"Stephens County, TX",TX
3942,F,CN4843100000000,48431,"Sterling County, TX",TX
3943,F,CN4843300000000,48433,"Stonewall County, TX",TX
3944,F,CN4843500000000,48435,"Sutton County, TX",TX
3945,F,CN4843700000000,48437,"Swisher County, TX",TX
3946,F,CN4843900000000,48439,"Tarrant County, TX",TX
3947,F,CN4844100000000,48441,"Taylor County, TX",TX
3948,F,CN4844300000000,48443,"Terrell County, TX",TX
3949,F,CN4844500000000,48445,"Terry County, TX",TX
3950,F,CN4844700000000,48447,"Throckmorton County, TX",TX
3951,F,CN4844900000000,48449,"Titus County, TX",TX
3952,F,CN4845100000000,48451,"Tom Green County, TX",TX
3953,F,CN4845300000000,48453,"Travis County, TX",TX
3954,F,CN4845500000000,48455,"Trinity County, TX",TX
3955,F,CN4845700000000,48457,"Tyler County, TX",TX
3956,F,CN4845900000000,48459,"Upshur County, TX",TX
3957,F,CN4846100000000,48461,"Upton County, TX",TX
3958,F,CN4846300000000,48463,"Uvalde County, TX",TX
3959,F,CN4846500000000,48465,"Val Verde County, TX",TX
3960,F,CN4846700000000,48467,"Van Zandt County, TX",TX
3961,F,CN4846900000000,48469,"Victoria County, TX",TX
3962,F,CN4847100000000,48471,"Walker County, TX",TX
3963,F,CN4847300000000,48473,"Waller County, TX",TX
3964,F,CN4847500000000,48475,"Ward County, TX",TX
3965,F,CN4847700000000,48477,"Washington County, TX",TX
3966,F,CN4847900000000,48479,"Webb County, TX",TX
3967,F,CN4848100000000,48481,"Wharton County, TX",TX
3968,F,CN4848300000000,48483,"Wheeler County, TX",TX
3969,F,CN4848500000000,48485,"Wichita County, TX",TX
3970,F,CN4848700000000,48487,"Wilbarger County, TX",TX
3971,F,CN4848900000000,48489,"Willacy County, TX",TX
3972,F,CN4849100000000,48491,"Williamson County, TX",TX
3973,F,CN4849300000000,48493,"Wilson County, TX",TX
3974,F,CN4849500000000,48495,"Winkler County, TX",TX
3975,F,CN4849700000000,48497,"Wise County, TX",TX
3976,F,CN4849900000000,48499,"Wood County, TX",TX
3977,F,CN4850100000000,48501,"Yoakum County, TX",TX
3978,F,CN4850300000000,48503,"Young County, TX",TX
3979,F,CN4850500000000,48505,"Zapata County, TX",TX
3980,F,CN4850700000000,48507,"Zavala County, TX",TX
3981,F,CN4900100000000,49001,"Beaver County, UT",UT
3982,F,CN4900300000000,49003,"Box Elder County, UT",UT
3983,F,CN4900500000000,49005,"Cache County, UT",UT
3984,F,CN4900700000000,49007,"Carbon County, UT",UT
3985,F,CN4900900000000,49009,"Daggett County, UT",UT
3986,F,CN4901100000000,49011,"Davis County, UT",UT
3987,F,CN4901300000000,49013,"Duchesne County, UT",UT
3988,F,CN4901500000000,49015,"Emery County, UT",UT
3989,F,CN4901700000000,49017,"Garfield County, UT",UT
3990,F,CN4901900000000,49019,"Grand County, UT",UT
3991,F,CN4902100000000,49021,"Iron County, UT",UT
3992,F,CN4902300000000,49023,"Juab County, UT",UT
3993,F,CN4902500000000,49025,"Kane County, UT",UT
3994,F,CN4902700000000,49027,"Millard County, UT",UT
3995,F,CN4902900000000,49029,"Morgan County, UT",UT
3996,F,CN4903100000000,49031,"Piute County, UT",UT
3997,F,CN4903300000000,49033,"Rich County, UT",UT
3998,F,CN4903500000000,49035,"Salt Lake County, UT",UT
3999,F,CN4903700000000,49037,"San Juan County, UT",UT
4000,F,CN4903900000000,49039,"Sanpete County, UT",UT
4001,F,CN4904100000000,49041,"Sevier County, UT",UT
4002,F,CN4904300000000,49043,"Summit County, UT",UT
4003,F,CN4904500000000,49045,"Tooele County, UT",UT
4004,F,CN4904700000000,49047,"Uintah County, UT",UT
4005,F,CN4904900000000,49049,"Utah County, UT",UT
4006,F,CN4905100000000,49051,"Wasatch County, UT",UT
4007,F,CN4905300000000,49053,"Washington County, UT",UT
4008,F,CN4905500000000,49055,"Wayne County, UT",UT
4009,F,CN4905700000000,49057,"Weber County, UT",UT
4010,F,CN5000100000000,50001,"Addison County, VT",VT
4011,F,CN5000300000000,50003,"Bennington County, VT",VT
4012,F,CN5000500000000,50005,"Caledonia County, VT",VT
4013,F,CN5000700000000,50007,"Chittenden County, VT",VT
4014,F,CN5000900000000,50009,"Essex County, VT",VT
4015,F,CN5001100000000,50011,"Franklin County, VT",VT
4016,F,CN5001300000000,50013,"Grand Isle County, VT",VT
4017,F,CN5001500000000,50015,"Lamoille County, VT",VT
4018,F,CN5001700000000,50017,"Orange County, VT",VT
4019,F,CN5001900000000,50019,"Orleans County, VT",VT
4020,F,CN5002100000000,50021,"Rutland County, VT",VT
4021,F,CN5002300000000,50023,"Washington County, VT",VT
4022,F,CN5002500000000,50025,"Windham County, VT",VT
4023,F,CN5002700000000,50027,"Windsor County, VT",VT
4024,F,CN5100100000000,51001,"Accomack County, VA",VA
4025,F,CN5100300000000,51003,"Albemarle County, VA",VA
4026,F,CN5100500000000,51005,"Alleghany County, VA",VA
4027,F,CN5100700000000,51007,"Amelia County, VA",VA
4028,F,CN5100900000000,51009,"Amherst County, VA",VA
4029,F,CN5101100000000,51011,"Appomattox County, VA",VA
4030,F,CN5101300000000,51013,"Arlington County, VA",VA
4031,F,CN5101500000000,51015,"Augusta County, VA",VA
4032,F,CN5101700000000,51017,"Bath County, VA",VA
4033,F,CN5101900000000,51019,"Bedford County, VA",VA
4034,F,CN5102100000000,51021,"Bland County, VA",VA
4035,F,CN5102300000000,51023,"Botetourt County, VA",VA
4036,F,CN5102500000000,51025,"Brunswick County, VA",VA
4037,F,CN5102700000000,51027,"Buchanan County, VA",VA
4038,F,CN5102900000000,51029,"Buckingham County, VA",VA
4039,F,CN5103100000000,51031,"Campbell County, VA",VA
4040,F,CN5103300000000,51033,"Caroline County, VA",VA
4041,F,CN5103500000000,51035,"Carroll County, VA",VA
4042,F,CN5103600000000,51036,"Charles City County, VA",VA
4043,F,CN5103700000000,51037,"Charlotte County, VA",VA
4044,F,CN5104100000000,51041,"Chesterfield County, VA",VA
4045,F,CN5104300000000,51043,"Clarke County, VA",VA
4046,F,CN5104500000000,51045,"Craig County, VA",VA
4047,F,CN5104700000000,51047,"Culpeper County, VA",VA
4048,F,CN5104900000000,51049,"Cumberland County, VA",VA
4049,F,CN5105100000000,51051,"Dickenson County, VA",VA
4050,F,CN5105300000000,51053,"Dinwiddie County, VA",VA
4051,F,CN5105700000000,51057,"Essex County, VA",VA
4052,F,CN5105900000000,51059,"Fairfax County, VA",VA
4053,F,CN5106100000000,51061,"Fauquier County, VA",VA
4054,F,CN5106300000000,51063,"Floyd County, VA",VA
4055,F,CN5106500000000,51065,"Fluvanna County, VA",VA
4056,F,CN5106700000000,51067,"Franklin County, VA",VA
4057,F,CN5106900000000,51069,"Frederick County, VA",VA
4058,F,CN5107100000000,51071,"Giles County, VA",VA
4059,F,CN5107300000000,51073,"Gloucester County, VA",VA
4060,F,CN5107500000000,51075,"Goochland County, VA",VA
4061,F,CN5107700000000,51077,"Grayson County, VA",VA
4062,F,CN5107900000000,51079,"Greene County, VA",VA
4063,F,CN5108100000000,51081,"Greensville County, VA",VA
4064,F,CN5108300000000,51083,"Halifax County, VA",VA
4065,F,CN5108500000000,51085,"Hanover County, VA",VA
4066,F,CN5108700000000,51087,"Henrico County, VA",VA
4067,F,CN5108900000000,51089,"Henry County, VA",VA
4068,F,CN5109100000000,51091,"Highland County, VA",VA
