series_id,FIPS_Code,fips_code3,bFIPS,Average2007,July2015,DateReturned,DateReturned3moMovingAve,DateReturned3moMovingAve_VALUES,MonthsReturn,2007Ave_pls1,DateReturned3MoMovingAve_pls1,MonthsReturn_pls1,County_Name,LAT,LON,State
LAUCN480410000000003,48041,48041,b48041,3.724,3.8,2014M04,2014M11_3moAve,2014M11_3moAve,71,4.724,2013M04_3moAve,52,"Brazos County, TX",30.656717,-96.302392,TX
LAUCN480450000000003,48045,48045,b48045,4.24,4,2014M04,2014M11_3moAve,2014M11_3moAve,71,5.24,2012M10_3moAve,46,"Briscoe County, TX",34.525172,-101.205893,TX
LAUCN480690000000003,48069,48069,b48069,3.628,3.6,2014M10,2014M12_3moAve,2014M12_3moAve,72,4.628,2011M12_3moAve,36,"Castro County, TX",34.533621,-102.258786,TX
LAUCN480750000000003,48075,48075,b48075,4.892,3.5,2011M10,2011M11_3moAve,2011M11_3moAve,35,5.892,2010M03_3moAve,15,"Childress County, TX",34.529337,-100.208336,TX
LAUCN480790000000003,48079,48079,b48079,4.848,5.7,2014M09,2014M10_3moAve,2014M10_3moAve,70,5.848,2013M12_3moAve,60,"Cochran County, TX",33.60844,-102.830449,TX
LAUCN480810000000003,48081,48081,b48081,6.564,4.2,2010M02,2010M03_3moAve,2010M03_3moAve,15,7.564,2010M02_3moAve,14,"Coke County, TX",31.877105,-100.635236,TX
LAUCN481010000000003,48101,48101,b48101,3.988,5.6,#N/A,#N/A,#N/A,#N/A,4.988,2014M05_3moAve,65,"Cottle County, TX",34.091906,-100.276442,TX
LAUCN481110000000003,48111,48111,b48111,2.868,2.6,2014M04,2014M11_3moAve,2014M11_3moAve,71,3.868,2012M04_3moAve,40,"Dallam County, TX",36.28637,-102.59402,TX
LAUCN481170000000003,48117,48117,b48117,3.644,3.3,2014M04,2014M05_3moAve,2014M05_3moAve,65,4.644,2012M05_3moAve,41,"Deaf Smith County, TX",34.940766,-102.607564,TX
LAUCN481290000000003,48129,48129,b48129,4.296,4.7,2013M04,2013M05_3moAve,2013M05_3moAve,53,5.296,2013M02_3moAve,50,"Donley County, TX",34.955036,-100.815846,TX
LAUCN481530000000003,48153,48153,b48153,4.908,5.1,#N/A,#N/A,#N/A,#N/A,5.908,2012M10_3moAve,46,"Floyd County, TX",34.07373,-101.303274,TX
LAUCN481690000000003,48169,48169,b48169,3.576,3.5,2014M04,2014M06_3moAve,2014M06_3moAve,66,4.576,2012M11_3moAve,47,"Garza County, TX",33.183792,-101.301134,TX
LAUCN481710000000003,48171,48171,b48171,2.896,3,2015M04,2015M04_3moAve,2015M04_3moAve,76,3.896,2013M12_3moAve,60,"Gillespie County, TX",30.325088,-98.941851,TX
LAUCN481730000000003,48173,48173,b48173,3.668,3.4,2011M12,2012M11_3moAve,2012M11_3moAve,47,4.668,2010M05_3moAve,17,"Glasscock County, TX",31.868006,-101.521494,TX
LAUCN481770000000003,48177,48177,b48177,3.828,3.8,2014M04,2014M10_3moAve,2014M10_3moAve,70,4.828,2012M11_3moAve,47,"Gonzales County, TX",29.461917,-97.491861,TX
LAUCN481890000000003,48189,48189,b48189,4.544,7,#N/A,#N/A,#N/A,#N/A,5.544,#N/A,#N/A,"Hale County, TX",34.068436,-101.822888,TX
LAUCN482050000000003,48205,48205,b48205,3.224,2.4,2012M04,2012M10_3moAve,2012M10_3moAve,46,4.224,2010M05_3moAve,17,"Hartley County, TX",35.840244,-102.610047,TX
LAUCN482290000000003,48229,48229,b48229,4.472,6.2,#N/A,#N/A,#N/A,#N/A,5.472,2014M12_3moAve,72,"Hudspeth County, TX",31.450868,-105.377549,TX
LAUCN482430000000003,48243,48243,b48243,3.44,3.3,2014M04,2014M06_3moAve,2014M06_3moAve,66,4.44,2012M11_3moAve,47,"Jeff Davis County, TX",30.621957,-104.191304,TX
LAUCN482690000000003,48269,48269,b48269,4.424,3.7,2010M03,2010M04_3moAve,2010M04_3moAve,16,5.424,2010M01_3moAve,13,"King County, TX",33.614268,-100.245345,TX
LAUCN483010000000003,48301,48301,b48301,7.608,4.3,2010M01,2010M01_3moAve,2010M01_3moAve,13,8.608,2010M01_3moAve,13,"Loving County, TX",31.844936,-103.561229,TX
LAUCN483030000000003,48303,48303,b48303,3.62,3.8,2014M04,2014M11_3moAve,2014M11_3moAve,71,4.62,2013M11_3moAve,59,"Lubbock County, TX",33.611469,-101.819944,TX
LAUCN483050000000003,48305,48305,b48305,4.74,4.3,2013M10,2013M11_3moAve,2013M11_3moAve,59,5.74,2010M12_3moAve,24,"Lynn County, TX",33.178412,-101.818493,TX
LAUCN483170000000003,48317,48317,b48317,3.52,3.7,2013M12,2014M04_3moAve,2014M04_3moAve,64,4.52,2012M05_3moAve,41,"Martin County, TX",32.30983,-101.961836,TX
LAUCN483410000000003,48341,48341,b48341,2.98,3.3,2014M12,#N/A,#N/A,#N/A,3.98,2013M11_3moAve,59,"Moore County, TX",35.835676,-101.890502,TX
LAUCN483450000000003,48345,48345,b48345,4.116,3.8,2014M09,2014M10_3moAve,2014M10_3moAve,70,5.116,2012M11_3moAve,47,"Motley County, TX",34.057899,-100.793152,TX
LAUCN483590000000003,48359,48359,b48359,4.144,3,2010M10,2011M10_3moAve,2011M10_3moAve,34,5.144,2010M02_3moAve,14,"Oldham County, TX",35.401921,-102.59762,TX
LAUCN483690000000003,48369,48369,b48369,3.228,2.7,2014M04,2014M04_3moAve,2014M04_3moAve,64,4.228,2010M10_3moAve,22,"Parmer County, TX",34.532163,-102.784853,TX
LAUCN483810000000003,48381,48381,b48381,3,3.2,2014M12,2014M12_3moAve,2014M12_3moAve,72,4,2013M12_3moAve,60,"Randall County, TX",34.962529,-101.895547,TX
LAUCN484110000000003,48411,48411,b48411,5.028,4.3,2013M11,2013M12_3moAve,2013M12_3moAve,60,6.028,2010M05_3moAve,17,"San Saba County, TX",31.155138,-98.819292,TX
LAUCN484170000000003,48417,48417,b48417,2.584,2.5,2014M04,2014M10_3moAve,2014M10_3moAve,70,3.584,2012M04_3moAve,40,"Shackelford County, TX",32.74382,-99.347005,TX
LAUCN484210000000003,48421,48421,b48421,3.564,3.2,2013M12,2014M02_3moAve,2014M02_3moAve,62,4.564,2010M04_3moAve,16,"Sherman County, TX",36.278593,-101.899265,TX
LAUCN484310000000003,48431,48431,b48431,2.852,2.7,2014M04,2014M05_3moAve,2014M05_3moAve,65,3.852,2012M04_3moAve,40,"Sterling County, TX",31.835774,-101.054911,TX
LAUCN484330000000003,48433,48433,b48433,3.22,3.7,#N/A,#N/A,#N/A,#N/A,4.22,2012M11_3moAve,47,"Stonewall County, TX",33.17958,-100.253807,TX
LAUCN484370000000003,48437,48437,b48437,4.328,5,2015M04,#N/A,#N/A,#N/A,5.328,2014M12_3moAve,72,"Swisher County, TX",34.526319,-101.743862,TX
LAUCN484710000000003,48471,48471,b48471,4.912,5.4,2014M04,2014M11_3moAve,2014M11_3moAve,71,5.912,2014M01_3moAve,61,"Walker County, TX",30.743163,-95.569825,TX
LAUCN484870000000003,48487,48487,b48487,3.436,5.4,#N/A,#N/A,#N/A,#N/A,4.436,2014M12_3moAve,72,"Wilbarger County, TX",34.08492,-99.24244,TX
LAUCN530750000000003,53075,53075,b53075,4.32,6.3,2015M04,#N/A,#N/A,#N/A,5.32,2013M11_3moAve,59,"Whitman County, WA",46.905944,-117.53539,WA
LAUCN020600000000003,02060,2060,b02060,7.316,2.1,2010M06,2010M07_3moAve,2010M07_3moAve,19,8.316,2010M07_3moAve,19,"Bristol Bay Borough, AK",58.730158,-156.996632,AK
LAUCN020680000000003,02068,2068,b02068,9.228,3.8,2010M05,2010M07_3moAve,2010M07_3moAve,19,10.228,2010M07_3moAve,19,"Denali Borough, AK",63.681106,-150.026544,AK
LAUCN021000000000003,02100,2100,b02100,8.98,5.6,2010M06,2010M07_3moAve,2010M07_3moAve,19,9.98,2010M07_3moAve,19,"Haines Borough, AK",59.098771,-135.576936,AK
LAUCN021300000000003,02130,2130,b02130,5.912,5.2,2012M08,2013M08_3moAve,2013M08_3moAve,56,6.912,2010M08_3moAve,20,"Ketchikan Gateway Borough, AK",55.449938,-131.106685,AK
LAUCN022400000000003,02240,2240,b02240,8.784,9.9,#N/A,#N/A,#N/A,#N/A,9.784,#N/A,#N/A,"Southeast Fairbanks Census Area, AK",63.864997,-143.218628,AK
LAUCN022900000000003,02290,2290,b02290,13.948,16.5,2010M08,#N/A,#N/A,#N/A,14.948,2010M09_3moAve,21,"Yukon-Koyukuk Census Area, AK",65.375716,-151.577878,AK
LAUCN050370000000003,05037,5037,b05037,7.124,6.3,2013M10,2013M11_3moAve,2013M11_3moAve,59,8.124,2010M05_3moAve,17,"Cross County, AR",35.285692,-90.763984,AR
LAUCN080210000000003,08021,8021,b08021,6.388,6,2014M09,2014M10_3moAve,2014M10_3moAve,70,7.388,2014M09_3moAve,69,"Conejos County, CO",37.213406,-106.176447,CO
LAUCN160370000000003,16037,16037,b16037,4.08,4.8,#N/A,#N/A,#N/A,#N/A,5.08,2014M07_3moAve,67,"Custer County, ID",44.273351,-114.252267,ID
LAUCN190350000000003,19035,19035,b19035,3.584,4.5,#N/A,#N/A,#N/A,#N/A,4.584,2010M05_3moAve,17,"Cherokee County, IA",42.742737,-95.633262,IA
LAUCN191550000000003,19155,19155,b19155,4.244,3.4,2013M09,2013M10_3moAve,2013M10_3moAve,58,5.244,2011M11_3moAve,35,"Pottawattamie County, IA",41.340184,-95.544905,IA
LAUCN191590000000003,19159,19159,b19159,4.356,3.1,2010M05,2010M07_3moAve,2010M07_3moAve,19,5.356,2010M04_3moAve,16,"Ringgold County, IA",40.735334,-94.244251,IA
LAUCN260970000000003,26097,26097,b26097,11.908,3.3,2010M05,2010M06_3moAve,2010M06_3moAve,18,12.908,2010M06_3moAve,18,"Mackinac County, MI",46.167868,-85.303762,MI
LAUCN270110000000003,27011,27011,b27011,5.14,4.1,2011M09,2011M10_3moAve,2011M10_3moAve,34,6.14,2010M01_3moAve,13,"Big Stone County, MN",45.419925,-96.402226,MN
LAUCN270810000000003,27081,27081,b27081,4.792,2.9,2010M09,2010M09_3moAve,2010M09_3moAve,21,5.792,2010M06_3moAve,18,"Lincoln County, MN",44.408238,-96.272032,MN
LAUCN270870000000003,27087,27087,b27087,6.976,5.9,2010M10,2011M10_3moAve,2011M10_3moAve,34,7.976,2010M06_3moAve,18,"Mahnomen County, MN",47.328387,-95.811089,MN
LAUCN271010000000003,27101,27101,b27101,4.684,3.5,2011M10,2011M11_3moAve,2011M11_3moAve,35,5.684,2010M07_3moAve,19,"Murray County, MN",44.015594,-95.761581,MN
LAUCN271070000000003,27107,27107,b27107,5.348,4.7,2012M05,2012M06_3moAve,2012M06_3moAve,42,6.348,2010M10_3moAve,22,"Norman County, MN",47.32947,-96.463807,MN
LAUCN271490000000003,27149,27149,b27149,4.184,2.6,2011M10,2011M11_3moAve,2011M11_3moAve,35,5.184,2010M06_3moAve,18,"Stevens County, MN",45.593461,-95.992315,MN
LAUCN271670000000003,27167,27167,b27167,4.092,3.7,2012M09,2012M10_3moAve,2012M10_3moAve,46,5.092,2010M10_3moAve,22,"Wilkin County, MN",46.362335,-96.476657,MN
LAUCN291970000000003,29197,29197,b29197,6.056,6.3,2012M05,2014M10_3moAve,2014M10_3moAve,70,7.056,2011M12_3moAve,36,"Schuyler County, MO",40.469361,-92.519016,MO
LAUCN300030000000003,30003,30003,b30003,7.452,6.5,2015M04,2015M05_3moAve,2015M05_3moAve,77,8.452,2014M11_3moAve,71,"Big Horn County, MT",45.407869,-107.518163,MT
LAUCN300050000000003,30005,30005,b30005,4.172,4.7,2015M05,#N/A,#N/A,#N/A,5.172,2014M10_3moAve,70,"Blaine County, MT",48.428282,-108.967648,MT
LAUCN300110000000003,30011,30011,b30011,3.216,3.3,2010M05,2011M12_3moAve,2011M12_3moAve,36,4.216,2010M05_3moAve,17,"Carter County, MT",45.516825,-104.515324,MT
LAUCN300270000000003,30027,30027,b30027,4.356,3.4,2013M05,2013M07_3moAve,2013M07_3moAve,55,5.356,2011M09_3moAve,33,"Fergus County, MT",47.223641,-109.223714,MT
LAUCN300350000000003,30035,30035,b30035,8.628,9,2010M09,2010M09_3moAve,2010M09_3moAve,21,9.628,2010M06_3moAve,18,"Glacier County, MT",48.705671,-112.990502,MT
LAUCN300710000000003,30071,30071,b30071,4.636,4.2,2012M09,2012M11_3moAve,2012M11_3moAve,47,5.636,2010M11_3moAve,23,"Phillips County, MT",48.250143,-107.928897,MT
LAUCN310090000000003,31009,31009,b31009,4.464,3.7,2010M09,2011M07_3moAve,2011M07_3moAve,31,5.464,2010M05_3moAve,17,"Blaine County, NE",41.92523,-99.990771,NE
LAUCN310410000000003,31041,31041,b31041,2.272,2.4,2013M11,2014M10_3moAve,2014M10_3moAve,70,3.272,2011M09_3moAve,33,"Custer County, NE",41.393893,-99.726866,NE
LAUCN310570000000003,31057,31057,b31057,2.74,1.9,2010M09,2010M10_3moAve,2010M10_3moAve,22,3.74,2010M05_3moAve,17,"Dundy County, NE",40.180165,-101.681133,NE
LAUCN310910000000003,31091,31091,b31091,3.68,3.1,2010M07,2010M08_3moAve,2010M08_3moAve,20,4.68,2010M07_3moAve,19,"Hooker County, NE",41.9187,-101.11681,NE
LAUCN311030000000003,31103,31103,b31103,4.2,2.1,2010M01,2010M03_3moAve,2010M03_3moAve,15,5.2,2010M01_3moAve,13,"Keya Paha County, NE",42.87548,-99.718351,NE
LAUCN311390000000003,31139,31139,b31139,2.996,2.3,2012M11,2012M11_3moAve,2012M11_3moAve,47,3.996,2010M01_3moAve,13,"Pierce County, NE",42.271413,-97.610992,NE
LAUCN350110000000003,35011,35011,b35011,3.98,5.8,2012M04,2012M05_3moAve,2012M05_3moAve,41,4.98,2011M04_3moAve,28,"De Baca County, NM",34.359273,-104.368696,NM
LAUCN370950000000003,37095,37095,b37095,6.456,6.3,2014M06,2014M08_3moAve,2014M08_3moAve,68,7.456,2014M06_3moAve,66,"Hyde County, NC",35.408157,-76.153687,NC
LAUCN380150000000003,38015,38015,b38015,2.724,2,2011M09,2011M10_3moAve,2011M10_3moAve,34,3.724,2010M01_3moAve,13,"Burleigh County, ND",46.971843,-100.462001,ND
LAUCN380270000000003,38027,38027,b38027,5.548,4.4,2010M05,2010M01_3moAve,2010M01_3moAve,13,6.548,2010M01_3moAve,13,"Eddy County, ND",47.723436,-98.900474,ND
LAUCN380330000000003,38033,38033,b38033,2.736,2.1,2010M07,2010M07_3moAve,2010M07_3moAve,19,3.736,2010M01_3moAve,13,"Golden Valley County, ND",46.938924,-103.844612,ND
LAUCN380370000000003,38037,38037,b38037,3.828,2.7,2010M05,2010M07_3moAve,2010M07_3moAve,19,4.828,2010M01_3moAve,13,"Grant County, ND",46.357827,-101.639049,ND
LAUCN380510000000003,38051,38051,b38051,2.844,2.8,2012M05,2012M09_3moAve,2012M09_3moAve,45,3.844,2011M07_3moAve,31,"McIntosh County, ND",46.117034,-99.443041,ND
LAUCN380530000000003,38053,38053,b38053,2.764,2,2010M02,2010M02_3moAve,2010M02_3moAve,14,3.764,2010M01_3moAve,13,"McKenzie County, ND",47.742475,-103.403215,ND
LAUCN380690000000003,38069,38069,b38069,4.44,3.6,2010M08,2010M10_3moAve,2010M10_3moAve,22,5.44,2010M06_3moAve,18,"Pierce County, ND",48.238883,-99.966497,ND
LAUCN380890000000003,38089,38089,b38089,2.42,2.1,2010M08,2010M09_3moAve,2010M09_3moAve,21,3.42,2010M01_3moAve,13,"Stark County, ND",46.817031,-102.662026,ND
LAUCN380930000000003,38093,38093,b38093,2.9,2.5,2012M09,2012M10_3moAve,2012M10_3moAve,46,3.9,2010M01_3moAve,13,"Stutsman County, ND",46.972223,-98.956123,ND
LAUCN381010000000003,38101,38101,b38101,2.976,2.8,2010M05,2010M09_3moAve,2010M09_3moAve,21,3.976,2010M01_3moAve,13,"Ward County, ND",48.216686,-101.540537,ND
LAUCN381030000000003,38103,38103,b38103,4.52,3.2,2010M05,2010M06_3moAve,2010M06_3moAve,18,5.52,2010M01_3moAve,13,"Wells County, ND",47.580881,-99.682254,ND
LAUCN460210000000003,46021,46021,b46021,3.02,2.7,2012M07,2014M06_3moAve,2014M06_3moAve,66,4.02,2010M08_3moAve,20,"Campbell County, SD",45.785575,-100.002107,SD
LAUCN460330000000003,46033,46033,b46033,2.872,3.6,#N/A,#N/A,#N/A,#N/A,3.872,2014M07_3moAve,67,"Custer County, SD",43.684943,-103.46225,SD
LAUCN460530000000003,46053,46053,b46053,3.324,3.1,2010M07,2013M10_3moAve,2013M10_3moAve,58,4.324,2010M06_3moAve,18,"Gregory County, SD",43.179098,-99.202153,SD
LAUCN460650000000003,46065,46065,b46065,2.348,2.4,2014M07,2014M08_3moAve,2014M08_3moAve,68,3.348,2010M07_3moAve,19,"Hughes County, SD",44.384452,-99.975684,SD
LAUCN460710000000003,46071,46071,b46071,5.74,4.1,2010M05,2010M06_3moAve,2010M06_3moAve,18,6.74,2010M06_3moAve,18,"Jackson County, SD",43.677506,-101.626323,SD
LAUCN460730000000003,46073,46073,b46073,2.4,2.1,2014M04,2014M06_3moAve,2014M06_3moAve,66,3.4,2010M07_3moAve,19,"Jerauld County, SD",44.06341,-98.62317,SD
LAUCN461070000000003,46107,46107,b46107,3.012,2.9,2014M05,2014M07_3moAve,2014M07_3moAve,67,4.012,2010M10_3moAve,22,"Potter County, SD",45.052713,-99.962003,SD
LAUCN461170000000003,46117,46117,b46117,2.38,2.2,2013M07,2014M07_3moAve,2014M07_3moAve,67,3.38,2010M08_3moAve,20,"Stanley County, SD",44.415547,-100.749163,SD
LAUCN461190000000003,46119,46119,b46119,2.236,2.5,#N/A,#N/A,#N/A,#N/A,3.236,2010M01_3moAve,13,"Sully County, SD",44.722325,-100.131399,SD
LAUCN490090000000003,49009,49009,b49009,3.932,3.6,2012M05,2012M07_3moAve,2012M07_3moAve,43,4.932,2011M08_3moAve,32,"Daggett County, UT",40.890099,-109.505785,UT
LAUCN530010000000003,53001,53001,b53001,6.664,5.4,2012M10,2013M09_3moAve,2013M09_3moAve,57,7.664,2011M10_3moAve,34,"Adams County, WA",47.011238,-118.512861,WA
LAUCN530210000000003,53021,53021,b53021,6.78,6.5,2014M06,2015M06_3moAve,2015M06_3moAve,78,7.78,2010M08_3moAve,20,"Franklin County, WA",46.53458,-118.906944,WA
LAUCN021100000000003,02110,2110,b02110,4.66,4.3,2012M07,2012M09_3moAve,2012M09_3moAve,45,5.66,2010M07_3moAve,19,"Juneau Borough/city, AK",58.37291,-134.178445,AK
LAUCN021220000000003,02122,2122,b02122,8.084,6.5,2010M08,2011M08_3moAve,2011M08_3moAve,32,9.084,2010M07_3moAve,19,"Kenai Peninsula Borough, AK",60.366668,-152.322283,AK
LAUCN021640000000003,02164,2164,b02164,6.404,8.5,#N/A,#N/A,#N/A,#N/A,7.404,#N/A,#N/A,"Lake and Peninsula Borough, AK",58.205065,-156.705188,AK
LAUCN081110000000003,08111,8111,b08111,5.228,2.4,2013M09,2014M07_3moAve,2014M07_3moAve,67,6.228,2012M09_3moAve,45,"San Juan County, CO",37.781074,-107.670257,CO
LAUCN201830000000003,20183,20183,b20183,3.568,4.9,2012M09,2012M11_3moAve,2012M11_3moAve,47,4.568,2010M01_3moAve,13,"Smith County, KS",39.78466,-98.785429,KS
LAUCN250070000000003,25007,25007,b25007,4.212,4,2015M07,#N/A,#N/A,#N/A,5.212,2014M08_3moAve,68,"Dukes County, MA",41.380969,-70.701504,MA
LAUCN260310000000003,26031,26031,b26031,10.972,4.6,2010M05,2010M07_3moAve,2010M07_3moAve,19,11.972,2010M06_3moAve,18,"Cheboygan County, MI",45.47612,-84.495271,MI
LAUCN270510000000003,27051,27051,b27051,6.452,4.1,2010M10,2011M07_3moAve,2011M07_3moAve,31,7.452,2010M06_3moAve,18,"Grant County, MN",45.930743,-96.010699,MN
LAUCN270890000000003,27089,27089,b27089,7.908,5.4,2010M06,2010M08_3moAve,2010M08_3moAve,20,8.908,2010M07_3moAve,19,"Marshall County, MN",48.362728,-96.357761,MN
LAUCN300170000000003,30017,30017,b30017,3.772,3,2010M10,2010M10_3moAve,2010M10_3moAve,22,4.772,2010M06_3moAve,18,"Custer County, MT",46.261481,-105.550508,MT
LAUCN300990000000003,30099,30099,b30099,3.656,3.7,2014M05,2014M06_3moAve,2014M06_3moAve,66,4.656,2012M09_3moAve,45,"Teton County, MT",47.819035,-112.281725,MT
LAUCN310050000000003,31005,31005,b31005,3.768,3.6,2015M04,2015M05_3moAve,2015M05_3moAve,77,4.768,2014M09_3moAve,69,"Arthur County, NE",41.571944,-101.695898,NE
LAUCN310390000000003,31039,31039,b31039,2.808,2.6,2012M05,2012M10_3moAve,2012M10_3moAve,46,3.808,2010M01_3moAve,13,"Cuming County, NE",41.915865,-96.788517,NE
LAUCN340090000000003,34009,34009,b34009,7.48,7.3,2014M08,#N/A,#N/A,#N/A,8.48,2014M08_3moAve,68,"Cape May County, NJ",39.086142,-74.847716,NJ
LAUCN360410000000003,36041,36041,b36041,5.632,4,2013M08,2014M07_3moAve,2014M07_3moAve,67,6.632,2010M09_3moAve,21,"Hamilton County, NY",43.657879,-74.502456,NY
LAUCN380010000000003,38001,38001,b38001,2.42,2.6,2011M04,2013M07_3moAve,2013M07_3moAve,55,3.42,2010M01_3moAve,13,"Adams County, ND",46.096815,-102.533198,ND
LAUCN380250000000003,38025,38025,b38025,3.532,1.8,2010M05,2010M06_3moAve,2010M06_3moAve,18,4.532,2010M01_3moAve,13,"Dunn County, ND",47.354548,-102.612366,ND
LAUCN380290000000003,38029,38029,b38029,5.056,4.3,2011M07,2011M09_3moAve,2011M09_3moAve,33,6.056,2010M10_3moAve,22,"Emmons County, ND",46.284255,-100.237842,ND
LAUCN380830000000003,38083,38083,b38083,4.656,3.7,2010M04,2010M01_3moAve,2010M01_3moAve,13,5.656,2010M01_3moAve,13,"Sheridan County, ND",47.581359,-100.330986,ND
LAUCN460050000000003,46005,46005,b46005,2.476,2.6,#N/A,#N/A,#N/A,#N/A,3.476,2011M08_3moAve,32,"Beadle County, SD",44.418265,-98.279422,SD
LAUCN460150000000003,46015,46015,b46015,2.648,2.8,#N/A,#N/A,#N/A,#N/A,3.648,2010M06_3moAve,18,"Brule County, SD",43.72988,-99.092941,SD
LAUCN460450000000003,46045,46045,b46045,2.628,2.4,2010M07,2013M11_3moAve,2013M11_3moAve,59,3.628,2010M01_3moAve,13,"Edmunds County, SD",45.41168,-99.205362,SD
LAUCN460510000000003,46051,46051,b46051,3.504,2.5,2010M09,2012M09_3moAve,2012M09_3moAve,45,4.504,2010M06_3moAve,18,"Grant County, SD",45.172637,-96.772261,SD
LAUCN460550000000003,46055,46055,b46055,2.532,2.1,2013M07,2013M07_3moAve,2013M07_3moAve,55,3.532,2010M06_3moAve,18,"Haakon County, SD",44.282885,-101.59546,SD
LAUCN460610000000003,46061,46061,b46061,3.032,3.4,2014M07,2014M08_3moAve,2014M08_3moAve,68,4.032,2010M10_3moAve,22,"Hanson County, SD",43.680612,-97.796845,SD
LAUCN460670000000003,46067,46067,b46067,3.044,2.4,2013M05,2013M07_3moAve,2013M07_3moAve,55,4.044,2010M06_3moAve,18,"Hutchinson County, SD",43.33671,-97.749383,SD
LAUCN460750000000003,46075,46075,b46075,2.292,2.7,#N/A,#N/A,#N/A,#N/A,3.292,2010M01_3moAve,13,"Jones County, SD",43.95199,-100.686139,SD
LAUCN460890000000003,46089,46089,b46089,4.208,3,2010M10,2011M07_3moAve,2011M07_3moAve,31,5.208,2010M05_3moAve,17,"McPherson County, SD",45.784249,-99.211421,SD
LAUCN460910000000003,46091,46091,b46091,4.292,3.6,2010M07,2011M10_3moAve,2011M10_3moAve,34,5.292,2010M06_3moAve,18,"Marshall County, SD",45.737053,-97.580884,SD
LAUCN461050000000003,46105,46105,b46105,3.016,3.3,2013M09,2014M07_3moAve,2014M07_3moAve,67,4.016,2010M06_3moAve,18,"Perkins County, SD",45.483387,-102.467995,SD
LAUCN461150000000003,46115,46115,b46115,3.224,2.8,2010M06,2010M07_3moAve,2010M07_3moAve,19,4.224,2010M01_3moAve,13,"Spink County, SD",44.923772,-98.339615,SD
LAUCN461290000000003,46129,46129,b46129,4.116,4.6,2013M10,2014M10_3moAve,2014M10_3moAve,70,5.116,2012M10_3moAve,46,"Walworth County, SD",45.427605,-100.027856,SD
LAUCN530470000000003,53047,53047,b53047,7.14,4.5,2012M07,2012M09_3moAve,2012M09_3moAve,45,8.14,2010M09_3moAve,21,"Okanogan County, WA",48.551386,-119.685877,WA
LAUCN530710000000003,53071,53071,b53071,5.312,5.6,#N/A,#N/A,#N/A,#N/A,6.312,2012M11_3moAve,47,"Walla Walla County, WA",46.254606,-118.480374,WA
LAUCN530770000000003,53077,53077,b53077,7.2,6.8,2014M06,2015M07_3moAve,2015M07_3moAve,79,8.2,2014M07_3moAve,67,"Yakima County, WA",46.456558,-120.740145,WA
LAUCN550070000000003,55007,55007,b55007,6.672,7.4,#N/A,#N/A,#N/A,#N/A,7.672,2014M09_3moAve,69,"Bayfield County, WI",46.634199,-91.177282,WI
LAUCN020130000000003,02013,2013,b02013,8.984,3.1,2010M01,2010M03_3moAve,2010M03_3moAve,15,9.984,2010M03_3moAve,15,"Aleutians East Borough, AK",55.245044,-161.997477,AK
LAUCN020160000000003,02016,2016,b02016,6.144,3.1,2010M01,2010M03_3moAve,2010M03_3moAve,15,7.144,2010M03_3moAve,15,"Aleutians West Census Area, AK",51.959447,+178.338813                                                                                   ,AK
LAUCN020700000000003,02070,2070,b02070,9.332,7.4,2010M07,2010M07_3moAve,2010M07_3moAve,19,10.332,2010M07_3moAve,19,"Dillingham Census Area, AK",60.297403,-158.094698,AK
LAUCN020900000000003,02090,2090,b02090,5.812,4.9,2010M08,2010M09_3moAve,2010M09_3moAve,21,6.812,2010M06_3moAve,18,"Fairbanks North Star Borough, AK",64.692317,-146.601733,AK
LAUCN022820000000003,02282,2282,b02282,7.468,7.2,2010M08,2010M09_3moAve,2010M09_3moAve,21,8.468,2010M08_3moAve,20,"Yakutat Borough/city, AK",60.007062,-140.148108,AK
LAUCN050970000000003,05097,5097,b05097,5.484,7,#N/A,#N/A,#N/A,#N/A,6.484,#N/A,#N/A,"Montgomery County, AR",34.545581,-93.66333,AR
LAUCN080110000000003,08011,8011,b08011,5.504,4.3,2014M05,2014M06_3moAve,2014M06_3moAve,66,6.504,2014M04_3moAve,64,"Bent County, CO",37.931891,-103.077584,CO
LAUCN080570000000003,08057,8057,b08057,2.916,3.3,2014M09,2014M09_3moAve,2014M09_3moAve,69,3.916,2014M07_3moAve,67,"Jackson County, CO",40.663432,-106.329248,CO
