series_id,Average2007,July2015,DateReturned,DateReturned3moMovingAve,DtReturnedValues,MonthsReturn,2007Ave_pls1,DateReturned3MoMovingAve_pls1,MonthsReturn_pls1
LAUCN200810000000003,2.808,3.1,2012M12,2009M01_3moAve,2009M01_3moAve,1,3.808,2009M05_3moAve,5
LAUCN200830000000003,3.712,3.9,2009M01,2009M01_3moAve,2009M01_3moAve,1,4.712,2009M05_3moAve,5
LAUCN200850000000003,5.648,4.6,2010M12,2010M12_3moAve,2010M12_3moAve,24,6.648,2009M10_3moAve,10
LAUCN200870000000003,5.128,5,2013M11,2013M12_3moAve,2013M12_3moAve,60,6.128,2012M05_3moAve,41
LAUCN200890000000003,3.016,5,2013M12,#N/A,0,-24108,4.016,2009M05_3moAve,5
LAUCN200910000000003,4.32,4,2012M10,2012M11_3moAve,2012M11_3moAve,47,5.32,2011M10_3moAve,34
LAUCN200930000000003,3.32,4.1,2013M09,2013M11_3moAve,2013M11_3moAve,59,4.32,2009M11_3moAve,11
LAUCN200950000000003,3.352,5.3,2014M10,2014M11_3moAve,2014M11_3moAve,71,4.352,2014M05_3moAve,65
LAUCN200970000000003,4.096,4.4,2009M01,2009M01_3moAve,2009M01_3moAve,1,5.096,2009M05_3moAve,5
LAUCN200990000000003,5.104,6.9,2014M10,2014M12_3moAve,2014M12_3moAve,72,6.104,2014M05_3moAve,65
LAUCN201010000000003,3.64,3.9,2009M03,2009M07_3moAve,2009M07_3moAve,7,4.64,2009M05_3moAve,5
LAUCN201030000000003,5.592,5.1,2013M10,2013M11_3moAve,2013M11_3moAve,59,6.592,2011M12_3moAve,36
LAUCN201050000000003,3.808,4.2,2013M11,2013M12_3moAve,2013M12_3moAve,60,4.808,2011M11_3moAve,35
LAUCN201070000000003,6.548,6.9,2014M09,2014M11_3moAve,2014M11_3moAve,71,7.548,2013M11_3moAve,59
LAUCN201090000000003,2.816,3.3,2009M11,2012M06_3moAve,2012M06_3moAve,42,3.816,2009M05_3moAve,5
LAUCN201110000000003,4.944,5.5,2014M04,2014M10_3moAve,2014M10_3moAve,70,5.944,2009M10_3moAve,10
LAUCN201130000000003,3.524,3.9,2013M10,2013M11_3moAve,2013M11_3moAve,59,4.524,2011M06_3moAve,30
LAUCN201150000000003,3.684,4.8,2014M12,2015M04_3moAve,2015M04_3moAve,76,4.684,2012M12_3moAve,48
LAUCN201170000000003,3.456,3.6,2013M10,2013M11_3moAve,2013M11_3moAve,59,4.456,2011M10_3moAve,34
LAUCN201190000000003,2.916,4.1,2012M09,2013M10_3moAve,2013M10_3moAve,58,3.916,2009M10_3moAve,10
LAUCN201210000000003,4.908,4.9,2013M10,2013M11_3moAve,2013M11_3moAve,59,5.908,2012M10_3moAve,46
LAUCN201230000000003,3.42,3.4,2009M01,2009M01_3moAve,2009M01_3moAve,1,4.42,2009M05_3moAve,5
LAUCN201250000000003,5.212,8.3,2014M11,2014M12_3moAve,2014M12_3moAve,72,6.212,2013M11_3moAve,59
LAUCN201270000000003,4.856,4.9,2013M09,2014M05_3moAve,2014M05_3moAve,65,5.856,2012M11_3moAve,47
LAUCN201290000000003,2.772,5.6,#N/A,#N/A,0,-24108,3.772,2009M12_3moAve,12
LAUCN201310000000003,3.1,3.4,2013M10,2013M11_3moAve,2013M11_3moAve,59,4.1,2009M05_3moAve,5
LAUCN201330000000003,4.496,8.9,#N/A,#N/A,0,-24108,5.496,,-24108
LAUCN201350000000003,3.004,3.7,2011M04,2013M11_3moAve,2013M11_3moAve,59,4.004,2009M10_3moAve,10
LAUCN201370000000003,3.252,3,2011M10,2011M11_3moAve,2011M11_3moAve,35,4.252,2009M11_3moAve,11
LAUCN201390000000003,5.72,5.7,2013M11,2013M12_3moAve,2013M12_3moAve,60,6.72,2013M09_3moAve,57
LAUCN201410000000003,3.608,4.9,2013M04,2014M10_3moAve,2014M10_3moAve,70,4.608,2009M05_3moAve,5
LAUCN201430000000003,3.732,4.5,2013M11,2014M11_3moAve,2014M11_3moAve,71,4.732,2012M12_3moAve,48
LAUCN201450000000003,3.144,4.4,2014M09,2014M11_3moAve,2014M11_3moAve,71,4.144,2009M05_3moAve,5
LAUCN201470000000003,3.616,4.2,2013M12,2014M06_3moAve,2014M06_3moAve,66,4.616,2012M05_3moAve,41
LAUCN201490000000003,3.436,4.6,2014M09,2014M11_3moAve,2014M11_3moAve,71,4.436,2012M11_3moAve,47
LAUCN201510000000003,3.26,4.7,2013M11,2013M12_3moAve,2013M12_3moAve,60,4.26,2012M11_3moAve,47
LAUCN201530000000003,3.512,2.9,2009M11,2009M12_3moAve,2009M12_3moAve,12,4.512,2009M05_3moAve,5
LAUCN201550000000003,4.18,5,2014M04,2014M11_3moAve,2014M11_3moAve,71,5.18,2012M11_3moAve,47
LAUCN201570000000003,3.168,3.4,2011M12,2013M11_3moAve,2013M11_3moAve,59,4.168,2009M05_3moAve,5
LAUCN201590000000003,3.82,4.8,2013M10,2013M11_3moAve,2013M11_3moAve,59,4.82,2009M11_3moAve,11
LAUCN201610000000003,3.32,4.3,2013M11,2014M11_3moAve,2014M11_3moAve,71,4.32,2009M10_3moAve,10
LAUCN201630000000003,4.116,5.5,2012M11,2013M06_3moAve,2013M06_3moAve,54,5.116,2011M10_3moAve,34
LAUCN201650000000003,3.772,4.5,2013M10,2013M11_3moAve,2013M11_3moAve,59,4.772,2011M05_3moAve,29
LAUCN201670000000003,3.684,4.2,2012M12,2012M12_3moAve,2012M12_3moAve,48,4.684,2009M12_3moAve,12
LAUCN201690000000003,3.696,4.7,2014M10,2014M12_3moAve,2014M12_3moAve,72,4.696,2013M11_3moAve,59
LAUCN201710000000003,2.736,3.3,2009M10,2009M12_3moAve,2009M12_3moAve,12,3.736,2009M05_3moAve,5
LAUCN201730000000003,4.368,5.8,#N/A,#N/A,0,-24108,5.368,2013M12_3moAve,60
LAUCN201750000000003,3.26,5.4,2013M12,2014M11_3moAve,2014M11_3moAve,71,4.26,2011M12_3moAve,36
LAUCN201770000000003,4.824,5,2013M12,2014M06_3moAve,2014M06_3moAve,66,5.824,2013M10_3moAve,58
LAUCN201790000000003,2.68,3.1,2009M01,2009M01_3moAve,2009M01_3moAve,1,3.68,2009M05_3moAve,5
LAUCN201810000000003,3.004,3.6,2014M04,2014M11_3moAve,2014M11_3moAve,71,4.004,2009M10_3moAve,10
LAUCN201830000000003,3.568,4.9,2012M09,2012M11_3moAve,2012M11_3moAve,47,4.568,2009M07_3moAve,7
LAUCN201850000000003,3.676,5.6,2013M12,2013M12_3moAve,2013M12_3moAve,60,4.676,2010M11_3moAve,23
LAUCN201870000000003,3.14,3.5,2009M01,2009M01_3moAve,2009M01_3moAve,1,4.14,2009M05_3moAve,5
LAUCN201890000000003,3.34,4.6,2012M04,2012M11_3moAve,2012M11_3moAve,47,4.34,2009M12_3moAve,12
LAUCN201910000000003,4.512,5.5,2013M12,2014M11_3moAve,2014M11_3moAve,71,5.512,2013M10_3moAve,58
LAUCN201930000000003,3.048,3.5,2012M09,2013M12_3moAve,2013M12_3moAve,60,4.048,2009M05_3moAve,5
LAUCN201950000000003,3.164,4,2009M10,2013M12_3moAve,2013M12_3moAve,60,4.164,2009M05_3moAve,5
LAUCN201970000000003,4.248,4.5,2013M11,2013M12_3moAve,2013M12_3moAve,60,5.248,2012M06_3moAve,42
LAUCN201990000000003,3.792,4,2010M07,2013M04_3moAve,2013M04_3moAve,52,4.792,2010M08_3moAve,20
LAUCN202010000000003,3.496,4.1,2013M04,2013M10_3moAve,2013M10_3moAve,58,4.496,2009M10_3moAve,10
LAUCN202030000000003,3.06,3.8,2009M11,2009M12_3moAve,2009M12_3moAve,12,4.06,2009M05_3moAve,5
LAUCN202050000000003,4.612,7.7,#N/A,#N/A,0,-24108,5.612,,-24108
LAUCN202070000000003,5.392,6.4,2013M11,2013M12_3moAve,2013M12_3moAve,60,6.392,2011M05_3moAve,29
LAUCN202090000000003,7.824,6.8,2012M11,2013M11_3moAve,2013M11_3moAve,59,8.824,2011M12_3moAve,36
LAUCN210010000000003,6.3,6.9,#N/A,#N/A,0,-24108,7.3,2014M10_3moAve,70
LAUCN210030000000003,6.404,5.2,2013M12,2014M05_3moAve,2014M05_3moAve,65,7.404,2013M10_3moAve,58
LAUCN210050000000003,5.652,4.6,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.652,2012M05_3moAve,41
LAUCN210070000000003,5.86,6.7,#N/A,#N/A,0,-24108,6.86,2014M10_3moAve,70
LAUCN210090000000003,5.632,5.2,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.632,2014M06_3moAve,66
LAUCN210110000000003,8.184,7.9,2014M08,2014M09_3moAve,2014M09_3moAve,69,9.184,2014M06_3moAve,66
LAUCN210130000000003,8.412,9.2,2014M09,2014M11_3moAve,2014M11_3moAve,71,9.412,2014M09_3moAve,69
LAUCN210150000000003,4.896,4.3,2014M08,2014M09_3moAve,2014M09_3moAve,69,5.896,2014M05_3moAve,65
LAUCN210170000000003,5.328,5,2014M08,2014M10_3moAve,2014M10_3moAve,70,6.328,2014M05_3moAve,65
LAUCN210190000000003,5.508,6.8,#N/A,#N/A,0,-24108,6.508,2014M10_3moAve,70
LAUCN210210000000003,6.38,5.9,2014M09,2014M10_3moAve,2014M10_3moAve,70,7.38,2014M06_3moAve,66
LAUCN210230000000003,6.572,6.1,2014M09,2014M10_3moAve,2014M10_3moAve,70,7.572,2014M08_3moAve,68
LAUCN210250000000003,7.124,9.4,#N/A,#N/A,0,-24108,8.124,,-24108
LAUCN210270000000003,6.708,6.1,2014M04,2014M10_3moAve,2014M10_3moAve,70,7.708,2014M05_3moAve,65
LAUCN210290000000003,6.256,5.4,2014M04,2014M06_3moAve,2014M06_3moAve,66,7.256,2013M10_3moAve,58
LAUCN210310000000003,7.072,5.8,2014M08,2014M09_3moAve,2014M09_3moAve,69,8.072,2012M11_3moAve,47
LAUCN210330000000003,5.892,5.8,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.892,2014M06_3moAve,66
LAUCN210350000000003,5.592,4.9,2014M04,2014M09_3moAve,2014M09_3moAve,69,6.592,2014M04_3moAve,64
LAUCN210370000000003,5.484,4.5,2014M04,2014M06_3moAve,2014M06_3moAve,66,6.484,2012M11_3moAve,47
LAUCN210390000000003,6.288,5.6,2013M12,2014M05_3moAve,2014M05_3moAve,65,7.288,2012M11_3moAve,47
LAUCN210410000000003,6.384,6.2,2014M09,2014M10_3moAve,2014M10_3moAve,70,7.384,2014M08_3moAve,68
LAUCN210430000000003,7.6,10.3,#N/A,#N/A,0,-24108,8.6,2014M11_3moAve,71
LAUCN210450000000003,5.912,6.2,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.912,2014M07_3moAve,67
LAUCN210470000000003,7.26,6.8,2014M09,2014M10_3moAve,2014M10_3moAve,70,8.26,2014M05_3moAve,65
LAUCN210490000000003,5.576,5.4,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.576,2014M05_3moAve,65
LAUCN210510000000003,10.472,10.1,2014M09,2014M10_3moAve,2014M10_3moAve,70,11.472,2014M08_3moAve,68
LAUCN210530000000003,5.82,9.8,#N/A,#N/A,0,-24108,6.82,,-24108
LAUCN210550000000003,6.308,5.6,2014M04,2014M08_3moAve,2014M08_3moAve,68,7.308,2011M12_3moAve,36
LAUCN210570000000003,7.352,6.6,2014M06,2014M07_3moAve,2014M07_3moAve,67,8.352,2014M06_3moAve,66
LAUCN210590000000003,5.252,4.8,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.252,2013M12_3moAve,60
LAUCN210610000000003,6.912,6.8,2014M09,2014M10_3moAve,2014M10_3moAve,70,7.912,2014M08_3moAve,68
LAUCN210630000000003,7.892,9.9,#N/A,#N/A,0,-24108,8.892,2014M11_3moAve,71
LAUCN210650000000003,7.06,6.1,2014M08,2014M09_3moAve,2014M09_3moAve,69,8.06,2014M06_3moAve,66
LAUCN210670000000003,4.4,4.1,2014M09,2014M10_3moAve,2014M10_3moAve,70,5.4,2013M12_3moAve,60
LAUCN210690000000003,6.788,6.9,2014M09,2014M10_3moAve,2014M10_3moAve,70,7.788,2014M08_3moAve,68
LAUCN210710000000003,6.58,9.1,#N/A,#N/A,0,-24108,7.58,,-24108
LAUCN210730000000003,5.132,4.8,2014M08,2014M09_3moAve,2014M09_3moAve,69,6.132,2012M12_3moAve,48
LAUCN210750000000003,7.532,8,2014M09,2014M10_3moAve,2014M10_3moAve,70,8.532,2014M09_3moAve,69
LAUCN210770000000003,6.184,5.3,2014M08,2014M09_3moAve,2014M09_3moAve,69,7.184,2014M06_3moAve,66
LAUCN210790000000003,6.04,5.2,2014M08,2014M09_3moAve,2014M09_3moAve,69,7.04,2014M06_3moAve,66
LAUCN210810000000003,6.192,5.2,2014M08,2014M09_3moAve,2014M09_3moAve,69,7.192,2014M05_3moAve,65
LAUCN210830000000003,6.564,6.3,2014M10,2014M11_3moAve,2014M11_3moAve,71,7.564,2014M10_3moAve,70
LAUCN210850000000003,8.968,7.1,2014M04,2014M05_3moAve,2014M05_3moAve,65,9.968,2012M05_3moAve,41
LAUCN210870000000003,6.884,5.5,2014M05,2014M06_3moAve,2014M06_3moAve,66,7.884,2012M11_3moAve,47
LAUCN210890000000003,5.812,7.8,#N/A,#N/A,0,-24108,6.812,,-24108
LAUCN210910000000003,5.464,5,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.464,2014M06_3moAve,66
LAUCN210930000000003,5.632,5.3,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.632,2014M06_3moAve,66
LAUCN210950000000003,8.912,12,#N/A,2009M01_3moAve,2009M01_3moAve,1,9.912,,-24108
LAUCN210970000000003,5.548,4.9,2014M08,2014M09_3moAve,2014M09_3moAve,69,6.548,2014M06_3moAve,66
LAUCN210990000000003,5.924,5.7,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.924,2014M05_3moAve,65
LAUCN211010000000003,5.528,5.1,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.528,2014M06_3moAve,66
LAUCN211030000000003,5.74,5.6,2014M08,2014M09_3moAve,2014M09_3moAve,69,6.74,2012M11_3moAve,47
LAUCN211050000000003,6.9,5.7,2013M08,2013M10_3moAve,2013M10_3moAve,58,7.9,2010M09_3moAve,21
LAUCN211070000000003,6.576,5.5,2014M07,2014M08_3moAve,2014M08_3moAve,68,7.576,2011M12_3moAve,36
LAUCN211090000000003,12.472,8.5,2010M10,2011M11_3moAve,2011M11_3moAve,35,13.472,2010M09_3moAve,21
LAUCN211110000000003,5.768,5.3,2014M09,2014M09_3moAve,2014M09_3moAve,69,6.768,2014M05_3moAve,65
LAUCN211130000000003,4.94,4.5,2014M08,2014M10_3moAve,2014M10_3moAve,70,5.94,2014M05_3moAve,65
LAUCN211150000000003,6.472,8.4,#N/A,#N/A,0,-24108,7.472,2014M11_3moAve,71
LAUCN211170000000003,5.336,4.5,2014M08,2014M09_3moAve,2014M09_3moAve,69,6.336,2014M05_3moAve,65
LAUCN211190000000003,6.808,10.1,#N/A,2009M01_3moAve,2009M01_3moAve,1,7.808,,-24108
LAUCN211210000000003,7.148,8.6,#N/A,#N/A,0,-24108,8.148,2014M12_3moAve,72
LAUCN211230000000003,5.752,5.6,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.752,2014M06_3moAve,66
LAUCN211250000000003,5.932,6.4,2015M04,#N/A,0,-24108,6.932,2014M10_3moAve,70
LAUCN211270000000003,8.148,9.3,2014M09,2014M10_3moAve,2014M10_3moAve,70,9.148,2014M09_3moAve,69
LAUCN211290000000003,6.932,8.5,#N/A,#N/A,0,-24108,7.932,2014M11_3moAve,71
LAUCN211310000000003,8.48,11.1,#N/A,#N/A,0,-24108,9.48,,-24108
LAUCN211330000000003,7.156,10.8,#N/A,#N/A,0,-24108,8.156,,-24108
LAUCN211350000000003,8.504,9.1,2014M09,2014M10_3moAve,2014M10_3moAve,70,9.504,2014M06_3moAve,66
LAUCN211370000000003,6.968,6.5,2014M10,2015M04_3moAve,2015M04_3moAve,76,7.968,2014M10_3moAve,70
LAUCN211390000000003,5.724,7.1,#N/A,#N/A,0,-24108,6.724,2014M10_3moAve,70
LAUCN211410000000003,5.808,5.2,2014M04,2014M06_3moAve,2014M06_3moAve,66,6.808,2013M11_3moAve,59
LAUCN211430000000003,6.988,5.9,2014M04,2014M06_3moAve,2014M06_3moAve,66,7.988,2013M06_3moAve,54
LAUCN211450000000003,5.3,5.8,2015M04,#N/A,0,-24108,6.3,2014M11_3moAve,71
LAUCN211470000000003,9.28,8.4,2014M09,2014M10_3moAve,2014M10_3moAve,70,10.28,2014M08_3moAve,68
LAUCN211490000000003,6.428,5.3,2012M04,2014M09_3moAve,2014M09_3moAve,69,7.428,2012M04_3moAve,40
LAUCN211510000000003,5.088,4.7,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.088,2012M12_3moAve,48
LAUCN211530000000003,10.5,12.8,#N/A,#N/A,0,-24108,11.5,2014M11_3moAve,71
LAUCN211550000000003,5.76,6,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.76,2014M06_3moAve,66
LAUCN211570000000003,6.028,5.8,2014M09,2014M10_3moAve,2014M10_3moAve,70,7.028,2014M06_3moAve,66
LAUCN211590000000003,7.716,8.6,2014M09,2009M01_3moAve,2009M01_3moAve,1,8.716,2011M12_3moAve,36
LAUCN211610000000003,5.236,6.3,#N/A,#N/A,0,-24108,6.236,2014M11_3moAve,71
LAUCN211630000000003,6.824,6,2014M07,2014M08_3moAve,2014M08_3moAve,68,7.824,2014M05_3moAve,65
LAUCN211650000000003,9.152,8.5,2014M05,2014M07_3moAve,2014M07_3moAve,67,10.152,2012M11_3moAve,47
LAUCN211670000000003,5.7,5.3,2014M08,2014M09_3moAve,2014M09_3moAve,69,6.7,2014M06_3moAve,66
LAUCN211690000000003,6.232,5,2014M04,2014M06_3moAve,2014M06_3moAve,66,7.232,2013M10_3moAve,58
LAUCN211710000000003,7.496,4.7,2012M04,2012M04_3moAve,2012M04_3moAve,40,8.496,2011M10_3moAve,34
LAUCN211730000000003,6.564,6.9,2014M09,2014M10_3moAve,2014M10_3moAve,70,7.564,2014M06_3moAve,66
LAUCN211750000000003,9.168,7.4,2014M04,2014M09_3moAve,2014M09_3moAve,69,10.168,2011M10_3moAve,34
LAUCN211770000000003,8.232,7.3,2013M11,2013M12_3moAve,2013M12_3moAve,60,9.232,2012M11_3moAve,47
LAUCN211790000000003,6.488,5.7,2014M04,2014M06_3moAve,2014M06_3moAve,66,7.488,2012M11_3moAve,47
LAUCN211810000000003,6.756,6.3,2014M09,2014M11_3moAve,2014M11_3moAve,71,7.756,2014M09_3moAve,69
LAUCN211830000000003,5.78,6.5,2015M04,#N/A,0,-24108,6.78,2014M10_3moAve,70
LAUCN211850000000003,5.156,5,2013M12,2014M06_3moAve,2014M06_3moAve,66,6.156,2012M04_3moAve,40
LAUCN211870000000003,5.728,4.1,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.728,2011M11_3moAve,35
LAUCN211890000000003,8.616,9.3,2014M10,2009M01_3moAve,2009M01_3moAve,1,9.616,2014M09_3moAve,69
LAUCN211910000000003,6.708,5.3,2014M04,2014M07_3moAve,2014M07_3moAve,67,7.708,2013M10_3moAve,58
LAUCN230210000000003,7.912,5.1,2012M09,2014M06_3moAve,2014M06_3moAve,66,8.912,2011M09_3moAve,33
LAUCN230230000000003,4.344,3.2,2014M06,2014M08_3moAve,2014M08_3moAve,68,5.344,2013M08_3moAve,56
LAUCN230250000000003,7.392,6,2014M06,2014M08_3moAve,2014M08_3moAve,68,8.392,2013M08_3moAve,56
LAUCN230270000000003,5.828,5,2013M09,2014M07_3moAve,2014M07_3moAve,67,6.828,2013M07_3moAve,55
LAUCN230290000000003,8.088,5.5,2013M08,2013M09_3moAve,2013M09_3moAve,57,9.088,2011M10_3moAve,34
LAUCN230310000000003,4.448,3.4,2014M08,2014M10_3moAve,2014M10_3moAve,70,5.448,2013M10_3moAve,58
LAUCN240010000000003,5.36,7,#N/A,#N/A,0,-24108,6.36,,-24108
LAUCN240030000000003,3.348,4.8,#N/A,#N/A,0,-24108,4.348,,-24108
LAUCN240050000000003,3.936,5.8,#N/A,#N/A,0,-24108,4.936,,-24108
LAUCN240090000000003,3.104,5.1,#N/A,#N/A,0,-24108,4.104,,-24108
LAUCN240110000000003,4.708,5.5,#N/A,#N/A,0,-24108,5.708,2015M05_3moAve,77
LAUCN240130000000003,3.272,4.6,#N/A,#N/A,0,-24108,4.272,,-24108
LAUCN240150000000003,4.42,6.3,#N/A,#N/A,0,-24108,5.42,,-24108
LAUCN240170000000003,3.22,5.5,#N/A,#N/A,0,-24108,4.22,,-24108
LAUCN240190000000003,6.22,7,#N/A,#N/A,0,-24108,7.22,,-24108
LAUCN240210000000003,3.22,4.7,#N/A,#N/A,0,-24108,4.22,,-24108
LAUCN240230000000003,4.6,5.9,#N/A,#N/A,0,-24108,5.6,,-24108
LAUCN240250000000003,3.688,5.4,#N/A,#N/A,0,-24108,4.688,,-24108
LAUCN240270000000003,2.784,4.3,#N/A,#N/A,0,-24108,3.784,,-24108
LAUCN240290000000003,4.1,5.5,#N/A,#N/A,0,-24108,5.1,,-24108
LAUCN240310000000003,2.88,4.1,#N/A,#N/A,0,-24108,3.88,,-24108
LAUCN240330000000003,3.94,5.5,#N/A,#N/A,0,-24108,4.94,,-24108
LAUCN240350000000003,3.528,4.7,#N/A,#N/A,0,-24108,4.528,,-24108
LAUCN240370000000003,3.252,5.6,#N/A,#N/A,0,-24108,4.252,,-24108
LAUCN240390000000003,5.812,7.9,#N/A,#N/A,0,-24108,6.812,,-24108
LAUCN240410000000003,3.748,4.7,#N/A,#N/A,0,-24108,4.748,,-24108
LAUCN240430000000003,4.916,5.8,#N/A,#N/A,0,-24108,5.916,2015M05_3moAve,77
LAUCN240450000000003,4.496,6.3,#N/A,#N/A,0,-24108,5.496,,-24108
LAUCN240470000000003,6.72,7.3,#N/A,#N/A,0,-24108,7.72,2009M08_3moAve,8
LAUCN245100000000003,5.984,8.2,#N/A,#N/A,0,-24108,6.984,,-24108
LAUCN250010000000003,5.516,4.7,2014M07,2014M09_3moAve,2014M09_3moAve,69,6.516,2009M08_3moAve,8
LAUCN250030000000003,4.912,5.1,2015M04,#N/A,0,-24108,5.912,2014M10_3moAve,70
LAUCN250050000000003,6.588,6.2,2014M10,2014M11_3moAve,2014M11_3moAve,71,7.588,2014M05_3moAve,65
LAUCN250070000000003,4.212,4,2009M06,2009M08_3moAve,2009M08_3moAve,8,5.212,2009M07_3moAve,7
LAUCN250090000000003,5.352,5.1,2014M10,2014M12_3moAve,2014M12_3moAve,72,6.352,2014M04_3moAve,64
LAUCN250110000000003,4.7,4.4,2014M10,2014M12_3moAve,2014M12_3moAve,72,5.7,2012M10_3moAve,46
LAUCN250130000000003,6.172,7,2015M04,2015M05_3moAve,2015M05_3moAve,77,7.172,2014M11_3moAve,71
LAUCN250150000000003,4.2,4.7,2015M04,2015M04_3moAve,2015M04_3moAve,76,5.2,2012M05_3moAve,41
LAUCN250170000000003,4.132,4.1,2014M11,2014M12_3moAve,2014M12_3moAve,72,5.132,2012M05_3moAve,41
LAUCN250190000000003,3.188,2.5,2014M08,2015M07_3moAve,2015M07_3moAve,79,4.188,2009M08_3moAve,8
LAUCN250210000000003,4.412,4.4,2014M11,2014M12_3moAve,2014M12_3moAve,72,5.412,2013M12_3moAve,60
LAUCN250230000000003,5.352,5.2,2014M10,2014M12_3moAve,2014M12_3moAve,72,6.352,2013M12_3moAve,60
LAUCN250250000000003,4.996,4.8,2014M10,2014M12_3moAve,2014M12_3moAve,72,5.996,2012M05_3moAve,41
LAUCN250270000000003,5.528,5.4,2014M10,2014M12_3moAve,2014M12_3moAve,72,6.528,2014M05_3moAve,65
LAUCN260010000000003,10.832,7.6,2012M09,2014M06_3moAve,2014M06_3moAve,66,11.832,2012M10_3moAve,46
LAUCN260030000000003,8.9,7.6,2014M08,2014M09_3moAve,2014M09_3moAve,69,9.9,2012M10_3moAve,46
LAUCN260050000000003,6.84,4.3,2012M09,2012M10_3moAve,2012M10_3moAve,46,7.84,2011M11_3moAve,35
LAUCN260070000000003,8.608,6.1,2011M11,2012M11_3moAve,2012M11_3moAve,47,9.608,2011M11_3moAve,35
LAUCN260090000000003,8.712,6.3,2014M06,2014M08_3moAve,2014M08_3moAve,68,9.712,2012M10_3moAve,46
LAUCN260110000000003,10.056,7.9,2014M08,2014M09_3moAve,2014M09_3moAve,69,11.056,2014M06_3moAve,66
LAUCN260130000000003,13.112,8.9,2012M09,2012M10_3moAve,2012M10_3moAve,46,14.112,2012M09_3moAve,45
LAUCN260150000000003,5.92,4.4,2012M10,2012M11_3moAve,2012M11_3moAve,47,6.92,2012M05_3moAve,41
LAUCN260170000000003,7.188,6,2014M04,2014M09_3moAve,2014M09_3moAve,69,8.188,2012M10_3moAve,46
LAUCN260190000000003,8.48,6,2014M05,2014M06_3moAve,2014M06_3moAve,66,9.48,2012M09_3moAve,45
LAUCN260210000000003,7.352,5.6,2014M04,2014M05_3moAve,2014M05_3moAve,65,8.352,2012M10_3moAve,46
LAUCN260230000000003,7.848,5.7,2012M11,2013M10_3moAve,2013M10_3moAve,58,8.848,2012M05_3moAve,41
LAUCN260250000000003,7.156,5.7,2012M11,2013M11_3moAve,2013M11_3moAve,59,8.156,2012M10_3moAve,46
LAUCN260270000000003,6.168,5.6,2014M04,2014M10_3moAve,2014M10_3moAve,70,7.168,2014M05_3moAve,65
LAUCN260290000000003,9.2,5.2,2012M10,2014M06_3moAve,2014M06_3moAve,66,10.2,2012M09_3moAve,45
LAUCN260310000000003,10.972,4.6,2009M06,2009M07_3moAve,2009M07_3moAve,7,11.972,2009M07_3moAve,7
LAUCN260330000000003,9.168,7.6,2011M10,2012M10_3moAve,2012M10_3moAve,46,10.168,2010M10_3moAve,22
LAUCN260350000000003,11.044,7.9,2012M09,2012M10_3moAve,2012M10_3moAve,46,12.044,2011M11_3moAve,35
LAUCN260370000000003,5.652,4.3,2012M04,2012M11_3moAve,2012M11_3moAve,47,6.652,2011M11_3moAve,35
LAUCN260390000000003,8.608,7.3,2014M08,2014M09_3moAve,2014M09_3moAve,69,9.608,2014M06_3moAve,66
LAUCN260410000000003,7.96,6.8,2014M08,2014M09_3moAve,2014M09_3moAve,69,8.96,2012M10_3moAve,46
LAUCN260430000000003,6.404,5.5,2014M08,2014M09_3moAve,2014M09_3moAve,69,7.404,2012M11_3moAve,47
LAUCN260450000000003,5.68,4.9,2012M11,2013M12_3moAve,2013M12_3moAve,60,6.68,2012M10_3moAve,46
LAUCN260470000000003,9.448,5.8,2012M09,2014M07_3moAve,2014M07_3moAve,67,10.448,2012M09_3moAve,45
LAUCN260490000000003,9.184,6.8,2012M04,2012M11_3moAve,2012M11_3moAve,47,10.184,2011M12_3moAve,36
LAUCN260510000000003,10.368,7.4,2012M10,2012M11_3moAve,2012M11_3moAve,47,11.368,2012M10_3moAve,46
LAUCN260530000000003,8.1,7.6,2014M09,2014M10_3moAve,2014M10_3moAve,70,9.1,2014M09_3moAve,69
LAUCN260550000000003,6.96,4.4,2012M09,2012M11_3moAve,2012M11_3moAve,47,7.96,2012M09_3moAve,45
LAUCN260570000000003,8.932,6.4,2011M10,2011M12_3moAve,2011M12_3moAve,36,9.932,2011M10_3moAve,34
LAUCN260590000000003,9.46,6.2,2011M11,2011M12_3moAve,2011M12_3moAve,36,10.46,2011M10_3moAve,34
LAUCN260610000000003,7.46,6.7,2012M09,2012M11_3moAve,2012M11_3moAve,47,8.46,2011M11_3moAve,35
LAUCN260630000000003,8.388,5.4,2011M10,2011M11_3moAve,2011M11_3moAve,35,9.388,2011M10_3moAve,34
