series_id,FIPS,Average2007,July2015,DateReturned,DateReturned3moMovingAve,DtReturnedValues,MonthsReturn,2007Ave_pls1,DateReturned3MoMovingAve_pls1,MonthsReturn_pls1
LAUCN190490000000003,CN1904900000000,3.06,2.7,2014M11,2015M05_3moAve,2015M05_3moAve,77,4.06,2011M11_3moAve,35
LAUCN190510000000003,CN1905100000000,4.78,3.6,2014M04,2014M12_3moAve,2014M12_3moAve,72,5.78,2011M05_3moAve,29
LAUCN190530000000003,CN1905300000000,3.964,3.1,2012M09,2012M11_3moAve,2012M11_3moAve,47,4.964,2011M05_3moAve,29
LAUCN190550000000003,CN1905500000000,3.756,3,2012M09,2012M11_3moAve,2012M11_3moAve,47,4.756,2011M10_3moAve,34
LAUCN190570000000003,CN1905700000000,5.116,4.4,2014M04,2014M06_3moAve,2014M06_3moAve,66,6.116,2012M05_3moAve,41
LAUCN190590000000003,CN1905900000000,4.208,3.1,2013M08,2013M09_3moAve,2013M09_3moAve,57,5.208,2011M08_3moAve,32
LAUCN190610000000003,CN1906100000000,4.188,3.3,2011M10,2012M09_3moAve,2012M09_3moAve,45,5.188,2010M11_3moAve,23
LAUCN190630000000003,CN1906300000000,3.836,3.2,2013M08,2013M09_3moAve,2013M09_3moAve,57,4.836,2012M05_3moAve,41
LAUCN190650000000003,CN1906500000000,4.856,4.1,2012M09,2012M10_3moAve,2012M10_3moAve,46,5.856,2011M07_3moAve,31
LAUCN190670000000003,CN1906700000000,5.152,3.3,2013M05,2013M08_3moAve,2013M08_3moAve,56,6.152,2010M10_3moAve,22
LAUCN190690000000003,CN1906900000000,3.972,2.8,2012M05,2012M10_3moAve,2012M10_3moAve,46,4.972,2011M06_3moAve,30
LAUCN190710000000003,CN1907100000000,4.268,2.9,2012M12,2013M06_3moAve,2013M06_3moAve,54,5.268,2011M04_3moAve,28
LAUCN190730000000003,CN1907300000000,3.732,3.5,2014M04,2014M11_3moAve,2014M11_3moAve,71,4.732,2012M10_3moAve,46
LAUCN190750000000003,CN1907500000000,3.376,3.3,2015M07,#N/A,0,-24108,4.376,2012M06_3moAve,42
LAUCN190770000000003,CN1907700000000,4.088,3.1,2013M11,2014M09_3moAve,2014M09_3moAve,69,5.088,2012M09_3moAve,45
LAUCN190790000000003,CN1907900000000,3.52,3.9,#N/A,#N/A,0,-24108,4.52,2014M09_3moAve,69
LAUCN190810000000003,CN1908100000000,5.052,2.5,2011M10,2011M11_3moAve,2011M11_3moAve,35,6.052,2010M09_3moAve,21
LAUCN190830000000003,CN1908300000000,4.032,3.4,2014M05,2014M10_3moAve,2014M10_3moAve,70,5.032,2012M05_3moAve,41
LAUCN190850000000003,CN1908500000000,4.196,3,2009M07,2009M08_3moAve,2009M08_3moAve,8,5.196,2009M05_3moAve,5
LAUCN190870000000003,CN1908700000000,5.024,3.9,2013M09,2013M09_3moAve,2013M09_3moAve,57,6.024,2012M07_3moAve,43
LAUCN190890000000003,CN1908900000000,4.156,2.8,2012M07,2012M08_3moAve,2012M08_3moAve,44,5.156,2010M10_3moAve,22
LAUCN190910000000003,CN1909100000000,3.372,3,2013M10,2015M06_3moAve,2015M06_3moAve,78,4.372,2011M11_3moAve,35
LAUCN190930000000003,CN1909300000000,3.612,2.8,2012M05,2012M10_3moAve,2012M10_3moAve,46,4.612,2010M07_3moAve,19
LAUCN190950000000003,CN1909500000000,3.952,2.9,2012M07,2012M11_3moAve,2012M11_3moAve,47,4.952,2010M09_3moAve,21
LAUCN190970000000003,CN1909700000000,4.928,3.5,2012M07,2012M09_3moAve,2012M09_3moAve,45,5.928,2011M09_3moAve,33
LAUCN190990000000003,CN1909900000000,6.976,3.4,2010M05,2010M09_3moAve,2010M09_3moAve,21,7.976,2009M10_3moAve,10
LAUCN191010000000003,CN1910100000000,4.288,3.4,2014M04,2014M12_3moAve,2014M12_3moAve,72,5.288,2012M05_3moAve,41
LAUCN191030000000003,CN1910300000000,2.864,2.8,2014M10,2014M12_3moAve,2014M12_3moAve,72,3.864,2010M11_3moAve,23
LAUCN191050000000003,CN1910500000000,4.308,3.3,2013M10,2014M10_3moAve,2014M10_3moAve,70,5.308,2010M11_3moAve,23
LAUCN191070000000003,CN1910700000000,4.364,3.5,2013M10,2014M06_3moAve,2014M06_3moAve,66,5.364,2010M11_3moAve,23
LAUCN191090000000003,CN1910900000000,3.78,2.5,2011M10,2011M11_3moAve,2011M11_3moAve,35,4.78,2010M09_3moAve,21
LAUCN191110000000003,CN1911100000000,6.124,5.9,2014M04,2014M10_3moAve,2014M10_3moAve,70,7.124,2012M05_3moAve,41
LAUCN191130000000003,CN1911300000000,3.86,3.6,2015M04,2015M05_3moAve,2015M05_3moAve,77,4.86,2013M08_3moAve,56
LAUCN191150000000003,CN1911500000000,4.228,3.6,2014M09,2014M10_3moAve,2014M10_3moAve,70,5.228,2012M06_3moAve,42
LAUCN191170000000003,CN1911700000000,3.972,3.4,2014M04,2014M06_3moAve,2014M06_3moAve,66,4.972,2011M10_3moAve,34
LAUCN191190000000003,CN1911900000000,2.52,1.8,2011M10,2013M10_3moAve,2013M10_3moAve,58,3.52,2010M09_3moAve,21
LAUCN191210000000003,CN1912100000000,4.476,3.4,2013M07,2013M09_3moAve,2013M09_3moAve,57,5.476,2011M08_3moAve,32
LAUCN191230000000003,CN1912300000000,4.072,3.8,2014M10,2014M11_3moAve,2014M11_3moAve,71,5.072,2012M06_3moAve,42
LAUCN191250000000003,CN1912500000000,3.796,3,2014M04,2014M06_3moAve,2014M06_3moAve,66,4.796,2011M11_3moAve,35
LAUCN191270000000003,CN1912700000000,4.576,4.1,2015M05,2015M06_3moAve,2015M06_3moAve,78,5.576,2013M07_3moAve,55
LAUCN191290000000003,CN1912900000000,3.696,4.1,2015M04,#N/A,0,-24108,4.696,2009M05_3moAve,5
LAUCN191310000000003,CN1913100000000,3.688,2.5,2013M10,2013M11_3moAve,2013M11_3moAve,59,4.688,2010M09_3moAve,21
LAUCN191330000000003,CN1913300000000,5.448,3.6,2013M06,2013M07_3moAve,2013M07_3moAve,55,6.448,2010M10_3moAve,22
LAUCN191350000000003,CN1913500000000,4.296,3.9,2015M04,2015M05_3moAve,2015M05_3moAve,77,5.296,2012M07_3moAve,43
LAUCN191370000000003,CN1913700000000,5.992,3.3,2011M04,2011M05_3moAve,2011M05_3moAve,29,6.992,2010M06_3moAve,18
LAUCN191390000000003,CN1913900000000,3.872,3.6,2015M04,2015M06_3moAve,2015M06_3moAve,78,4.872,2013M09_3moAve,57
LAUCN191410000000003,CN1914100000000,3.18,2.8,2013M05,2013M11_3moAve,2013M11_3moAve,59,4.18,2010M10_3moAve,22
LAUCN191430000000003,CN1914300000000,3.564,2.6,2012M10,2012M11_3moAve,2012M11_3moAve,47,4.564,2010M10_3moAve,22
LAUCN191450000000003,CN1914500000000,4.7,3.9,2013M10,2014M06_3moAve,2014M06_3moAve,66,5.7,2011M05_3moAve,29
LAUCN191470000000003,CN1914700000000,3.792,3,2012M10,2012M11_3moAve,2012M11_3moAve,47,4.792,2011M05_3moAve,29
LAUCN191490000000003,CN1914900000000,3.196,2.6,2014M05,2015M04_3moAve,2015M04_3moAve,76,4.196,2010M09_3moAve,21
LAUCN191510000000003,CN1915100000000,3.168,2.8,2014M09,2014M09_3moAve,2014M09_3moAve,69,4.168,2011M06_3moAve,30
LAUCN191530000000003,CN1915300000000,3.764,3.3,2015M04,2015M05_3moAve,2015M05_3moAve,77,4.764,2013M07_3moAve,55
LAUCN191550000000003,CN1915500000000,4.244,3.4,2013M09,2013M10_3moAve,2013M10_3moAve,58,5.244,2009M06_3moAve,6
LAUCN191570000000003,CN1915700000000,4.232,3.8,2012M09,2012M11_3moAve,2012M11_3moAve,47,5.232,2010M10_3moAve,22
LAUCN191590000000003,CN1915900000000,4.356,3.1,2010M05,2010M07_3moAve,2010M07_3moAve,19,5.356,2009M06_3moAve,6
LAUCN191610000000003,CN1916100000000,3.596,3.1,2011M11,2013M11_3moAve,2013M11_3moAve,59,4.596,2009M09_3moAve,9
LAUCN191630000000003,CN1916300000000,3.984,4.4,#N/A,#N/A,0,-24108,4.984,2015M05_3moAve,77
LAUCN191650000000003,CN1916500000000,3.16,2.5,2012M09,2013M10_3moAve,2013M10_3moAve,58,4.16,2009M05_3moAve,5
LAUCN191670000000003,CN1916700000000,2.684,2.3,2013M10,2013M11_3moAve,2013M11_3moAve,59,3.684,2009M11_3moAve,11
LAUCN191690000000003,CN1916900000000,2.968,2.7,2012M11,2013M11_3moAve,2013M11_3moAve,59,3.968,2010M10_3moAve,22
LAUCN191710000000003,CN1917100000000,4.832,3.8,2012M10,2013M09_3moAve,2013M09_3moAve,57,5.832,2010M07_3moAve,19
LAUCN191730000000003,CN1917300000000,4.036,3.2,2012M04,2012M05_3moAve,2012M05_3moAve,41,5.036,2010M10_3moAve,22
LAUCN191750000000003,CN1917500000000,4.332,3.8,2012M09,2012M11_3moAve,2012M11_3moAve,47,5.332,2010M07_3moAve,19
LAUCN191770000000003,CN1917700000000,4.572,3.7,2013M10,2014M06_3moAve,2014M06_3moAve,66,5.572,2012M05_3moAve,41
LAUCN191790000000003,CN1917900000000,4.68,4.7,2015M05,#N/A,0,-24108,5.68,2014M05_3moAve,65
LAUCN191810000000003,CN1918100000000,3.532,2.9,2015M04,2015M05_3moAve,2015M05_3moAve,77,4.532,2012M09_3moAve,45
LAUCN191830000000003,CN1918300000000,3.74,2.8,2012M09,2012M11_3moAve,2012M11_3moAve,47,4.74,2010M10_3moAve,22
LAUCN191850000000003,CN1918500000000,4.384,3.6,2015M04,2015M05_3moAve,2015M05_3moAve,77,5.384,2010M11_3moAve,23
LAUCN191870000000003,CN1918700000000,4.152,4.4,2015M05,#N/A,0,-24108,5.152,2013M09_3moAve,57
LAUCN191890000000003,CN1918900000000,4.872,4,2012M10,2012M11_3moAve,2012M11_3moAve,47,5.872,2011M11_3moAve,35
LAUCN191910000000003,CN1919100000000,3.976,3,2011M09,2011M11_3moAve,2011M11_3moAve,35,4.976,2009M11_3moAve,11
LAUCN191930000000003,CN1919300000000,3.872,3.6,2015M04,2015M05_3moAve,2015M05_3moAve,77,4.872,2012M10_3moAve,46
LAUCN191950000000003,CN1919500000000,4.452,3.7,2014M05,2014M07_3moAve,2014M07_3moAve,67,5.452,2012M06_3moAve,42
LAUCN191970000000003,CN1919700000000,4.184,3.8,2013M07,2013M09_3moAve,2013M09_3moAve,57,5.184,2012M09_3moAve,45
LAUCN200010000000003,CN2000100000000,4.308,6.8,2014M10,2014M11_3moAve,2014M11_3moAve,71,5.308,2013M11_3moAve,59
LAUCN200030000000003,CN2000300000000,4.76,5.9,2013M12,2014M10_3moAve,2014M10_3moAve,70,5.76,2012M11_3moAve,47
LAUCN200050000000003,CN2000500000000,4.616,8,#N/A,#N/A,0,-24108,5.616,2014M11_3moAve,71
LAUCN200070000000003,CN2000700000000,3.252,5.2,2013M12,2014M06_3moAve,2014M06_3moAve,66,4.252,2010M11_3moAve,23
LAUCN200090000000003,CN2000900000000,3.408,4.9,2013M11,2013M12_3moAve,2013M12_3moAve,60,4.408,2012M10_3moAve,46
LAUCN200110000000003,CN2001100000000,4.636,5.7,2014M10,2014M11_3moAve,2014M11_3moAve,71,5.636,2013M11_3moAve,59
LAUCN200130000000003,CN2001300000000,4.236,5,2013M10,2014M05_3moAve,2014M05_3moAve,65,5.236,2012M05_3moAve,41
LAUCN200150000000003,CN2001500000000,4.256,5.2,2014M11,2014M12_3moAve,2014M12_3moAve,72,5.256,2013M11_3moAve,59
LAUCN200170000000003,CN2001700000000,4.08,4.2,2013M11,2013M12_3moAve,2013M12_3moAve,60,5.08,2009M11_3moAve,11
LAUCN200190000000003,CN2001900000000,4.656,6.9,2014M11,#N/A,0,-24108,5.656,2013M12_3moAve,60
LAUCN200210000000003,CN2002100000000,5.032,5.7,2013M12,2014M10_3moAve,2014M10_3moAve,70,6.032,2013M11_3moAve,59
LAUCN200230000000003,CN2002300000000,3.348,3.5,2009M02,2009M02_3moAve,2009M02_3moAve,2,4.348,2009M05_3moAve,5
LAUCN200250000000003,CN2002500000000,3.1,3,2012M11,2012M12_3moAve,2012M12_3moAve,48,4.1,2009M05_3moAve,5
LAUCN200270000000003,CN2002700000000,3.388,5.5,#N/A,#N/A,0,-24108,4.388,2009M05_3moAve,5
LAUCN200290000000003,CN2002900000000,3.624,4.8,2013M10,2013M12_3moAve,2013M12_3moAve,60,4.624,2009M05_3moAve,5
LAUCN200310000000003,CN2003100000000,4.616,8,2009M10,2014M04_3moAve,2014M04_3moAve,64,5.616,2009M10_3moAve,10
LAUCN200330000000003,CN2003300000000,3.156,4.1,2013M10,2013M11_3moAve,2013M11_3moAve,59,4.156,2009M05_3moAve,5
LAUCN200350000000003,CN2003500000000,4.204,5.8,2014M04,#N/A,0,-24108,5.204,2014M01_3moAve,61
LAUCN200370000000003,CN2003700000000,5.1,6.2,2013M12,2014M11_3moAve,2014M11_3moAve,71,6.1,2012M11_3moAve,47
LAUCN200390000000003,CN2003900000000,3.112,4.6,2009M12,2014M11_3moAve,2014M11_3moAve,71,4.112,2009M05_3moAve,5
LAUCN200410000000003,CN2004100000000,3.932,5.8,#N/A,#N/A,0,-24108,4.932,2014M09_3moAve,69
LAUCN200430000000003,CN2004300000000,5.156,5.6,2013M04,2013M10_3moAve,2013M10_3moAve,58,6.156,2012M09_3moAve,45
LAUCN200450000000003,CN2004500000000,4.044,4.8,2013M10,2013M12_3moAve,2013M12_3moAve,60,5.044,2011M12_3moAve,36
LAUCN200470000000003,CN2004700000000,3.136,4.4,2013M11,2009M01_3moAve,2009M01_3moAve,1,4.136,2009M05_3moAve,5
LAUCN200490000000003,CN2004900000000,5.72,7.3,2012M10,2012M12_3moAve,2012M12_3moAve,48,6.72,2011M11_3moAve,35
LAUCN200510000000003,CN2005100000000,2.912,3.6,2013M04,2013M11_3moAve,2013M11_3moAve,59,3.912,2009M10_3moAve,10
LAUCN200530000000003,CN2005300000000,3.344,3.7,2012M04,2012M06_3moAve,2012M06_3moAve,42,4.344,2009M05_3moAve,5
LAUCN200550000000003,CN2005500000000,3.488,4.5,2013M11,2013M12_3moAve,2013M12_3moAve,60,4.488,2009M05_3moAve,5
LAUCN200570000000003,CN2005700000000,3.104,4.3,2009M12,2009M01_3moAve,2009M01_3moAve,1,4.104,2009M05_3moAve,5
LAUCN200590000000003,CN2005900000000,5.344,5.7,2013M11,2013M11_3moAve,2013M11_3moAve,59,6.344,2012M12_3moAve,48
LAUCN200610000000003,CN2006100000000,4.544,7.6,#N/A,#N/A,0,-24108,5.544,,-24108
LAUCN200630000000003,CN2006300000000,2.9,3.6,2009M01,2009M01_3moAve,2009M01_3moAve,1,3.9,2009M05_3moAve,5
LAUCN200650000000003,CN2006500000000,3.22,4.8,2012M04,2012M11_3moAve,2012M11_3moAve,47,4.22,2009M11_3moAve,11
LAUCN200670000000003,CN2006700000000,2.852,4.5,#N/A,#N/A,0,-24108,3.852,2009M05_3moAve,5
LAUCN200690000000003,CN2006900000000,2.636,3,2009M12,2009M12_3moAve,2009M12_3moAve,12,3.636,2009M05_3moAve,5
LAUCN200710000000003,CN2007100000000,3.492,2.8,2009M04,2009M12_3moAve,2009M12_3moAve,12,4.492,2009M05_3moAve,5
LAUCN200730000000003,CN2007300000000,4.952,5.4,2013M04,2013M11_3moAve,2013M11_3moAve,59,5.952,2011M11_3moAve,35
LAUCN200750000000003,CN2007500000000,3.432,2.5,2010M01,2009M01_3moAve,2009M01_3moAve,1,4.432,2009M05_3moAve,5
LAUCN200770000000003,CN2007700000000,3.112,4.7,2014M10,#N/A,0,-24108,4.112,2012M10_3moAve,46
LAUCN200790000000003,CN2007900000000,3.808,4.8,2014M12,#N/A,0,-24108,4.808,2013M10_3moAve,58
LAUCN200810000000003,CN2008100000000,2.808,3.1,2012M12,2009M01_3moAve,2009M01_3moAve,1,3.808,2009M05_3moAve,5
LAUCN200830000000003,CN2008300000000,3.712,3.9,2009M01,2009M01_3moAve,2009M01_3moAve,1,4.712,2009M05_3moAve,5
LAUCN200850000000003,CN2008500000000,5.648,4.6,2010M12,2010M12_3moAve,2010M12_3moAve,24,6.648,2009M10_3moAve,10
LAUCN200870000000003,CN2008700000000,5.128,5,2013M11,2013M12_3moAve,2013M12_3moAve,60,6.128,2012M05_3moAve,41
LAUCN200890000000003,CN2008900000000,3.016,5,2013M12,#N/A,0,-24108,4.016,2009M05_3moAve,5
LAUCN200910000000003,CN2009100000000,4.32,4,2012M10,2012M11_3moAve,2012M11_3moAve,47,5.32,2011M10_3moAve,34
LAUCN200930000000003,CN2009300000000,3.32,4.1,2013M09,2013M11_3moAve,2013M11_3moAve,59,4.32,2009M11_3moAve,11
LAUCN200950000000003,CN2009500000000,3.352,5.3,2014M10,2014M11_3moAve,2014M11_3moAve,71,4.352,2014M05_3moAve,65
LAUCN200970000000003,CN2009700000000,4.096,4.4,2009M01,2009M01_3moAve,2009M01_3moAve,1,5.096,2009M05_3moAve,5
LAUCN200990000000003,CN2009900000000,5.104,6.9,2014M10,2014M12_3moAve,2014M12_3moAve,72,6.104,2014M05_3moAve,65
LAUCN201010000000003,CN2010100000000,3.64,3.9,2009M03,2009M07_3moAve,2009M07_3moAve,7,4.64,2009M05_3moAve,5
LAUCN201030000000003,CN2010300000000,5.592,5.1,2013M10,2013M11_3moAve,2013M11_3moAve,59,6.592,2011M12_3moAve,36
LAUCN201050000000003,CN2010500000000,3.808,4.2,2013M11,2013M12_3moAve,2013M12_3moAve,60,4.808,2011M11_3moAve,35
LAUCN201070000000003,CN2010700000000,6.548,6.9,2014M09,2014M11_3moAve,2014M11_3moAve,71,7.548,2013M11_3moAve,59
LAUCN201090000000003,CN2010900000000,2.816,3.3,2009M11,2012M06_3moAve,2012M06_3moAve,42,3.816,2009M05_3moAve,5
LAUCN201110000000003,CN2011100000000,4.944,5.5,2014M04,2014M10_3moAve,2014M10_3moAve,70,5.944,2009M10_3moAve,10
LAUCN201130000000003,CN2011300000000,3.524,3.9,2013M10,2013M11_3moAve,2013M11_3moAve,59,4.524,2011M06_3moAve,30
LAUCN201150000000003,CN2011500000000,3.684,4.8,2014M12,2015M04_3moAve,2015M04_3moAve,76,4.684,2012M12_3moAve,48
LAUCN201170000000003,CN2011700000000,3.456,3.6,2013M10,2013M11_3moAve,2013M11_3moAve,59,4.456,2011M10_3moAve,34
LAUCN201190000000003,CN2011900000000,2.916,4.1,2012M09,2013M10_3moAve,2013M10_3moAve,58,3.916,2009M10_3moAve,10
LAUCN201210000000003,CN2012100000000,4.908,4.9,2013M10,2013M11_3moAve,2013M11_3moAve,59,5.908,2012M10_3moAve,46
LAUCN201230000000003,CN2012300000000,3.42,3.4,2009M01,2009M01_3moAve,2009M01_3moAve,1,4.42,2009M05_3moAve,5
LAUCN201250000000003,CN2012500000000,5.212,8.3,2014M11,2014M12_3moAve,2014M12_3moAve,72,6.212,2013M11_3moAve,59
LAUCN201270000000003,CN2012700000000,4.856,4.9,2013M09,2014M05_3moAve,2014M05_3moAve,65,5.856,2012M11_3moAve,47
LAUCN201290000000003,CN2012900000000,2.772,5.6,#N/A,#N/A,0,-24108,3.772,2009M12_3moAve,12
LAUCN201310000000003,CN2013100000000,3.1,3.4,2013M10,2013M11_3moAve,2013M11_3moAve,59,4.1,2009M05_3moAve,5
LAUCN201330000000003,CN2013300000000,4.496,8.9,#N/A,#N/A,0,-24108,5.496,,-24108
LAUCN201350000000003,CN2013500000000,3.004,3.7,2011M04,2013M11_3moAve,2013M11_3moAve,59,4.004,2009M10_3moAve,10
LAUCN201370000000003,CN2013700000000,3.252,3,2011M10,2011M11_3moAve,2011M11_3moAve,35,4.252,2009M11_3moAve,11
LAUCN201390000000003,CN2013900000000,5.72,5.7,2013M11,2013M12_3moAve,2013M12_3moAve,60,6.72,2013M09_3moAve,57
LAUCN201410000000003,CN2014100000000,3.608,4.9,2013M04,2014M10_3moAve,2014M10_3moAve,70,4.608,2009M05_3moAve,5
LAUCN201430000000003,CN2014300000000,3.732,4.5,2013M11,2014M11_3moAve,2014M11_3moAve,71,4.732,2012M12_3moAve,48
LAUCN201450000000003,CN2014500000000,3.144,4.4,2014M09,2014M11_3moAve,2014M11_3moAve,71,4.144,2009M05_3moAve,5
LAUCN201470000000003,CN2014700000000,3.616,4.2,2013M12,2014M06_3moAve,2014M06_3moAve,66,4.616,2012M05_3moAve,41
LAUCN201490000000003,CN2014900000000,3.436,4.6,2014M09,2014M11_3moAve,2014M11_3moAve,71,4.436,2012M11_3moAve,47
LAUCN201510000000003,CN2015100000000,3.26,4.7,2013M11,2013M12_3moAve,2013M12_3moAve,60,4.26,2012M11_3moAve,47
LAUCN201530000000003,CN2015300000000,3.512,2.9,2009M11,2009M12_3moAve,2009M12_3moAve,12,4.512,2009M05_3moAve,5
LAUCN201550000000003,CN2015500000000,4.18,5,2014M04,2014M11_3moAve,2014M11_3moAve,71,5.18,2012M11_3moAve,47
LAUCN201570000000003,CN2015700000000,3.168,3.4,2011M12,2013M11_3moAve,2013M11_3moAve,59,4.168,2009M05_3moAve,5
LAUCN201590000000003,CN2015900000000,3.82,4.8,2013M10,2013M11_3moAve,2013M11_3moAve,59,4.82,2009M11_3moAve,11
LAUCN201610000000003,CN2016100000000,3.32,4.3,2013M11,2014M11_3moAve,2014M11_3moAve,71,4.32,2009M10_3moAve,10
LAUCN201630000000003,CN2016300000000,4.116,5.5,2012M11,2013M06_3moAve,2013M06_3moAve,54,5.116,2011M10_3moAve,34
LAUCN201650000000003,CN2016500000000,3.772,4.5,2013M10,2013M11_3moAve,2013M11_3moAve,59,4.772,2011M05_3moAve,29
LAUCN201670000000003,CN2016700000000,3.684,4.2,2012M12,2012M12_3moAve,2012M12_3moAve,48,4.684,2009M12_3moAve,12
LAUCN201690000000003,CN2016900000000,3.696,4.7,2014M10,2014M12_3moAve,2014M12_3moAve,72,4.696,2013M11_3moAve,59
LAUCN201710000000003,CN2017100000000,2.736,3.3,2009M10,2009M12_3moAve,2009M12_3moAve,12,3.736,2009M05_3moAve,5
LAUCN201730000000003,CN2017300000000,4.368,5.8,#N/A,#N/A,0,-24108,5.368,2013M12_3moAve,60
LAUCN201750000000003,CN2017500000000,3.26,5.4,2013M12,2014M11_3moAve,2014M11_3moAve,71,4.26,2011M12_3moAve,36
LAUCN201770000000003,CN2017700000000,4.824,5,2013M12,2014M06_3moAve,2014M06_3moAve,66,5.824,2013M10_3moAve,58
LAUCN201790000000003,CN2017900000000,2.68,3.1,2009M01,2009M01_3moAve,2009M01_3moAve,1,3.68,2009M05_3moAve,5
LAUCN201810000000003,CN2018100000000,3.004,3.6,2014M04,2014M11_3moAve,2014M11_3moAve,71,4.004,2009M10_3moAve,10
LAUCN201830000000003,CN2018300000000,3.568,4.9,2012M09,2012M11_3moAve,2012M11_3moAve,47,4.568,2009M07_3moAve,7
LAUCN201850000000003,CN2018500000000,3.676,5.6,2013M12,2013M12_3moAve,2013M12_3moAve,60,4.676,2010M11_3moAve,23
LAUCN201870000000003,CN2018700000000,3.14,3.5,2009M01,2009M01_3moAve,2009M01_3moAve,1,4.14,2009M05_3moAve,5
LAUCN201890000000003,CN2018900000000,3.34,4.6,2012M04,2012M11_3moAve,2012M11_3moAve,47,4.34,2009M12_3moAve,12
LAUCN201910000000003,CN2019100000000,4.512,5.5,2013M12,2014M11_3moAve,2014M11_3moAve,71,5.512,2013M10_3moAve,58
LAUCN201930000000003,CN2019300000000,3.048,3.5,2012M09,2013M12_3moAve,2013M12_3moAve,60,4.048,2009M05_3moAve,5
LAUCN201950000000003,CN2019500000000,3.164,4,2009M10,2013M12_3moAve,2013M12_3moAve,60,4.164,2009M05_3moAve,5
LAUCN201970000000003,CN2019700000000,4.248,4.5,2013M11,2013M12_3moAve,2013M12_3moAve,60,5.248,2012M06_3moAve,42
LAUCN201990000000003,CN2019900000000,3.792,4,2010M07,2013M04_3moAve,2013M04_3moAve,52,4.792,2010M08_3moAve,20
LAUCN202010000000003,CN2020100000000,3.496,4.1,2013M04,2013M10_3moAve,2013M10_3moAve,58,4.496,2009M10_3moAve,10
LAUCN202030000000003,CN2020300000000,3.06,3.8,2009M11,2009M12_3moAve,2009M12_3moAve,12,4.06,2009M05_3moAve,5
LAUCN202050000000003,CN2020500000000,4.612,7.7,#N/A,#N/A,0,-24108,5.612,,-24108
LAUCN202070000000003,CN2020700000000,5.392,6.4,2013M11,2013M12_3moAve,2013M12_3moAve,60,6.392,2011M05_3moAve,29
LAUCN202090000000003,CN2020900000000,7.824,6.8,2012M11,2013M11_3moAve,2013M11_3moAve,59,8.824,2011M12_3moAve,36
LAUCN210010000000003,CN2100100000000,6.3,6.9,#N/A,#N/A,0,-24108,7.3,2014M10_3moAve,70
LAUCN210030000000003,CN2100300000000,6.404,5.2,2013M12,2014M05_3moAve,2014M05_3moAve,65,7.404,2013M10_3moAve,58
LAUCN210050000000003,CN2100500000000,5.652,4.6,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.652,2012M05_3moAve,41
LAUCN210070000000003,CN2100700000000,5.86,6.7,#N/A,#N/A,0,-24108,6.86,2014M10_3moAve,70
LAUCN210090000000003,CN2100900000000,5.632,5.2,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.632,2014M06_3moAve,66
LAUCN210110000000003,CN2101100000000,8.184,7.9,2014M08,2014M09_3moAve,2014M09_3moAve,69,9.184,2014M06_3moAve,66
LAUCN210130000000003,CN2101300000000,8.412,9.2,2014M09,2014M11_3moAve,2014M11_3moAve,71,9.412,2014M09_3moAve,69
LAUCN210150000000003,CN2101500000000,4.896,4.3,2014M08,2014M09_3moAve,2014M09_3moAve,69,5.896,2014M05_3moAve,65
LAUCN210170000000003,CN2101700000000,5.328,5,2014M08,2014M10_3moAve,2014M10_3moAve,70,6.328,2014M05_3moAve,65
LAUCN210190000000003,CN2101900000000,5.508,6.8,#N/A,#N/A,0,-24108,6.508,2014M10_3moAve,70
LAUCN210210000000003,CN2102100000000,6.38,5.9,2014M09,2014M10_3moAve,2014M10_3moAve,70,7.38,2014M06_3moAve,66
LAUCN210230000000003,CN2102300000000,6.572,6.1,2014M09,2014M10_3moAve,2014M10_3moAve,70,7.572,2014M08_3moAve,68
LAUCN210250000000003,CN2102500000000,7.124,9.4,#N/A,#N/A,0,-24108,8.124,,-24108
LAUCN210270000000003,CN2102700000000,6.708,6.1,2014M04,2014M10_3moAve,2014M10_3moAve,70,7.708,2014M05_3moAve,65
LAUCN210290000000003,CN2102900000000,6.256,5.4,2014M04,2014M06_3moAve,2014M06_3moAve,66,7.256,2013M10_3moAve,58
LAUCN210310000000003,CN2103100000000,7.072,5.8,2014M08,2014M09_3moAve,2014M09_3moAve,69,8.072,2012M11_3moAve,47
LAUCN210330000000003,CN2103300000000,5.892,5.8,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.892,2014M06_3moAve,66
LAUCN210350000000003,CN2103500000000,5.592,4.9,2014M04,2014M09_3moAve,2014M09_3moAve,69,6.592,2014M04_3moAve,64
LAUCN210370000000003,CN2103700000000,5.484,4.5,2014M04,2014M06_3moAve,2014M06_3moAve,66,6.484,2012M11_3moAve,47
LAUCN210390000000003,CN2103900000000,6.288,5.6,2013M12,2014M05_3moAve,2014M05_3moAve,65,7.288,2012M11_3moAve,47
LAUCN210410000000003,CN2104100000000,6.384,6.2,2014M09,2014M10_3moAve,2014M10_3moAve,70,7.384,2014M08_3moAve,68
LAUCN210430000000003,CN2104300000000,7.6,10.3,#N/A,#N/A,0,-24108,8.6,2014M11_3moAve,71
LAUCN210450000000003,CN2104500000000,5.912,6.2,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.912,2014M07_3moAve,67
