series_id,FIPS,FIPS_code,Average2007,July2015,DateReturned,DateReturned3moMovingAve,DtReturnedValues,MonthsReturn,2007Ave_pls1,DateReturned3MoMovingAve_pls1,MonthsReturn_pls1
LAUCN133110000000003,CN1331100000000,13311,4.5,5.6,#N/A,#N/A,0,-24108,5.5,2015M05_3moAve,77
LAUCN133130000000003,CN1331300000000,13313,6.024,7.1,#N/A,#N/A,0,-24108,7.024,2015M03_3moAve,75
LAUCN133150000000003,CN1331500000000,13315,6.992,8.2,#N/A,#N/A,0,-24108,7.992,2015M04_3moAve,76
LAUCN133170000000003,CN1331700000000,13317,7.432,8.1,#N/A,#N/A,0,-24108,8.432,2015M01_3moAve,73
LAUCN133190000000003,CN1331900000000,13319,6.108,8.2,#N/A,#N/A,0,-24108,7.108,,-24108
LAUCN133210000000003,CN1332100000000,13321,5.992,7.4,#N/A,#N/A,0,-24108,6.992,2014M12_3moAve,72
LAUCN150010000000003,CN1500100000000,15001,4.732,4.2,2014M12,#N/A,0,-24108,5.732,2014M05_3moAve,65
LAUCN150030000000003,CN1500300000000,15003,3.216,3,2015M07,#N/A,0,-24108,4.216,2013M05_3moAve,53
LAUCN150070000000003,CN1500700000000,15007,3.736,3.6,2015M07,#N/A,0,-24108,4.736,2014M09_3moAve,69
LAUCN150090000000003,CN1500900000000,15009,3.884,3.3,2014M12,2015M07_3moAve,2015M07_3moAve,79,4.884,2014M04_3moAve,64
LAUCN160010000000003,CN1600100000000,16001,3.724,3.2,2014M10,2014M11_3moAve,2014M11_3moAve,71,4.724,2013M12_3moAve,60
LAUCN160030000000003,CN1600300000000,16003,8.12,6.1,2014M06,2014M07_3moAve,2014M07_3moAve,67,9.12,2014M07_3moAve,67
LAUCN160050000000003,CN1600500000000,16005,3.816,4.1,2015M05,2015M06_3moAve,2015M06_3moAve,78,4.816,2014M05_3moAve,65
LAUCN160070000000003,CN1600700000000,16007,2.82,3.9,#N/A,#N/A,0,-24108,3.82,2014M10_3moAve,70
LAUCN160090000000003,CN1600900000000,16009,8.032,6,2013M08,2013M10_3moAve,2013M10_3moAve,58,9.032,2013M07_3moAve,55
LAUCN160110000000003,CN1601100000000,16011,3.32,4.1,#N/A,#N/A,0,-24108,4.32,2014M06_3moAve,66
LAUCN160130000000003,CN1601300000000,16013,3.128,3.1,2015M07,#N/A,0,-24108,4.128,2014M07_3moAve,67
LAUCN160150000000003,CN1601500000000,16015,4.636,4.9,2015M05,#N/A,0,-24108,5.636,2014M07_3moAve,67
LAUCN160170000000003,CN1601700000000,16017,5.212,5.2,2015M05,2015M07_3moAve,2015M07_3moAve,79,6.212,2014M08_3moAve,68
LAUCN160190000000003,CN1601900000000,16019,2.872,3.5,#N/A,#N/A,0,-24108,3.872,2014M11_3moAve,71
LAUCN160210000000003,CN1602100000000,16021,7.484,4.6,2013M05,2013M07_3moAve,2013M07_3moAve,55,8.484,2012M07_3moAve,43
LAUCN160230000000003,CN1602300000000,16023,3.388,4.4,#N/A,#N/A,0,-24108,4.388,2014M10_3moAve,70
LAUCN160250000000003,CN1602500000000,16025,3.476,3.3,2014M09,#N/A,0,-24108,4.476,2014M06_3moAve,66
LAUCN160270000000003,CN1602700000000,16027,5.036,4.9,2014M10,2015M05_3moAve,2015M05_3moAve,77,6.036,2014M05_3moAve,65
LAUCN160290000000003,CN1602900000000,16029,3.272,3.5,#N/A,#N/A,0,-24108,4.272,2014M06_3moAve,66
LAUCN160310000000003,CN1603100000000,16031,3.552,3.5,2014M10,2015M05_3moAve,2015M05_3moAve,77,4.552,2013M11_3moAve,59
LAUCN160330000000003,CN1603300000000,16033,2.884,3.2,2014M10,#N/A,0,-24108,3.884,2014M07_3moAve,67
LAUCN160350000000003,CN1603500000000,16035,9.144,6.7,2013M09,2014M07_3moAve,2014M07_3moAve,67,10.144,2012M10_3moAve,46
LAUCN160370000000003,CN1603700000000,16037,4.08,4.8,#N/A,#N/A,0,-24108,5.08,2009M06_3moAve,6
LAUCN160390000000003,CN1603900000000,16039,4.772,4.6,2014M09,2014M10_3moAve,2014M10_3moAve,70,5.772,2014M05_3moAve,65
LAUCN160410000000003,CN1604100000000,16041,2.74,3,2015M05,#N/A,0,-24108,3.74,2013M11_3moAve,59
LAUCN160430000000003,CN1604300000000,16043,4.096,3,2013M10,2014M06_3moAve,2014M06_3moAve,66,5.096,2012M10_3moAve,46
LAUCN160450000000003,CN1604500000000,16045,5.404,4.9,2014M05,2014M07_3moAve,2014M07_3moAve,67,6.404,2014M05_3moAve,65
LAUCN160470000000003,CN1604700000000,16047,2.796,3.2,#N/A,#N/A,0,-24108,3.796,2014M06_3moAve,66
LAUCN160490000000003,CN1604900000000,16049,6.336,5.4,2014M07,2014M08_3moAve,2014M08_3moAve,68,7.336,2014M07_3moAve,67
LAUCN160510000000003,CN1605100000000,16051,3.128,3.3,2015M05,#N/A,0,-24108,4.128,2014M06_3moAve,66
LAUCN160530000000003,CN1605300000000,16053,3.532,3.4,2014M09,2015M05_3moAve,2015M05_3moAve,77,4.532,2014M05_3moAve,65
LAUCN160550000000003,CN1605500000000,16055,4.548,4.3,2015M05,2015M06_3moAve,2015M06_3moAve,78,5.548,2014M06_3moAve,66
LAUCN160570000000003,CN1605700000000,16057,3.46,4.2,2014M09,2014M11_3moAve,2014M11_3moAve,71,4.46,2013M11_3moAve,59
LAUCN160590000000003,CN1605900000000,16059,5.756,5,2015M05,2015M06_3moAve,2015M06_3moAve,78,6.756,2014M07_3moAve,67
LAUCN160610000000003,CN1606100000000,16061,3.252,3.9,#N/A,#N/A,0,-24108,4.252,2014M06_3moAve,66
LAUCN160630000000003,CN1606300000000,16063,4.572,3.8,2014M08,2014M09_3moAve,2014M09_3moAve,69,5.572,2014M06_3moAve,66
LAUCN160650000000003,CN1606500000000,16065,2.856,3.2,2014M10,#N/A,0,-24108,3.856,2013M11_3moAve,59
LAUCN160670000000003,CN1606700000000,16067,4.244,3.6,2014M05,2014M10_3moAve,2014M10_3moAve,70,5.244,2012M10_3moAve,46
LAUCN160690000000003,CN1606900000000,16069,3.772,3.7,2014M05,2014M07_3moAve,2014M07_3moAve,67,4.772,2013M07_3moAve,55
LAUCN160710000000003,CN1607100000000,16071,2.612,4.3,#N/A,#N/A,0,-24108,3.612,2014M06_3moAve,66
LAUCN160730000000003,CN1607300000000,16073,2.492,3,#N/A,#N/A,0,-24108,3.492,2014M05_3moAve,65
LAUCN160750000000003,CN1607500000000,16075,5.06,5,2014M05,2014M10_3moAve,2014M10_3moAve,70,6.06,2013M09_3moAve,57
LAUCN160770000000003,CN1607700000000,16077,4.636,4,2013M10,2014M05_3moAve,2014M05_3moAve,65,5.636,2013M10_3moAve,58
LAUCN160790000000003,CN1607900000000,16079,6.804,6.7,2015M05,2015M07_3moAve,2015M07_3moAve,79,7.804,2015M05_3moAve,77
LAUCN160810000000003,CN1608100000000,16081,2.32,2.6,#N/A,#N/A,0,-24108,3.32,2014M08_3moAve,68
LAUCN160830000000003,CN1608300000000,16083,3.392,3.7,2015M05,#N/A,0,-24108,4.392,2014M06_3moAve,66
LAUCN160850000000003,CN1608500000000,16085,6.572,4.4,2014M06,2014M07_3moAve,2014M07_3moAve,67,7.572,2014M06_3moAve,66
LAUCN160870000000003,CN1608700000000,16087,4.98,5.2,2015M05,2015M06_3moAve,2015M06_3moAve,78,5.98,2014M09_3moAve,69
LAUCN170010000000003,CN1700100000000,17001,4.3,4.7,2015M04,#N/A,0,-24108,5.3,2014M05_3moAve,65
LAUCN170030000000003,CN1700300000000,17003,8.792,8.9,2014M10,2014M12_3moAve,2014M12_3moAve,72,9.792,2014M10_3moAve,70
LAUCN170050000000003,CN1700500000000,17005,5.86,4.8,2014M04,2014M10_3moAve,2014M10_3moAve,70,6.86,2014M05_3moAve,65
LAUCN170070000000003,CN1700700000000,17007,7.832,6.8,2014M05,2014M06_3moAve,2014M06_3moAve,66,8.832,2014M05_3moAve,65
LAUCN170090000000003,CN1700900000000,17009,3.22,3.3,2015M04,2015M06_3moAve,2015M06_3moAve,78,4.22,2009M05_3moAve,5
LAUCN170110000000003,CN1701100000000,17011,5.42,5.7,2015M04,2015M06_3moAve,2015M06_3moAve,78,6.42,2014M11_3moAve,71
LAUCN170130000000003,CN1701300000000,17013,6.852,5.9,2014M09,2015M05_3moAve,2015M05_3moAve,77,7.852,2014M08_3moAve,68
LAUCN170150000000003,CN1701500000000,17015,5.716,4.8,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.716,2014M06_3moAve,66
LAUCN170170000000003,CN1701700000000,17017,4.736,5.4,#N/A,#N/A,0,-24108,5.736,2015M04_3moAve,76
LAUCN170190000000003,CN1701900000000,17019,4.832,5,2015M03,2015M04_3moAve,2015M04_3moAve,76,5.832,2014M06_3moAve,66
LAUCN170210000000003,CN1702100000000,17021,5.708,6.2,2015M04,2015M06_3moAve,2015M06_3moAve,78,6.708,2014M11_3moAve,71
LAUCN170230000000003,CN1702300000000,17023,6.656,5.7,2014M04,2014M10_3moAve,2014M10_3moAve,70,7.656,2014M05_3moAve,65
LAUCN170250000000003,CN1702500000000,17025,6.316,6.6,2015M04,2015M06_3moAve,2015M06_3moAve,78,7.316,2014M11_3moAve,71
LAUCN170270000000003,CN1702700000000,17027,5.364,4.2,2014M04,2014M06_3moAve,2014M06_3moAve,66,6.364,2011M05_3moAve,29
LAUCN170290000000003,CN1702900000000,17029,5.184,6.1,2015M04,#N/A,0,-24108,6.184,2014M11_3moAve,71
LAUCN170310000000003,CN1703100000000,17031,5.82,6.3,2014M12,#N/A,0,-24108,6.82,2014M10_3moAve,70
LAUCN170330000000003,CN1703300000000,17033,5.948,5.4,2014M04,2014M11_3moAve,2014M11_3moAve,71,6.948,2011M04_3moAve,28
LAUCN170350000000003,CN1703500000000,17035,6.036,4.9,2014M04,2014M06_3moAve,2014M06_3moAve,66,7.036,2014M05_3moAve,65
LAUCN170370000000003,CN1703700000000,17037,5,5.4,2015M04,2015M05_3moAve,2015M05_3moAve,77,6,2014M10_3moAve,70
LAUCN170390000000003,CN1703900000000,17039,5.324,5.2,2015M04,2015M05_3moAve,2015M05_3moAve,77,6.324,2014M06_3moAve,66
LAUCN170410000000003,CN1704100000000,17041,4.992,4.7,2014M12,2015M04_3moAve,2015M04_3moAve,76,5.992,2014M06_3moAve,66
LAUCN170430000000003,CN1704300000000,17043,4.4,4.9,#N/A,#N/A,0,-24108,5.4,2014M10_3moAve,70
LAUCN170450000000003,CN1704500000000,17045,5.96,6,2015M04,2015M05_3moAve,2015M05_3moAve,77,6.96,2014M06_3moAve,66
LAUCN170470000000003,CN1704700000000,17047,5.584,5.4,2014M10,2014M11_3moAve,2014M11_3moAve,71,6.584,2014M06_3moAve,66
LAUCN170490000000003,CN1704900000000,17049,4.724,4.4,2015M04,2015M05_3moAve,2015M05_3moAve,77,5.724,2014M05_3moAve,65
LAUCN170510000000003,CN1705100000000,17051,7,5.6,2014M04,2014M10_3moAve,2014M10_3moAve,70,8,2014M05_3moAve,65
LAUCN170530000000003,CN1705300000000,17053,5.472,5,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.472,2014M05_3moAve,65
LAUCN170550000000003,CN1705500000000,17055,8.46,7.8,2014M09,2014M11_3moAve,2014M11_3moAve,71,9.46,2014M05_3moAve,65
LAUCN170570000000003,CN1705700000000,17057,5.872,7.6,#N/A,#N/A,0,-24108,6.872,2015M05_3moAve,77
LAUCN170590000000003,CN1705900000000,17059,7.028,6.7,2014M04,2014M06_3moAve,2014M06_3moAve,66,8.028,2012M05_3moAve,41
LAUCN170610000000003,CN1706100000000,17061,5.432,5.5,2015M04,2015M05_3moAve,2015M05_3moAve,77,6.432,2014M10_3moAve,70
LAUCN170630000000003,CN1706300000000,17063,6.42,6.8,2014M10,#N/A,0,-24108,7.42,2014M10_3moAve,70
LAUCN170650000000003,CN1706500000000,17065,6.176,4.8,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.176,2012M11_3moAve,47
LAUCN170670000000003,CN1706700000000,17067,6.06,6.1,2014M09,2014M10_3moAve,2014M10_3moAve,70,7.06,2014M05_3moAve,65
LAUCN170690000000003,CN1706900000000,17069,8.612,7.9,2014M04,2014M05_3moAve,2014M05_3moAve,65,9.612,2009M05_3moAve,5
LAUCN170710000000003,CN1707100000000,17071,6.192,5.3,2014M04,2014M06_3moAve,2014M06_3moAve,66,7.192,2012M06_3moAve,42
LAUCN170730000000003,CN1707300000000,17073,5.392,5.6,2015M04,2015M06_3moAve,2015M06_3moAve,78,6.392,2014M06_3moAve,66
LAUCN170750000000003,CN1707500000000,17075,5.772,4.9,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.772,2014M06_3moAve,66
LAUCN170770000000003,CN1707700000000,17077,5.076,5.7,2015M04,#N/A,0,-24108,6.076,2014M06_3moAve,66
LAUCN170790000000003,CN1707900000000,17079,5.764,5.4,2014M04,2014M11_3moAve,2014M11_3moAve,71,6.764,2014M05_3moAve,65
LAUCN170810000000003,CN1708100000000,17081,5.512,6.3,2015M04,#N/A,0,-24108,6.512,2015M04_3moAve,76
LAUCN170830000000003,CN1708300000000,17083,5.828,5.8,2015M04,2015M05_3moAve,2015M05_3moAve,77,6.828,2014M06_3moAve,66
LAUCN170850000000003,CN1708500000000,17085,4.756,4.4,2015M04,2015M06_3moAve,2015M06_3moAve,78,5.756,2014M06_3moAve,66
LAUCN170870000000003,CN1708700000000,17087,7.076,8.2,2015M04,#N/A,0,-24108,8.076,2015M05_3moAve,77
LAUCN170890000000003,CN1708900000000,17089,5.236,5.2,2015M04,2015M05_3moAve,2015M05_3moAve,77,6.236,2014M10_3moAve,70
LAUCN170910000000003,CN1709100000000,17091,7.248,6.2,2014M09,2014M10_3moAve,2014M10_3moAve,70,8.248,2014M06_3moAve,66
LAUCN170930000000003,CN1709300000000,17093,5.02,5.4,2014M11,#N/A,0,-24108,6.02,2014M09_3moAve,69
LAUCN170950000000003,CN1709500000000,17095,5.68,5.5,2015M04,2015M05_3moAve,2015M05_3moAve,77,6.68,2014M06_3moAve,66
LAUCN170970000000003,CN1709700000000,17097,5.544,4.8,2014M09,2014M11_3moAve,2014M11_3moAve,71,6.544,2014M06_3moAve,66
LAUCN170990000000003,CN1709900000000,17099,6.804,6.4,2014M10,2015M05_3moAve,2015M05_3moAve,77,7.804,2014M09_3moAve,69
LAUCN171010000000003,CN1710100000000,17101,6.012,6.4,2015M04,2015M05_3moAve,2015M05_3moAve,77,7.012,2014M11_3moAve,71
LAUCN171030000000003,CN1710300000000,17103,5.884,4.9,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.884,2014M05_3moAve,65
LAUCN171050000000003,CN1710500000000,17105,5.104,5.4,2014M12,2015M04_3moAve,2015M04_3moAve,76,6.104,2014M10_3moAve,70
LAUCN171070000000003,CN1710700000000,17107,5.644,5.2,2014M09,2014M11_3moAve,2014M11_3moAve,71,6.644,2014M05_3moAve,65
LAUCN171090000000003,CN1710900000000,17109,4.82,6.9,2015M04,#N/A,0,-24108,5.82,2015M04_3moAve,76
LAUCN171110000000003,CN1711100000000,17111,5.032,5.3,#N/A,#N/A,0,-24108,6.032,2014M09_3moAve,69
LAUCN171130000000003,CN1711300000000,17113,4.284,4.7,2015M04,2015M05_3moAve,2015M05_3moAve,77,5.284,2014M06_3moAve,66
LAUCN171150000000003,CN1711500000000,17115,6.168,7.2,2015M04,#N/A,0,-24108,7.168,2015M04_3moAve,76
LAUCN171170000000003,CN1711700000000,17117,6.616,5.7,2014M09,2014M10_3moAve,2014M10_3moAve,70,7.616,2014M05_3moAve,65
LAUCN171190000000003,CN1711900000000,17119,5.872,5.7,2015M04,2015M04_3moAve,2015M04_3moAve,76,6.872,2014M06_3moAve,66
LAUCN171210000000003,CN1712100000000,17121,7.244,6.6,2014M04,2014M10_3moAve,2014M10_3moAve,70,8.244,2014M05_3moAve,65
LAUCN171230000000003,CN1712300000000,17123,4.848,6.2,#N/A,#N/A,0,-24108,5.848,2015M05_3moAve,77
LAUCN171250000000003,CN1712500000000,17125,7.12,7.2,2014M10,2015M04_3moAve,2015M04_3moAve,76,8.12,2014M10_3moAve,70
LAUCN171270000000003,CN1712700000000,17127,6.264,7,2015M04,2015M05_3moAve,2015M05_3moAve,77,7.264,2014M11_3moAve,71
LAUCN171290000000003,CN1712900000000,17129,4.916,4.1,2015M04,2015M04_3moAve,2015M04_3moAve,76,5.916,2014M05_3moAve,65
LAUCN171310000000003,CN1713100000000,17131,5.984,5.1,2014M06,2015M05_3moAve,2015M05_3moAve,77,6.984,2012M10_3moAve,46
LAUCN171330000000003,CN1713300000000,17133,4.672,4.1,2014M12,2015M04_3moAve,2015M04_3moAve,76,5.672,2014M05_3moAve,65
LAUCN171350000000003,CN1713500000000,17135,7.488,7,2014M10,2015M04_3moAve,2015M04_3moAve,76,8.488,2014M06_3moAve,66
LAUCN171370000000003,CN1713700000000,17137,5.42,4.6,2014M09,2014M11_3moAve,2014M11_3moAve,71,6.42,2014M05_3moAve,65
LAUCN171390000000003,CN1713900000000,17139,4.292,4.4,2015M03,2015M04_3moAve,2015M04_3moAve,76,5.292,2014M10_3moAve,70
LAUCN171410000000003,CN1714100000000,17141,6.544,6,2014M09,2014M10_3moAve,2014M10_3moAve,70,7.544,2014M06_3moAve,66
LAUCN171430000000003,CN1714300000000,17143,5.124,6.6,#N/A,#N/A,0,-24108,6.124,2015M05_3moAve,77
LAUCN171450000000003,CN1714500000000,17145,8.824,6.9,2014M04,2014M05_3moAve,2014M05_3moAve,65,9.824,2010M11_3moAve,23
LAUCN171470000000003,CN1714700000000,17147,4.312,4.9,2015M04,2015M06_3moAve,2015M06_3moAve,78,5.312,2014M10_3moAve,70
LAUCN171490000000003,CN1714900000000,17149,5.12,4.4,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.12,2014M05_3moAve,65
LAUCN171510000000003,CN1715100000000,17151,7.548,7.4,2012M03,2012M05_3moAve,2012M05_3moAve,41,8.548,2012M03_3moAve,39
LAUCN171530000000003,CN1715300000000,17153,8.084,8.7,2015M03,2015M04_3moAve,2015M04_3moAve,76,9.084,2014M11_3moAve,71
LAUCN171550000000003,CN1715500000000,17155,6.32,5.5,2014M10,2015M05_3moAve,2015M05_3moAve,77,7.32,2014M09_3moAve,69
LAUCN171570000000003,CN1715700000000,17157,5.836,5.2,2014M09,2014M11_3moAve,2014M11_3moAve,71,6.836,2014M05_3moAve,65
LAUCN171590000000003,CN1715900000000,17159,5.516,5.8,2015M05,#N/A,0,-24108,6.516,2014M06_3moAve,66
LAUCN171610000000003,CN1716100000000,17161,4.948,5.8,#N/A,#N/A,0,-24108,5.948,2015M05_3moAve,77
LAUCN171630000000003,CN1716300000000,17163,6.744,6.3,2014M12,2015M04_3moAve,2015M04_3moAve,76,7.744,2014M06_3moAve,66
LAUCN171650000000003,CN1716500000000,17165,7.156,7.3,2014M10,2014M11_3moAve,2014M11_3moAve,71,8.156,2014M06_3moAve,66
LAUCN171670000000003,CN1716700000000,17167,4.968,5,2015M04,2015M05_3moAve,2015M05_3moAve,77,5.968,2014M05_3moAve,65
LAUCN171690000000003,CN1716900000000,17169,4.528,5,#N/A,#N/A,0,-24108,5.528,2014M11_3moAve,71
LAUCN171710000000003,CN1717100000000,17171,5.472,4.7,2014M09,2015M05_3moAve,2015M05_3moAve,77,6.472,2014M06_3moAve,66
LAUCN171730000000003,CN1717300000000,17173,5.588,5.8,2015M04,2015M05_3moAve,2015M05_3moAve,77,6.588,2014M06_3moAve,66
LAUCN171750000000003,CN1717500000000,17175,5.652,5.7,2015M04,2015M06_3moAve,2015M06_3moAve,78,6.652,2014M10_3moAve,70
LAUCN171770000000003,CN1717700000000,17177,5.864,6.1,2015M04,2015M06_3moAve,2015M06_3moAve,78,6.864,2014M10_3moAve,70
LAUCN171790000000003,CN1717900000000,17179,4.688,6,#N/A,#N/A,0,-24108,5.688,2015M05_3moAve,77
LAUCN171810000000003,CN1718100000000,17181,7.624,7.2,2014M09,2014M11_3moAve,2014M11_3moAve,71,8.624,2014M09_3moAve,69
LAUCN171830000000003,CN1718300000000,17183,6.88,6.7,2015M04,2015M04_3moAve,2015M04_3moAve,76,7.88,2014M10_3moAve,70
LAUCN171850000000003,CN1718500000000,17185,6.276,5.5,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.276,2013M05_3moAve,53
LAUCN171870000000003,CN1718700000000,17187,4.972,5,2015M04,2015M04_3moAve,2015M04_3moAve,76,5.972,2014M05_3moAve,65
LAUCN171890000000003,CN1718900000000,17189,5.208,3.7,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.208,2011M05_3moAve,29
LAUCN171910000000003,CN1719100000000,17191,5.456,6.4,#N/A,#N/A,0,-24108,6.456,2014M06_3moAve,66
LAUCN171930000000003,CN1719300000000,17193,5.684,5.4,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.684,2014M05_3moAve,65
LAUCN171950000000003,CN1719500000000,17195,5.956,6,2015M04,2015M04_3moAve,2015M04_3moAve,76,6.956,2014M06_3moAve,66
LAUCN171970000000003,CN1719700000000,17197,5.4,6.1,#N/A,#N/A,0,-24108,6.4,2014M11_3moAve,71
LAUCN171990000000003,CN1719900000000,17199,6.648,6.3,2014M09,2014M11_3moAve,2014M11_3moAve,71,7.648,2014M05_3moAve,65
LAUCN172010000000003,CN1720100000000,17201,7.132,7.2,2014M10,2014M12_3moAve,2014M12_3moAve,72,8.132,2014M06_3moAve,66
LAUCN172030000000003,CN1720300000000,17203,3.812,4.9,#N/A,#N/A,0,-24108,4.812,2015M04_3moAve,76
LAUCN180010000000003,CN1800100000000,18001,5.904,4,2013M04,2013M09_3moAve,2013M09_3moAve,57,6.904,2012M09_3moAve,45
LAUCN180030000000003,CN1800300000000,18003,5.348,4.5,2014M04,2015M04_3moAve,2015M04_3moAve,76,6.348,2014M01_3moAve,61
LAUCN180050000000003,CN1800500000000,18005,4.096,3.6,2014M04,2015M05_3moAve,2015M05_3moAve,77,5.096,2013M12_3moAve,60
LAUCN180070000000003,CN1800700000000,18007,4.8,4.5,2015M04,2015M05_3moAve,2015M05_3moAve,77,5.8,2013M12_3moAve,60
LAUCN180090000000003,CN1800900000000,18009,6.672,5.9,2014M09,2015M05_3moAve,2015M05_3moAve,77,7.672,2014M05_3moAve,65
LAUCN180110000000003,CN1801100000000,18011,3.88,3.7,2015M04,2015M05_3moAve,2015M05_3moAve,77,4.88,2014M01_3moAve,61
LAUCN180130000000003,CN1801300000000,18013,5,4.4,2015M04,2015M06_3moAve,2015M06_3moAve,78,6,2014M06_3moAve,66
LAUCN180150000000003,CN1801500000000,18015,4.932,4.5,2014M04,2014M10_3moAve,2014M10_3moAve,70,5.932,2014M04_3moAve,64
LAUCN180170000000003,CN1801700000000,18017,5.56,4.3,2014M04,2014M09_3moAve,2014M09_3moAve,69,6.56,2014M04_3moAve,64
LAUCN180190000000003,CN1801900000000,18019,4.82,4.6,2015M04,2015M05_3moAve,2015M05_3moAve,77,5.82,2014M01_3moAve,61
LAUCN180210000000003,CN1802100000000,18021,6.412,5.3,2014M04,2014M10_3moAve,2014M10_3moAve,70,7.412,2014M04_3moAve,64
LAUCN180230000000003,CN1802300000000,18023,4.968,4,2014M04,2014M09_3moAve,2014M09_3moAve,69,5.968,2014M01_3moAve,61
LAUCN180250000000003,CN1802500000000,18025,6.756,5.4,2014M09,2015M05_3moAve,2015M05_3moAve,77,7.756,2014M06_3moAve,66
LAUCN180270000000003,CN1802700000000,18027,3.416,3.8,2015M04,#N/A,0,-24108,4.416,2014M05_3moAve,65
LAUCN180290000000003,CN1802900000000,18029,5.428,4.8,2015M04,2015M05_3moAve,2015M05_3moAve,77,6.428,2014M06_3moAve,66
LAUCN180310000000003,CN1803100000000,18031,5.372,3.9,2013M12,2014M01_3moAve,2014M01_3moAve,61,6.372,2013M09_3moAve,57
LAUCN180330000000003,CN1803300000000,18033,6.316,4,2013M10,2013M11_3moAve,2013M11_3moAve,59,7.316,2013M08_3moAve,56
LAUCN180350000000003,CN1803500000000,18035,5.96,5.8,2015M04,2015M06_3moAve,2015M06_3moAve,78,6.96,2014M10_3moAve,70
LAUCN180370000000003,CN1803700000000,18037,3.448,3.3,2015M04,2015M05_3moAve,2015M05_3moAve,77,4.448,2014M04_3moAve,64
LAUCN180390000000003,CN1803900000000,18039,6.544,3.9,2013M11,2013M11_3moAve,2013M11_3moAve,59,7.544,2013M05_3moAve,53
LAUCN180410000000003,CN1804100000000,18041,9.216,6.4,2013M09,2013M12_3moAve,2013M12_3moAve,60,10.216,2013M09_3moAve,57
LAUCN180430000000003,CN1804300000000,18043,4.592,4.3,2015M04,2015M05_3moAve,2015M05_3moAve,77,5.592,2014M01_3moAve,61
LAUCN180450000000003,CN1804500000000,18045,4.736,6.6,#N/A,#N/A,0,-24108,5.736,2015M05_3moAve,77
LAUCN180470000000003,CN1804700000000,18047,6.02,4.9,2014M04,2014M09_3moAve,2014M09_3moAve,69,7.02,2014M05_3moAve,65
LAUCN180490000000003,CN1804900000000,18049,5.676,4.6,2014M09,2014M10_3moAve,2014M10_3moAve,70,6.676,2014M06_3moAve,66
LAUCN180510000000003,CN1805100000000,18051,4.868,4.1,2014M03,2014M04_3moAve,2014M04_3moAve,64,5.868,2013M09_3moAve,57
LAUCN180530000000003,CN1805300000000,18053,6.848,5.7,2014M04,2014M06_3moAve,2014M06_3moAve,66,7.848,2013M12_3moAve,60
LAUCN180550000000003,CN1805500000000,18055,5.62,6.6,#N/A,#N/A,0,-24108,6.62,2015M06_3moAve,78
LAUCN180570000000003,CN1805700000000,18057,3.344,3.4,2015M04,2015M06_3moAve,2015M06_3moAve,78,4.344,2014M01_3moAve,61
LAUCN180590000000003,CN1805900000000,18059,4.272,4.1,2015M04,2015M06_3moAve,2015M06_3moAve,78,5.272,2014M05_3moAve,65
LAUCN180610000000003,CN1806100000000,18061,5.168,4.7,2014M09,2015M05_3moAve,2015M05_3moAve,77,6.168,2013M11_3moAve,59
LAUCN180630000000003,CN1806300000000,18063,3.76,3.8,2015M04,#N/A,0,-24108,4.76,2014M05_3moAve,65
LAUCN180650000000003,CN1806500000000,18065,6.364,5.1,2014M09,2015M04_3moAve,2015M04_3moAve,76,7.364,2014M04_3moAve,64
LAUCN180670000000003,CN1806700000000,18067,6.592,4.9,2014M04,2014M05_3moAve,2014M05_3moAve,65,7.592,2013M10_3moAve,58
LAUCN180690000000003,CN1806900000000,18069,5.66,4.3,2014M04,2014M06_3moAve,2014M06_3moAve,66,6.66,2013M11_3moAve,59
LAUCN180710000000003,CN1807100000000,18071,4.6,4,2015M04,2015M04_3moAve,2015M04_3moAve,76,5.6,2014M01_3moAve,61
LAUCN180730000000003,CN1807300000000,18073,5.256,5.6,#N/A,#N/A,0,-24108,6.256,2014M10_3moAve,70
LAUCN180750000000003,CN1807500000000,18075,5.032,4.8,2015M04,2015M06_3moAve,2015M06_3moAve,78,6.032,2014M04_3moAve,64
LAUCN180770000000003,CN1807700000000,18077,5.472,4.8,2014M04,2015M04_3moAve,2015M04_3moAve,76,6.472,2014M04_3moAve,64
LAUCN180790000000003,CN1807900000000,18079,6.1,4.9,2014M09,2015M05_3moAve,2015M05_3moAve,77,7.1,2014M05_3moAve,65
LAUCN180810000000003,CN1808100000000,18081,4.056,4,2015M04,2015M06_3moAve,2015M06_3moAve,78,5.056,2014M05_3moAve,65
LAUCN180830000000003,CN1808300000000,18083,4.508,4.7,2014M04,2015M05_3moAve,2015M05_3moAve,77,5.508,2014M04_3moAve,64
LAUCN180850000000003,CN1808500000000,18085,5.42,3.9,2013M12,2014M04_3moAve,2014M04_3moAve,64,6.42,2013M09_3moAve,57
