series_id,FIPS,FIPS_code,bFIPS_code,Average2007,July2015,DateReturned,DateReturned3moMovingAve,DtReturnedValues,MonthsReturn,2007Ave_pls1,DateReturned3MoMovingAve_pls1,MonthsReturn_pls1
LAUCN271410000000003,CN2714100000000,27141,b27141,5.556,3.9,2012M09,2012M10_3moAve,2012M10_3moAve,46,6.556,2011M10_3moAve,34
LAUCN271470000000003,CN2714700000000,27147,b27147,4.672,3.6,2012M10,2012M11_3moAve,2012M11_3moAve,47,5.672,2011M10_3moAve,34
LAUCN271570000000003,CN2715700000000,27157,b27157,4.736,3.7,2011M11,2012M10_3moAve,2012M10_3moAve,46,5.736,2011M10_3moAve,34
LAUCN311530000000003,CN3115300000000,31153,b31153,3.06,2.8,2013M11,2014M10_3moAve,2014M10_3moAve,70,4.06,2011M10_3moAve,34
LAUCN320110000000003,CN3201100000000,32011,b32011,4.636,6.7,#N/A,#N/A,0,-24108,5.636,2011M10_3moAve,34
LAUCN390550000000003,CN3905500000000,39055,b39055,4.756,4.5,2014M04,2014M10_3moAve,2014M10_3moAve,70,5.756,2011M10_3moAve,34
LAUCN390770000000003,CN3907700000000,39077,b39077,8.924,5.7,2012M05,2012M06_3moAve,2012M06_3moAve,42,9.924,2011M10_3moAve,34
LAUCN391030000000003,CN3910300000000,39103,b39103,5.044,4.6,2012M09,2012M11_3moAve,2012M11_3moAve,47,6.044,2011M10_3moAve,34
LAUCN391110000000003,CN3911100000000,39111,b39111,8.352,9.9,2011M11,2012M05_3moAve,2012M05_3moAve,41,9.352,2011M10_3moAve,34
LAUCN391150000000003,CN3911500000000,39115,b39115,9.764,6.9,2011M10,2012M06_3moAve,2012M06_3moAve,42,10.764,2011M10_3moAve,34
LAUCN421170000000003,CN4211700000000,42117,b42117,5.756,7.5,2014M09,2014M11_3moAve,2014M11_3moAve,71,6.756,2011M10_3moAve,34
LAUCN481270000000003,CN4812700000000,48127,b48127,6.368,3.7,2011M11,2012M03_3moAve,2012M03_3moAve,39,7.368,2011M10_3moAve,34
LAUCN550150000000003,CN5501500000000,55015,b55015,4.524,3.5,2013M10,2013M11_3moAve,2013M11_3moAve,59,5.524,2011M10_3moAve,34
LAUCN550930000000003,CN5509300000000,55093,b55093,4.368,3.7,2013M10,2013M11_3moAve,2013M11_3moAve,59,5.368,2011M10_3moAve,34
LAUCN551090000000003,CN5510900000000,55109,b55109,4.7,3.5,2013M09,2013M10_3moAve,2013M10_3moAve,58,5.7,2011M10_3moAve,34
LAUCN551190000000003,CN5511900000000,55119,b55119,6.128,3.8,2012M08,2012M10_3moAve,2012M10_3moAve,46,7.128,2011M10_3moAve,34
LAUCN551230000000003,CN5512300000000,55123,b55123,5.072,3.7,2013M09,2013M11_3moAve,2013M11_3moAve,59,6.072,2011M10_3moAve,34
LAUCN551290000000003,CN5512900000000,55129,b55129,6.772,5.4,2012M09,2013M08_3moAve,2013M08_3moAve,56,7.772,2011M10_3moAve,34
LAUCN010170000000003,CN0101700000000,01017,b01017,10.308,6.9,2011M11,2012M03_3moAve,2012M03_3moAve,39,11.308,2011M11_3moAve,35
LAUCN190150000000003,CN1901500000000,19015,b19015,3.432,2.8,2014M04,2014M09_3moAve,2014M09_3moAve,69,4.432,2011M11_3moAve,35
LAUCN190490000000003,CN1904900000000,19049,b19049,3.06,2.7,2014M11,2015M05_3moAve,2015M05_3moAve,77,4.06,2011M11_3moAve,35
LAUCN190910000000003,CN1909100000000,19091,b19091,3.372,3,2013M10,2015M06_3moAve,2015M06_3moAve,78,4.372,2011M11_3moAve,35
LAUCN191250000000003,CN1912500000000,19125,b19125,3.796,3,2014M04,2014M06_3moAve,2014M06_3moAve,66,4.796,2011M11_3moAve,35
LAUCN191890000000003,CN1918900000000,19189,b19189,4.872,4,2012M10,2012M11_3moAve,2012M11_3moAve,47,5.872,2011M11_3moAve,35
LAUCN200490000000003,CN2004900000000,20049,b20049,5.72,7.3,2012M10,2012M12_3moAve,2012M12_3moAve,48,6.72,2011M11_3moAve,35
LAUCN200730000000003,CN2007300000000,20073,b20073,4.952,5.4,2013M04,2013M11_3moAve,2013M11_3moAve,59,5.952,2011M11_3moAve,35
LAUCN201050000000003,CN2010500000000,20105,b20105,3.808,4.2,2013M11,2013M12_3moAve,2013M12_3moAve,60,4.808,2011M11_3moAve,35
LAUCN211870000000003,CN2118700000000,21187,b21187,5.728,4.1,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.728,2011M11_3moAve,35
LAUCN260050000000003,CN2600500000000,26005,b26005,6.84,4.3,2012M09,2012M10_3moAve,2012M10_3moAve,46,7.84,2011M11_3moAve,35
LAUCN260070000000003,CN2600700000000,26007,b26007,8.608,6.1,2011M11,2012M11_3moAve,2012M11_3moAve,47,9.608,2011M11_3moAve,35
LAUCN260350000000003,CN2603500000000,26035,b26035,11.044,7.9,2012M09,2012M10_3moAve,2012M10_3moAve,46,12.044,2011M11_3moAve,35
LAUCN260370000000003,CN2603700000000,26037,b26037,5.652,4.3,2012M04,2012M11_3moAve,2012M11_3moAve,47,6.652,2011M11_3moAve,35
LAUCN260610000000003,CN2606100000000,26061,b26061,7.46,6.7,2012M09,2012M11_3moAve,2012M11_3moAve,47,8.46,2011M11_3moAve,35
LAUCN260670000000003,CN2606700000000,26067,b26067,7.9,5,2012M09,2012M10_3moAve,2012M10_3moAve,46,8.9,2011M11_3moAve,35
LAUCN260750000000003,CN2607500000000,26075,b26075,7.944,6,2012M04,2012M11_3moAve,2012M11_3moAve,47,8.944,2011M11_3moAve,35
LAUCN261150000000003,CN2611500000000,26115,b26115,7.596,5.3,2011M11,2012M10_3moAve,2012M10_3moAve,46,8.596,2011M11_3moAve,35
LAUCN261230000000003,CN2612300000000,26123,b26123,8.388,5.9,2012M09,2012M10_3moAve,2012M10_3moAve,46,9.388,2011M11_3moAve,35
LAUCN261390000000003,CN2613900000000,26139,b26139,6.212,4,2012M04,2012M10_3moAve,2012M10_3moAve,46,7.212,2011M11_3moAve,35
LAUCN261510000000003,CN2615100000000,26151,b26151,9.936,6.8,2011M11,2012M10_3moAve,2012M10_3moAve,46,10.936,2011M11_3moAve,35
LAUCN261550000000003,CN2615500000000,26155,b26155,8.936,6.2,2012M04,2012M11_3moAve,2012M11_3moAve,47,9.936,2011M11_3moAve,35
LAUCN261610000000003,CN2616100000000,26161,b26161,5.244,4.5,2012M11,2012M11_3moAve,2012M11_3moAve,47,6.244,2011M11_3moAve,35
LAUCN270030000000003,CN2700300000000,27003,b27003,4.98,3.8,2013M05,2013M09_3moAve,2013M09_3moAve,57,5.98,2011M11_3moAve,35
LAUCN270130000000003,CN2701300000000,27013,b27013,4.052,3.3,2012M11,2013M10_3moAve,2013M10_3moAve,58,5.052,2011M11_3moAve,35
LAUCN270370000000003,CN2703700000000,27037,b27037,4.472,3.5,2012M11,2013M09_3moAve,2013M09_3moAve,57,5.472,2011M11_3moAve,35
LAUCN270530000000003,CN2705300000000,27053,b27053,4.48,3.6,2013M04,2013M10_3moAve,2013M10_3moAve,58,5.48,2011M11_3moAve,35
LAUCN270850000000003,CN2708500000000,27085,b27085,5.508,3.9,2013M05,2013M07_3moAve,2013M07_3moAve,55,6.508,2011M11_3moAve,35
LAUCN271170000000003,CN2711700000000,27117,b27117,4.076,2.8,2012M09,2012M11_3moAve,2012M11_3moAve,47,5.076,2011M11_3moAve,35
LAUCN271630000000003,CN2716300000000,27163,b27163,4.464,3.4,2012M11,2013M09_3moAve,2013M09_3moAve,57,5.464,2011M11_3moAve,35
LAUCN271690000000003,CN2716900000000,27169,b27169,4.464,3.8,2012M04,2012M11_3moAve,2012M11_3moAve,47,5.464,2011M11_3moAve,35
LAUCN281030000000003,CN2810300000000,28103,b28103,12.984,11.3,2011M11,2012M04_3moAve,2012M04_3moAve,40,13.984,2011M11_3moAve,35
LAUCN290190000000003,CN2901900000000,29019,b29019,4.044,4.3,2012M11,2013M11_3moAve,2013M11_3moAve,59,5.044,2011M11_3moAve,35
LAUCN291270000000003,CN2912700000000,29127,b29127,5.468,5.3,2012M09,2013M11_3moAve,2013M11_3moAve,59,6.468,2011M11_3moAve,35
LAUCN291290000000003,CN2912900000000,29129,b29129,4.448,5,2012M09,2012M11_3moAve,2012M11_3moAve,47,5.448,2011M11_3moAve,35
LAUCN291710000000003,CN2917100000000,29171,b29171,5.476,4.8,2012M05,2013M10_3moAve,2013M10_3moAve,58,6.476,2011M11_3moAve,35
LAUCN292050000000003,CN2920500000000,29205,b29205,5.148,5.4,2012M09,2012M11_3moAve,2012M11_3moAve,47,6.148,2011M11_3moAve,35
LAUCN310010000000003,CN3100100000000,31001,b31001,2.888,3.2,2014M09,2014M10_3moAve,2014M10_3moAve,70,3.888,2011M11_3moAve,35
LAUCN310430000000003,CN3104300000000,31043,b31043,4.08,4.8,2015M04,#N/A,0,-24108,5.08,2011M11_3moAve,35
LAUCN310550000000003,CN3105500000000,31055,b31055,3.548,3.3,2013M11,2014M10_3moAve,2014M10_3moAve,70,4.548,2011M11_3moAve,35
LAUCN311570000000003,CN3115700000000,31157,b31157,3.324,3.4,2014M10,2014M11_3moAve,2014M11_3moAve,71,4.324,2011M11_3moAve,35
LAUCN391750000000003,CN3917500000000,39175,b39175,7.172,3.6,2012M04,2012M05_3moAve,2012M05_3moAve,41,8.172,2011M11_3moAve,35
LAUCN400110000000003,CN4001100000000,40011,b40011,3.944,4,2012M04,2012M04_3moAve,2012M04_3moAve,40,4.944,2011M11_3moAve,35
LAUCN420270000000003,CN4202700000000,42027,b42027,3.892,4.6,2014M04,2014M11_3moAve,2014M11_3moAve,71,4.892,2011M11_3moAve,35
LAUCN460270000000003,CN4602700000000,46027,b46027,2.628,4.1,#N/A,#N/A,0,-24108,3.628,2011M11_3moAve,35
LAUCN460290000000003,CN4602900000000,46029,b46029,2.824,2.9,2013M10,2014M08_3moAve,2014M08_3moAve,68,3.824,2011M11_3moAve,35
LAUCN461110000000003,CN4611100000000,46111,b46111,2.56,2.9,2014M05,2014M06_3moAve,2014M06_3moAve,66,3.56,2011M11_3moAve,35
LAUCN470990000000003,CN4709900000000,47099,b47099,8.904,7.3,2012M04,2014M01_3moAve,2014M01_3moAve,61,9.904,2011M11_3moAve,35
LAUCN471810000000003,CN4718100000000,47181,b47181,8.656,7.5,2012M11,2013M11_3moAve,2013M11_3moAve,59,9.656,2011M11_3moAve,35
LAUCN481630000000003,CN4816300000000,48163,b48163,5.076,3.5,2012M04,2012M05_3moAve,2012M05_3moAve,41,6.076,2011M11_3moAve,35
LAUCN482830000000003,CN4828300000000,48283,b48283,5.072,3.6,2012M03,2012M04_3moAve,2012M04_3moAve,40,6.072,2011M11_3moAve,35
LAUCN550430000000003,CN5504300000000,55043,b55043,4.8,4.2,2012M10,2014M06_3moAve,2014M06_3moAve,66,5.8,2011M11_3moAve,35
LAUCN550510000000003,CN5505100000000,55051,b55051,7.952,8.5,2014M09,2014M10_3moAve,2014M10_3moAve,70,8.952,2011M11_3moAve,35
LAUCN551210000000003,CN5512100000000,55121,b55121,4.528,3.6,2012M10,2014M07_3moAve,2014M07_3moAve,67,5.528,2011M11_3moAve,35
LAUCN010750000000003,CN0107500000000,01075,b01075,7.08,7.1,2012M04,2012M11_3moAve,2012M11_3moAve,47,8.08,2011M12_3moAve,36
LAUCN200450000000003,CN2004500000000,20045,b20045,4.044,4.8,2013M10,2013M12_3moAve,2013M12_3moAve,60,5.044,2011M12_3moAve,36
LAUCN201030000000003,CN2010300000000,20103,b20103,5.592,5.1,2013M10,2013M11_3moAve,2013M11_3moAve,59,6.592,2011M12_3moAve,36
LAUCN201750000000003,CN2017500000000,20175,b20175,3.26,5.4,2013M12,2014M11_3moAve,2014M11_3moAve,71,4.26,2011M12_3moAve,36
LAUCN202090000000003,CN2020900000000,20209,b20209,7.824,6.8,2012M11,2013M11_3moAve,2013M11_3moAve,59,8.824,2011M12_3moAve,36
LAUCN210550000000003,CN2105500000000,21055,b21055,6.308,5.6,2014M04,2014M08_3moAve,2014M08_3moAve,68,7.308,2011M12_3moAve,36
LAUCN211070000000003,CN2110700000000,21107,b21107,6.576,5.5,2014M07,2014M08_3moAve,2014M08_3moAve,68,7.576,2011M12_3moAve,36
LAUCN211590000000003,CN2115900000000,21159,b21159,7.716,8.6,2014M09,2009M01_3moAve,2009M01_3moAve,1,8.716,2011M12_3moAve,36
LAUCN260490000000003,CN2604900000000,26049,b26049,9.184,6.8,2012M04,2012M11_3moAve,2012M11_3moAve,47,10.184,2011M12_3moAve,36
LAUCN260810000000003,CN2608100000000,26081,b26081,6.276,4.1,2012M09,2012M11_3moAve,2012M11_3moAve,47,7.276,2011M12_3moAve,36
LAUCN270910000000003,CN2709100000000,27091,b27091,4.628,4,2013M10,2013M11_3moAve,2013M11_3moAve,59,5.628,2011M12_3moAve,36
LAUCN271230000000003,CN2712300000000,27123,b27123,4.8,3.9,2013M05,2013M10_3moAve,2013M10_3moAve,58,5.8,2011M12_3moAve,36
LAUCN290250000000003,CN2902500000000,29025,b29025,6.064,5,2012M10,2013M11_3moAve,2013M11_3moAve,59,7.064,2011M12_3moAve,36
LAUCN290630000000003,CN2906300000000,29063,b29063,5.72,5.6,2012M04,2012M10_3moAve,2012M10_3moAve,46,6.72,2011M12_3moAve,36
LAUCN290730000000003,CN2907300000000,29073,b29073,6.528,4.9,2012M04,2012M11_3moAve,2012M11_3moAve,47,7.528,2011M12_3moAve,36
LAUCN290790000000003,CN2907900000000,29079,b29079,5.192,5.3,2013M09,2013M11_3moAve,2013M11_3moAve,59,6.192,2011M12_3moAve,36
LAUCN292170000000003,CN2921700000000,29217,b29217,5.248,6.6,2012M09,2012M11_3moAve,2012M11_3moAve,47,6.248,2011M12_3moAve,36
LAUCN311410000000003,CN3114100000000,31141,b31141,2.676,2.7,2014M10,2014M10_3moAve,2014M10_3moAve,70,3.676,2011M12_3moAve,36
LAUCN390350000000003,CN3903500000000,39035,b39035,5.94,5.8,2014M04,2014M10_3moAve,2014M10_3moAve,70,6.94,2011M12_3moAve,36
LAUCN390510000000003,CN3905100000000,39051,b39051,7.188,4.6,2012M05,2012M10_3moAve,2012M10_3moAve,46,8.188,2011M12_3moAve,36
LAUCN390750000000003,CN3907500000000,39075,b39075,4.444,3.5,2012M11,2014M04_3moAve,2014M04_3moAve,64,5.444,2011M12_3moAve,36
LAUCN471190000000003,CN4711900000000,47119,b47119,7.948,5.6,2012M04,2012M05_3moAve,2012M05_3moAve,41,8.948,2011M12_3moAve,36
LAUCN471330000000003,CN4713300000000,47133,b47133,8.056,8.4,2012M10,2012M11_3moAve,2012M11_3moAve,47,9.056,2011M12_3moAve,36
LAUCN471870000000003,CN4718700000000,47187,b47187,4.112,4.6,2013M12,2015M04_3moAve,2015M04_3moAve,76,5.112,2011M12_3moAve,36
LAUCN480030000000003,CN4800300000000,48003,b48003,3.256,3.4,2013M12,2014M04_3moAve,2014M04_3moAve,64,4.256,2011M12_3moAve,36
LAUCN481650000000003,CN4816500000000,48165,b48165,3.74,3.3,2012M11,2013M12_3moAve,2013M12_3moAve,60,4.74,2011M12_3moAve,36
LAUCN483710000000003,CN4837100000000,48371,b48371,4.292,5.5,2014M04,2014M04_3moAve,2014M04_3moAve,64,5.292,2011M12_3moAve,36
LAUCN484130000000003,CN4841300000000,48413,b48413,3.408,4.5,2012M12,2013M03_3moAve,2013M03_3moAve,51,4.408,2011M12_3moAve,36
LAUCN484150000000003,CN4841500000000,48415,b48415,3.864,4.3,2012M10,2012M11_3moAve,2012M11_3moAve,47,4.864,2011M12_3moAve,36
LAUCN500250000000003,CN5002500000000,50025,b50025,4.304,3.7,2013M10,2013M12_3moAve,2013M12_3moAve,60,5.304,2011M12_3moAve,36
LAUCN720290000000003,CN7202900000000,72029,b72029,14.168,11.7,2011M12,2012M05_3moAve,2012M05_3moAve,41,15.168,2011M13_3moAve,37
LAUCN720490000000003,CN7204900000000,72049,b72049,6.648,3.1,2011M12,2012M03_3moAve,2012M03_3moAve,39,7.648,2012M01_3moAve,37
LAUCN721030000000003,CN7210300000000,72103,b72103,16.648,12.7,2011M12,2012M12_3moAve,2012M12_3moAve,48,17.648,2011M13_3moAve,37
LAUCN721270000000003,CN7212700000000,72127,b72127,8.368,6.9,2012M11,2013M01_3moAve,2013M01_3moAve,49,9.368,2011M13_3moAve,37
LAUCN400090000000003,CN4000900000000,40009,b40009,2.372,4.9,#N/A,#N/A,0,-24108,3.372,2012M02_3moAve,38
LAUCN400450000000003,CN4004500000000,40045,b40045,2.332,4.1,2012M04,#N/A,0,-24108,3.332,2012M02_3moAve,38
LAUCN400670000000003,CN4006700000000,40067,b40067,4.596,6.2,2012M04,2012M05_3moAve,2012M05_3moAve,41,5.596,2012M02_3moAve,38
LAUCN050010000000003,CN0500100000000,05001,b05001,9.232,4.9,2012M03,2012M04_3moAve,2012M04_3moAve,40,10.232,2012M03_3moAve,39
LAUCN171510000000003,CN1715100000000,17151,b17151,7.548,7.4,2012M03,2012M05_3moAve,2012M05_3moAve,41,8.548,2012M03_3moAve,39
LAUCN400730000000003,CN4007300000000,40073,b40073,2.504,3.4,2015M03,#N/A,0,-24108,3.504,2012M03_3moAve,39
LAUCN480330000000003,CN4803300000000,48033,b48033,3.692,2.7,2012M08,2009M01_3moAve,2009M01_3moAve,1,4.692,2012M03_3moAve,39
LAUCN482110000000003,CN4821100000000,48211,b48211,1.956,2.8,2014M12,#N/A,0,-24108,2.956,2012M03_3moAve,39
LAUCN482550000000003,CN4825500000000,48255,b48255,5.656,4.3,2012M09,2012M11_3moAve,2012M11_3moAve,47,6.656,2012M03_3moAve,39
LAUCN482970000000003,CN4829700000000,48297,b48297,4.008,3.7,2013M10,2013M12_3moAve,2013M12_3moAve,60,5.008,2012M03_3moAve,39
LAUCN180870000000003,CN1808700000000,18087,b18087,6.676,3.7,2012M04,2012M10_3moAve,2012M10_3moAve,46,7.676,2012M04_3moAve,40
LAUCN211490000000003,CN2114900000000,21149,b21149,6.428,5.3,2012M04,2014M09_3moAve,2014M09_3moAve,69,7.428,2012M04_3moAve,40
LAUCN211850000000003,CN2118500000000,21185,b21185,5.156,5,2013M12,2014M06_3moAve,2014M06_3moAve,66,6.156,2012M04_3moAve,40
LAUCN280090000000003,CN2800900000000,28009,b28009,10.132,8.4,2012M04,2012M05_3moAve,2012M05_3moAve,41,11.132,2012M04_3moAve,40
LAUCN280570000000003,CN2805700000000,28057,b28057,7.512,6.2,2012M04,2014M04_3moAve,2014M04_3moAve,64,8.512,2012M04_3moAve,40
LAUCN280950000000003,CN2809500000000,28095,b28095,9.364,8.7,2012M04,2015M03_3moAve,2015M03_3moAve,75,10.364,2012M04_3moAve,40
LAUCN281150000000003,CN2811500000000,28115,b28115,7.016,6,2012M04,2014M04_3moAve,2014M04_3moAve,64,8.016,2012M04_3moAve,40
LAUCN281170000000003,CN2811700000000,28117,b28117,7.732,6.4,2012M04,2014M10_3moAve,2014M10_3moAve,70,8.732,2012M04_3moAve,40
LAUCN281550000000003,CN2815500000000,28155,b28155,8.628,8.1,2012M04,2014M10_3moAve,2014M10_3moAve,70,9.628,2012M04_3moAve,40
LAUCN290410000000003,CN2904100000000,29041,b29041,5.844,5.7,2012M04,2012M11_3moAve,2012M11_3moAve,47,6.844,2012M04_3moAve,40
LAUCN290870000000003,CN2908700000000,29087,b29087,5.02,5,2012M04,2012M05_3moAve,2012M05_3moAve,41,6.02,2012M04_3moAve,40
LAUCN292010000000003,CN2920100000000,29201,b29201,6.196,6.6,2014M04,2014M10_3moAve,2014M10_3moAve,70,7.196,2012M04_3moAve,40
LAUCN310670000000003,CN3106700000000,31067,b31067,4.112,3.5,2013M04,2013M05_3moAve,2013M05_3moAve,53,5.112,2012M04_3moAve,40
LAUCN391070000000003,CN3910700000000,39107,b39107,4.352,3.3,2013M12,2014M04_3moAve,2014M04_3moAve,64,5.352,2012M04_3moAve,40
LAUCN391610000000003,CN3916100000000,39161,b39161,6.944,4.1,2012M05,2013M05_3moAve,2013M05_3moAve,53,7.944,2012M04_3moAve,40
LAUCN400470000000003,CN4004700000000,40047,b40047,2.756,4,#N/A,#N/A,0,-24108,3.756,2012M04_3moAve,40
LAUCN400550000000003,CN4005500000000,40055,b40055,4.608,5.9,2012M04,2014M10_3moAve,2014M10_3moAve,70,5.608,2012M04_3moAve,40
LAUCN400810000000003,CN4008100000000,40081,b40081,4.1,4.5,2014M11,2014M12_3moAve,2014M12_3moAve,72,5.1,2012M04_3moAve,40
LAUCN400930000000003,CN4009300000000,40093,b40093,2.568,2.9,2014M04,2014M05_3moAve,2014M05_3moAve,65,3.568,2012M04_3moAve,40
LAUCN401030000000003,CN4010300000000,40103,b40103,3.32,3.8,2014M04,2014M11_3moAve,2014M11_3moAve,71,4.32,2012M04_3moAve,40
LAUCN401390000000003,CN4013900000000,40139,b40139,2.944,3.3,2014M12,2015M04_3moAve,2015M04_3moAve,76,3.944,2012M04_3moAve,40
LAUCN401490000000003,CN4014900000000,40149,b40149,2.868,5.5,#N/A,#N/A,0,-24108,3.868,2012M04_3moAve,40
LAUCN480010000000003,CN4800100000000,48001,b48001,5.284,4.6,2013M11,2013M12_3moAve,2013M12_3moAve,60,6.284,2012M04_3moAve,40
LAUCN480230000000003,CN4802300000000,48023,b48023,3.728,3.6,2014M11,2014M12_3moAve,2014M12_3moAve,72,4.728,2012M04_3moAve,40
LAUCN480250000000003,CN4802500000000,48025,b48025,6,6.7,2013M12,2014M01_3moAve,2014M01_3moAve,61,7,2012M04_3moAve,40
LAUCN481230000000003,CN4812300000000,48123,b48123,4,4.3,2014M04,2014M04_3moAve,2014M04_3moAve,64,5,2012M04_3moAve,40
LAUCN483350000000003,CN4833500000000,48335,b48335,5.26,6,2012M10,2012M11_3moAve,2012M11_3moAve,47,6.26,2012M04_3moAve,40
LAUCN485010000000003,CN4850100000000,48501,b48501,3.124,3.7,2014M04,2014M04_3moAve,2014M04_3moAve,64,4.124,2012M04_3moAve,40
LAUCN721190000000003,CN7211900000000,72119,b72119,12.164,10,2011M12,2012M06_3moAve,2012M06_3moAve,42,13.164,2012M04_3moAve,40
LAUCN050590000000003,CN0505900000000,05059,b05059,5.936,6,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.936,2012M05_3moAve,41
LAUCN170590000000003,CN1705900000000,17059,b17059,7.028,6.7,2014M04,2014M06_3moAve,2014M06_3moAve,66,8.028,2012M05_3moAve,41
LAUCN181510000000003,CN1815100000000,18151,b18151,6.712,3.9,2012M09,2013M06_3moAve,2013M06_3moAve,54,7.712,2012M05_3moAve,41
LAUCN190570000000003,CN1905700000000,19057,b19057,5.116,4.4,2014M04,2014M06_3moAve,2014M06_3moAve,66,6.116,2012M05_3moAve,41
LAUCN190630000000003,CN1906300000000,19063,b19063,3.836,3.2,2013M08,2013M09_3moAve,2013M09_3moAve,57,4.836,2012M05_3moAve,41
LAUCN190830000000003,CN1908300000000,19083,b19083,4.032,3.4,2014M05,2014M10_3moAve,2014M10_3moAve,70,5.032,2012M05_3moAve,41
LAUCN191010000000003,CN1910100000000,19101,b19101,4.288,3.4,2014M04,2014M12_3moAve,2014M12_3moAve,72,5.288,2012M05_3moAve,41
LAUCN191110000000003,CN1911100000000,19111,b19111,6.124,5.9,2014M04,2014M10_3moAve,2014M10_3moAve,70,7.124,2012M05_3moAve,41
LAUCN191770000000003,CN1917700000000,19177,b19177,4.572,3.7,2013M10,2014M06_3moAve,2014M06_3moAve,66,5.572,2012M05_3moAve,41
LAUCN200130000000003,CN2001300000000,20013,b20013,4.236,5,2013M10,2014M05_3moAve,2014M05_3moAve,65,5.236,2012M05_3moAve,41
LAUCN200870000000003,CN2008700000000,20087,b20087,5.128,5,2013M11,2013M12_3moAve,2013M12_3moAve,60,6.128,2012M05_3moAve,41
LAUCN201470000000003,CN2014700000000,20147,b20147,3.616,4.2,2013M12,2014M06_3moAve,2014M06_3moAve,66,4.616,2012M05_3moAve,41
LAUCN210050000000003,CN2100500000000,21005,b21005,5.652,4.6,2014M04,2014M05_3moAve,2014M05_3moAve,65,6.652,2012M05_3moAve,41
LAUCN210850000000003,CN2108500000000,21085,b21085,8.968,7.1,2014M04,2014M05_3moAve,2014M05_3moAve,65,9.968,2012M05_3moAve,41
LAUCN250150000000003,CN2501500000000,25015,b25015,4.2,4.7,2015M04,2015M04_3moAve,2015M04_3moAve,76,5.2,2012M05_3moAve,41
LAUCN250170000000003,CN2501700000000,25017,b25017,4.132,4.1,2014M11,2014M12_3moAve,2014M12_3moAve,72,5.132,2012M05_3moAve,41
LAUCN250250000000003,CN2502500000000,25025,b25025,4.996,4.8,2014M10,2014M12_3moAve,2014M12_3moAve,72,5.996,2012M05_3moAve,41
LAUCN260150000000003,CN2601500000000,26015,b26015,5.92,4.4,2012M10,2012M11_3moAve,2012M11_3moAve,47,6.92,2012M05_3moAve,41
LAUCN260230000000003,CN2602300000000,26023,b26023,7.848,5.7,2012M11,2013M10_3moAve,2013M10_3moAve,58,8.848,2012M05_3moAve,41
LAUCN280190000000003,CN2801900000000,28019,b28019,7.688,7,2013M09,2014M11_3moAve,2014M11_3moAve,71,8.688,2012M05_3moAve,41
LAUCN281290000000003,CN2812900000000,28129,b28129,5.868,5.3,2014M04,2014M10_3moAve,2014M10_3moAve,70,6.868,2012M05_3moAve,41
LAUCN290030000000003,CN2900300000000,29003,b29003,4.348,5.2,2014M10,2014M11_3moAve,2014M11_3moAve,71,5.348,2012M05_3moAve,41
LAUCN290170000000003,CN2901700000000,29017,b29017,6.048,6.6,2012M10,2014M10_3moAve,2014M10_3moAve,70,7.048,2012M05_3moAve,41
LAUCN290310000000003,CN2903100000000,29031,b29031,4.716,5.4,2014M10,2014M11_3moAve,2014M11_3moAve,71,5.716,2012M05_3moAve,41
LAUCN290650000000003,CN2906500000000,29065,b29065,7.176,7.2,2012M10,2013M04_3moAve,2013M04_3moAve,52,8.176,2012M05_3moAve,41
LAUCN291430000000003,CN2914300000000,29143,b29143,7,7.7,2013M04,2013M11_3moAve,2013M11_3moAve,59,8,2012M05_3moAve,41
LAUCN291570000000003,CN2915700000000,29157,b29157,4.284,4.9,2014M10,2014M12_3moAve,2014M12_3moAve,72,5.284,2012M05_3moAve,41
LAUCN291830000000003,CN2918300000000,29183,b29183,4.756,4.6,2013M11,2014M10_3moAve,2014M10_3moAve,70,5.756,2012M05_3moAve,41
LAUCN291850000000003,CN2918500000000,29185,b29185,6.784,8.6,2013M10,2014M10_3moAve,2014M10_3moAve,70,7.784,2012M05_3moAve,41
LAUCN291950000000003,CN2919500000000,29195,b29195,5.372,6.1,2013M10,2013M11_3moAve,2013M11_3moAve,59,6.372,2012M05_3moAve,41
LAUCN292290000000003,CN2922900000000,29229,b29229,6.58,7.2,2014M09,2014M10_3moAve,2014M10_3moAve,70,7.58,2012M05_3moAve,41
LAUCN310790000000003,CN3107900000000,31079,b31079,2.94,5.1,2015M04,2015M05_3moAve,2015M05_3moAve,77,3.94,2012M05_3moAve,41
LAUCN310870000000003,CN3108700000000,31087,b31087,3.048,3.3,2014M04,2014M12_3moAve,2014M12_3moAve,72,4.048,2012M05_3moAve,41
LAUCN390030000000003,CN3900300000000,39003,b39003,6.824,4.9,2013M12,2014M04_3moAve,2014M04_3moAve,64,7.824,2012M05_3moAve,41
LAUCN390190000000003,CN3901900000000,39019,b39019,6.864,5.7,2014M04,2014M04_3moAve,2014M04_3moAve,64,7.864,2012M05_3moAve,41
