series_id,FIPS,Average2007,July2015,2007Ave_pls1,DateReturned3MoMovingAve_pls1,MonthsReturn_pls1,Returned,Month,MonthNUm,County_Name,LAT,LON,State,Rural_urban_continuum_code_2013,Urban_influence_code_2013,Civilian_labor_force_2011,Median_Household_Income_2013,Median_Household_Income_Percent_of_State_Total_2013,Pct_less_than_hs_2009_2013,Pct_HS_Grad_only_2009_2013,Pct_SomeCollege_2009_2013,Pct_college_grad_2009_2013,Net_Mig_2010_2014,MigRate_2010_2014,Total_Business_Establishments_2011,Business_Estab_under_20_emp,Business_Estab_20to99_emp,Business_Estab_100to499_emp,Business_Estab_over500_emp,Stimulus,StimulusPerCapita,farm,mine,manf,fsgov,serv,nonsp,house,loweduc,lowemp,perpov,poploss,rec,retire,perchldpov,PctBlack,Summer678,Spring345,Fall91011,StimPC_Limit,StimPC_Limit2,HolidaySeason,January,February,March,April,May,June,July,August,September,October,November,December,OilRegion,Bakken,EagleFord,Marcellus
LAUCN340350000000003,34035,3.524,5,4.524,#N/A,#N/A,0,#N/A,#N/A,"Somerset County, NJ",40.565522,-74.61993,NJ,1,1,174622,96947,138.0539417,6.7812807,22.03045459,20.04733411,51.14093061,3642,1.13,9677,7062,822.00,311.00,1482.00,116247561,359,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.52832028,#N/A,#N/A,#N/A,359,359,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0,0,0
LAUCN211670000000003,21167,5.7,5.3,6.7,2014M06_3moAve,54,1,06,6,"Mercer County, KY",37.812085,-84.879694,KY,6,6,10229,43903,101.3762209,16.12881402,37.81882146,27.14971923,18.90264529,69,0.32,378,282,20.00,13.00,63.00,7668412,359,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.694096171,1,0,0,359,359,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0
LAUCN481190000000003,48119,5.004,4.7,6.004,2013M11_3moAve,47,1,11,11,"Delta County, TX",33.385933,-95.67335,TX,8,4,2630,37985,73.45206327,14.61262752,36.55913978,32.67162945,16.15660325,53,1.01,55,44,6.00,1.00,4.00,1887540,359,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.278580815,0,0,1,359,359,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0
LAUCN421090000000003,42109,5.336,5,6.336,2013M10_3moAve,46,1,10,10,"Snyder County, PA",40.755407,-77.072929,PA,7,8,19811,45558,87.60311509,17.4361342,46.01031086,19.86765159,16.68590335,220,0.55,830,512,94.00,42.00,182.00,14320267,360,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8176636659,0,0,1,360,360,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0
LAUCN483930000000003,48393,2.368,4.1,3.368,2014M08_3moAve,56,1,08,8,"Roberts County, TX",35.836216,-100.807555,TX,9,10,479,70127,135.6054453,7.402234637,32.26256983,27.09497207,33.24022346,-10,-1.08,13,11,0.00,0.00,2.00,334818,360,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3382187148,1,0,0,360,360,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0
LAUCN370330000000003,37033,7.288,7.1,8.288,2013M10_3moAve,46,1,10,10,"Caswell County, NC",36.394298,-79.339609,NC,8,7,10110,37122,80.79484612,26.762556,34.95048338,29.27965103,9.007309597,-511,-2.15,249,207,13.00,13.00,16.00,8545427,361,0,0,0,1,0,0,0,1,0,0,0,0,0,0,36.52185013,0,0,1,361,361,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0
LAUCN370730000000003,37073,4.764,6,5.764,2014M10_3moAve,58,1,10,10,"Gates County, NC",36.442135,-76.702355,NC,1,1,5430,48194,104.8927001,16.66464964,36.69369478,35.07200775,11.56964783,-582,-4.78,127,102,14.00,3.00,8.00,4406432,361,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.17839483,0,0,1,361,361,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0
LAUCN310110000000003,31011,2.524,2.3,3.524,2010M01_3moAve,1,1,01,1,"Boone County, NE",41.703934,-98.070476,NE,9,10,3042,50156,97.38650926,6.916578669,46.11932418,33.15733897,13.80675818,-132,-2.40,194,151,15.00,10.00,18.00,1986256,361,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.04793097939,0,0,0,361,361,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN310710000000003,31071,2.552,2.3,3.552,2010M01_3moAve,1,1,01,1,"Garfield County, NE",41.906868,-98.951231,NE,9,12,1206,40758,79.13867423,5.987611838,49.13971094,31.10805231,13.76462491,25,1.22,93,79,10.00,1.00,3.00,740582,362,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,362,362,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN201430000000003,20143,3.732,4.5,4.732,2012M12_3moAve,36,1,12,12,"Ottawa County, KS",39.137963,-97.654802,KS,9,8,3271,52041,102.2577222,7.706991172,32.49821045,38.79742305,20.99737533,-15,-0.25,129,108,7.00,5.00,9.00,2203868,363,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5354535129,0,0,0,363,363,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0
LAUCN202050000000003,20205,4.612,7.7,5.612,#N/A,#N/A,0,#N/A,#N/A,"Wilson County, KS",37.558515,-95.745175,KS,7,10,4270,41073,80.70620137,18.06795052,36.02630343,32.87928605,13.02646,-329,-3.50,240,179,25.00,15.00,21.00,3424766,365,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3677893922,#N/A,#N/A,#N/A,365,365,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0,0,0
LAUCN340370000000003,34037,4.408,5.7,5.408,2014M12_3moAve,60,1,12,12,"Sussex County, NJ",41.137424,-74.691855,NJ,1,1,81875,85747,122.1049784,6.568778223,31.21296124,29.81418174,32.40407879,-4587,-3.08,3316,2717,208.00,115.00,276.00,54667716,366,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.041854529,0,0,0,366,366,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0
LAUCN290170000000003,29017,6.048,6.6,7.048,2012M05_3moAve,29,1,05,5,"Bollinger County, MO",37.318346,-90.024604,MO,3,2,5755,37627,80.21959279,20.29207396,44.14085502,24.64962902,10.917442,-1,-0.01,192,155,16.00,10.00,11.00,4515592,366,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2078310749,0,1,0,366,366,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN483790000000003,48379,4.612,4.6,5.612,2013M12_3moAve,48,1,12,12,"Rains County, TX",32.87058,-95.79544,TX,8,4,5164,42183,81.56978768,17.78363454,40.41164659,30.79819277,11.0065261,204,1.87,154,119,16.00,7.00,12.00,3989138,366,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.921545027,0,0,0,366,366,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0
LAUCN360790000000003,36079,3.88,4.8,4.88,2014M05_3moAve,53,1,05,5,"Putnam County, NY",41.427904,-73.743882,NY,1,1,51595,92014,160.7091084,7.820687259,26.09645949,27.68578294,38.39707032,-977,-0.98,2855,2479,138.00,84.00,154.00,36694356,368,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.631416784,0,1,0,368,368,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN391170000000003,39117,6.424,4.7,7.424,2012M10_3moAve,34,1,10,10,"Morrow County, OH",40.525266,-82.797729,OH,1,1,17129,49980,103.8264988,12.24829352,45.7721843,27.84556314,14.13395904,-93,-0.27,384,295,38.00,11.00,40.00,12819533,368,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2687492096,0,0,1,368,368,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0
LAUCN461230000000003,46123,2.94,2.7,3.94,2010M01_3moAve,1,1,01,1,"Tripp County, SD",43.349729,-99.876219,SD,7,11,3247,40975,83.28252033,13.75780275,32.90886392,32.15980025,21.17353308,-122,-2.16,218,170,20.00,16.00,12.00,2079413,368,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.03110419907,0,0,0,368,368,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN201650000000003,20165,3.772,4.5,4.772,2011M05_3moAve,17,1,05,5,"Rush County, KS",38.523592,-99.309183,KS,9,10,1841,42867,84.23131337,9.346186085,35.54065381,35.70829841,19.40486169,-47,-1.42,99,62,25.00,6.00,6.00,1222191,368,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.3097718952,0,1,0,368,368,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN120270000000003,12027,5.912,6.9,6.912,2014M04_3moAve,52,1,04,4,"DeSoto County, FL",27.190581,-81.806253,FL,6,5,14044,33198,72.13663328,28.68905462,39.68616631,21.03720309,10.58757598,-221,-0.63,409,305,15.00,19.00,70.00,12921498,369,1,0,0,0,0,0,0,1,0,0,0,0,1,1,12.72315191,0,1,0,369,369,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN400950000000003,40095,4.2,5.3,5.2,2014M04_3moAve,52,1,04,4,"Marshall County, OK",34.027007,-96.770533,OK,6,6,6691,38055,83.22762663,20.71939805,35.66709488,29.17049,14.44301707,228,1.44,274,196,20.00,16.00,42.00,5863218,369,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1.835558252,0,1,0,369,369,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN240130000000003,24013,3.272,4.6,4.272,#N/A,#N/A,0,#N/A,#N/A,"Carroll County, MD",39.563318,-77.015353,MD,1,1,92911,82073,113.2322508,8.451229916,31.1095905,27.74598322,32.69319636,-209,-0.13,4173,3190,369.00,138.00,476.00,62090891,371,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.275061797,#N/A,#N/A,#N/A,371,371,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0,0,0
LAUCN482910000000003,48291,5.508,7,6.508,2014M11_3moAve,59,1,11,11,"Liberty County, TX",30.158451,-94.844078,TX,1,1,30758,46176,89.29110106,24.91072329,37.18349642,29.06889942,8.836880864,1094,1.45,1035,731,86.00,38.00,180.00,28163961,371,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12.82321749,0,0,1,371,371,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0
LAUCN481990000000003,48199,4.908,5.7,5.908,2014M11_3moAve,59,1,11,11,"Hardin County, TX",30.329648,-94.393178,TX,2,2,26226,52037,100.6245891,13.68415274,38.33209805,32.41373631,15.5700129,346,0.63,782,566,59.00,35.00,122.00,20332986,371,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.914484222,0,0,1,371,371,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0
LAUCN470570000000003,47057,6.536,7.4,7.536,2015M04_3moAve,64,1,04,4,"Grainger County, TN",36.277463,-83.509493,TN,2,2,10018,35301,79.74383302,25.74801674,43.07576988,20.64463739,10.53157599,364,1.61,218,166,22.00,12.00,18.00,8435688,371,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.3243138584,0,1,0,371,371,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN290730000000003,29073,6.528,4.9,7.528,2011M12_3moAve,24,1,12,12,"Gasconade County, MO",38.441183,-91.50578,MO,6,4,7629,41270,87.9863554,15.84719769,43.87024816,24.90008365,15.38247049,-113,-0.74,418,319,37.00,19.00,43.00,5646772,371,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1173249902,0,0,0,371,371,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0
LAUCN485050000000003,48505,5.364,7.5,6.364,2012M05_3moAve,29,1,05,5,"Zapata County, TX",26.996981,-99.182603,TX,6,5,6462,34506,66.72467804,45.21283395,26.0897354,20.18407261,8.513358047,-578,-4.12,161,96,17.00,15.00,33.00,5217689,371,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0.4104416352,0,1,0,371,371,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN310230000000003,31023,2.696,2.8,3.696,2010M09_3moAve,9,1,09,9,"Butler County, NE",41.226072,-97.132039,NE,6,6,4746,46211,89.72661256,9.015400588,40.09344177,36.78837169,14.10278595,-155,-1.85,206,164,16.00,14.00,12.00,3132841,373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1026576936,0,0,1,373,373,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0
LAUCN200330000000003,20033,3.156,4.1,4.156,2010M01_3moAve,1,1,01,1,"Comanche County, KS",37.181442,-99.251293,KS,9,12,980,44076,86.60693233,7.882882883,29.8048048,38.43843844,23.87387387,85,4.49,81,63,12.00,3.00,3.00,707720,373,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05083884087,0,0,0,373,373,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN390410000000003,39041,4.304,3.5,5.304,2012M05_3moAve,29,1,05,5,"Delaware County, OH",40.278941,-83.007462,OH,1,1,95177,89016,184.9183597,4.045736676,20.60404314,24.89857485,50.45164534,9688,5.56,3890,2468,349.00,211.00,862.00,65561490,374,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.522070389,0,1,0,374,374,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN132890000000003,13289,6.244,10,7.244,#N/A,#N/A,0,#N/A,#N/A,"Twiggs County, GA",32.665847,-83.425879,GA,3,2,3255,36107,75.59300743,29.73016642,41.5414445,17.93504605,10.79334303,-638,-7.07,68,54,2.00,5.00,7.00,3358002,374,0,1,0,0,0,0,1,1,0,0,0,0,0,1,43.65439093,#N/A,#N/A,#N/A,374,374,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0,0,0
LAUCN480870000000003,48087,3.588,4.2,4.588,2012M11_3moAve,35,1,11,11,"Collingsworth County, TX",34.963358,-100.272135,TX,9,10,1306,35389,68.43214603,20.98646035,28.57833656,31.52804642,18.90715667,-78,-2.55,59,40,7.00,2.00,10.00,1146100,374,1,0,0,0,0,0,0,0,0,0,1,0,0,1,5.33374922,0,0,1,374,374,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0
LAUCN132630000000003,13263,6.492,8.6,7.492,2014M11_3moAve,59,1,11,11,"Talbot County, GA",32.704603,-84.530029,GA,8,4,2916,33168,69.4399665,23.29953528,40.8956485,23.51077313,12.29404309,-450,-6.56,57,44,4.00,4.00,5.00,2563519,375,0,1,0,0,0,0,1,1,1,1,1,0,0,1,61.58818098,0,0,1,375,375,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0
LAUCN310150000000003,31015,3.116,2,4.116,2010M06_3moAve,6,1,06,6,"Boyd County, NE",42.894448,-98.773022,NE,9,12,1149,39838,77.35233583,8.403908795,45.21172638,30.29315961,16.09120521,-29,-1.38,73,68,3.00,0.00,2.00,789580,375,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,375,375,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0
LAUCN301030000000003,30103,3.732,5.1,4.732,2010M07_3moAve,7,1,07,7,"Treasure County, MT",46.209558,-107.280369,MT,8,7,378,48282,102.9620626,13.57142857,32.85714286,32.32142857,21.25,-27,-3.76,20,17,1.00,1.00,1.00,267544,375,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.1161440186,1,0,0,375,375,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0
LAUCN480550000000003,48055,4.792,4.5,5.792,2013M12_3moAve,48,1,12,12,"Caldwell County, TX",29.832399,-97.628141,TX,1,1,16844,46021,88.99137564,21.00281085,37.64467593,25.66137566,15.69113757,923,2.43,517,362,58.00,27.00,70.00,14348016,376,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.495371808,0,0,0,376,376,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0
LAUCN510630000000003,51063,3.928,4.1,4.928,2013M12_3moAve,48,1,12,12,"Floyd County, VA",36.931438,-80.350309,VA,3,2,8343,41652,66.38297872,18.58629351,36.66128454,28.74058127,16.01184069,270,1.77,302,267,19.00,5.00,11.00,5764256,376,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.996540291,0,0,0,376,376,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0
LAUCN201570000000003,20157,3.168,3.4,4.168,2010M10_3moAve,10,1,10,10,"Republic County, KS",39.82891,-97.650921,KS,9,12,2683,39819,78.24215987,5.555555556,37.22766885,37.44553377,19.77124183,-12,-0.24,197,158,19.00,13.00,7.00,1862134,376,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2570694087,0,0,1,376,376,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0
LAUCN510570000000003,51057,4.38,5.3,5.38,#N/A,#N/A,0,#N/A,#N/A,"Essex County, VA",37.93948,-76.941871,VA,6,4,5701,44427,70.80564188,23.26064382,37.31827622,24.76635514,14.65472482,-70,-0.63,301,207,23.00,20.00,51.00,4221871,378,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39.04294724,#N/A,#N/A,#N/A,378,378,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0,0,0
LAUCN131490000000003,13149,6.212,6.9,7.212,2014M12_3moAve,60,1,12,12,"Heard County, GA",33.291347,-85.137879,GA,1,1,5170,40123,84.00083743,27.30073161,38.90386343,25.55512771,8.240277243,-283,-2.39,117,89,4.00,7.00,17.00,4505810,380,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10.82455503,0,0,0,380,380,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0
LAUCN211810000000003,21181,6.756,6.3,7.756,2014M09_3moAve,57,1,09,9,"Nicholas County, KY",38.337132,-84.025554,KY,8,7,3585,37006,85.45038908,20.48830112,38.39267548,27.46693795,13.65208545,-3,-0.04,77,62,6.00,3.00,6.00,2718630,381,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.8366358432,0,0,1,381,381,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0
LAUCN210970000000003,21097,5.548,4.9,6.548,2014M06_3moAve,54,1,06,6,"Harrison County, KY",38.444578,-84.334131,KY,6,4,8943,42228,97.50848593,20.02339181,38.73684211,27.05653021,14.18323587,-169,-0.90,287,207,26.00,19.00,35.00,7217727,383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.524606573,1,0,0,383,383,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0
LAUCN191310000000003,19131,3.688,2.5,4.688,2010M09_3moAve,9,1,09,9,"Mitchell County, IA",43.348564,-92.784466,IA,7,9,5653,53049,101.4592816,8.979371714,42.94189025,32.33113119,15.74760685,46,0.43,331,260,25.00,16.00,30.00,4133268,383,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1747287107,0,0,1,383,383,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0
LAUCN180610000000003,18061,5.168,4.7,6.168,2013M11_3moAve,47,1,11,11,"Harrison County, IN",38.18644,-86.103681,IN,1,1,18755,50321,105.921108,12.41195225,43.8051457,28.83888189,14.94402017,-204,-0.52,660,475,45.00,49.00,91.00,15180831,385,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3670793882,0,0,1,385,385,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0
LAUCN511750000000003,51175,4.184,4.2,5.184,2014M04_3moAve,52,1,04,4,"Southampton County, VA",36.720173,-77.103856,VA,6,4,9458,46547,74.18439716,22.0473034,34.1292558,30.18981621,13.63362459,-322,-1.73,227,170,14.00,16.00,27.00,7151257,385,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.87266903,0,1,0,385,385,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN132710000000003,13271,9.268,9.2,10.268,2013M03_3moAve,39,1,03,3,"Telfair County, GA",31.913639,-82.931062,GA,7,11,5283,28334,59.31958547,26.13617307,47.72765387,15.2440047,10.89216837,-12,-0.07,199,146,10.00,9.00,34.00,6345837,385,0,0,1,0,0,0,0,1,0,1,0,0,0,1,38.44327624,0,1,0,385,385,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN370930000000003,37093,5.348,8.7,6.348,#N/A,#N/A,0,#N/A,#N/A,"Hoke County, NC",35.017233,-79.241964,NC,2,2,19431,43987,95.73629913,16.04566302,28.71681564,38.00341468,17.23410666,1815,3.87,405,293,31.00,18.00,63.00,18310709,386,0,0,1,0,0,0,1,0,0,0,0,0,0,1,37.63894668,#N/A,#N/A,#N/A,386,386,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0,0,0
LAUCN200250000000003,20025,3.1,3,4.1,2010M01_3moAve,1,1,01,1,"Clark County, KS",37.233831,-99.813869,KS,9,10,1211,42866,84.22934842,7.92276964,27.6298269,38.21571238,26.23169108,-87,-3.93,62,51,7.00,4.00,0.00,850127,386,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2510460251,0,0,0,386,386,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN484670000000003,48467,4.088,4.8,5.088,2014M10_3moAve,58,1,10,10,"Van Zandt County, TX",32.558787,-95.836906,TX,6,4,23716,43220,83.57504738,18.82369184,37.49275162,30.15049013,13.53306641,609,1.16,791,610,81.00,25.00,75.00,20377993,387,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.941420856,0,0,1,387,387,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0
LAUCN470730000000003,47073,5.6,7.1,6.6,2015M04_3moAve,64,1,04,4,"Hawkins County, TN",36.452211,-82.931386,TN,2,2,25755,36102,81.55326647,18.92160764,43.26253482,25.10445682,12.71140072,263,0.46,591,401,54.00,36.00,100.00,22092342,389,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.549577133,0,1,0,389,389,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0
LAUCN511410000000003,51141,5.204,5.9,6.204,2014M10_3moAve,58,1,10,10,"Patrick County, VA",36.667128,-80.286413,VA,8,7,8049,34654,55.2298988,24.74331901,33.64887497,30.88181752,10.72598849,232,1.25,304,240,28.00,8.00,28.00,7181748,389,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.198794249,0,0,1,389,389,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0
LAUCN391650000000003,39165,5.024,4.2,6.024,2012M11_3moAve,35,1,11,11,"Warren County, OH",39.425652,-84.169906,OH,1,1,109554,75041,155.8872408,8.046203413,27.2261069,26.87507914,37.85261055,4748,2.23,3916,2421,381.00,226.00,888.00,83164159,390,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.731985125,0,0,1,390,390,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0
LAUCN170930000000003,17093,5.02,5.4,6.02,2014M09_3moAve,57,1,09,9,"Kendall County, IL",41.58814,-88.430626,IL,1,1,62570,79648,141.6921654,7.494978877,25.5183877,32.83468384,34.15194958,1462,1.27,1922,1482,117.00,54.00,269.00,45102083,391,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.316368436,0,0,1,391,391,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0
LAUCN518000000000003,51800,3.656,5.2,4.656,#N/A,#N/A,0,#N/A,#N/A,"Suffolk city, VA",36.697157,-76.634781,VA,1,1,41935,59468,94.77727309,12.81135597,29.09877252,31.8677769,26.22209461,581,0.69,1450,940,146.00,61.00,303.00,33211226,391,0,0,0,0,0,1,1,0,0,0,0,0,0,0,43.52906073,#N/A,#N/A,#N/A,391,391,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0,0,0
LAUCN482430000000003,48243,3.44,3.3,4.44,2012M11_3moAve,35,1,11,11,"Jeff Davis County, TX",30.621957,-104.191304,TX,9,12,1250,44234,85.53583169,18.90660592,19.4191344,26.3667426,35.30751708,-129,-5.51,57,47,5.00,3.00,2.00,920526,392,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.9062075215,0,0,1,392,392,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0
LAUCN260110000000003,26011,10.056,7.9,11.056,2014M06_3moAve,54,1,06,6,"Arenac County, MI",44.036833,-83.740675,MI,8,7,6690,38201,79.25518672,15.68170036,42.46587178,30.4216347,11.43079316,-185,-1.16,339,241,31.00,24.00,43.00,6239783,393,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1.824077827,1,0,0,393,393,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0
LAUCN310050000000003,31005,3.768,3.6,4.768,2014M09_3moAve,57,1,09,9,"Arthur County, NE",41.571944,-101.695898,NE,9,10,231,39874,77.42223603,5.538461538,20.92307692,41.84615385,31.69230769,-6,-1.30,12,11,1.00,0.00,0.00,182190,393,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,393,393,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0
LAUCN280730000000003,28073,4.424,5,5.424,2013M12_3moAve,48,1,12,12,"Lamar County, MS",31.197586,-89.506369,MS,3,2,28548,51337,134.4217224,9.704570792,24.48160535,32.67837235,33.13545151,2455,4.41,1301,838,127.00,72.00,264.00,22106328,394,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.89992321,0,0,0,394,394,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0
LAUCN132330000000003,13233,5.344,7.2,6.344,#N/A,#N/A,0,#N/A,#N/A,"Polk County, GA",33.996015,-85.188338,GA,4,3,18676,38730,81.08447608,27.25668369,36.36978071,23.227696,13.14583959,-894,-2.16,595,424,47.00,20.00,104.00,16355035,394,0,0,1,0,0,0,0,1,0,0,0,0,0,0,13.33700527,#N/A,#N/A,#N/A,394,394,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0,0,0
LAUCN051090000000003,05109,5.848,7.4,6.848,2014M10_3moAve,58,1,10,10,"Pike County, AR",34.158191,-93.658659,AR,9,10,4651,35592,87.65422977,19.8604896,35.98315346,30.32376941,13.83258752,-173,-1.53,179,135,18.00,17.00,9.00,4443623,394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.468105813,0,0,1,394,394,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0
LAUCN120670000000003,12067,3.812,4.8,4.812,2015M06_3moAve,66,1,06,6,"Lafayette County, FL",29.990066,-83.17851,FL,9,12,3655,37120,80.65882966,21.61190965,38.72347707,30.3559206,9.308692676,-63,-0.71,98,73,9.00,8.00,8.00,3500642,394,1,0,0,0,0,0,0,1,0,0,0,0,0,1,14.36912561,1,0,0,394,394,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0
